epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1668178647022,2022-11-11T16.57.27.022,303.400,0.854,-0.152,0.640
1668178647062,2022-11-11T16.57.27.062,303.440,0.793,-0.122,0.366
1668178647102,2022-11-11T16.57.27.102,303.480,0.762,-0.061,0.457
1668178647142,2022-11-11T16.57.27.142,303.520,0.762,-0.061,0.579
1668178647182,2022-11-11T16.57.27.182,303.560,0.610,-0.183,0.610
1668178647222,2022-11-11T16.57.27.222,303.600,0.732,-0.152,0.518
1668178647262,2022-11-11T16.57.27.262,303.640,0.854,-0.030,0.457
1668178647302,2022-11-11T16.57.27.302,303.680,0.793,-0.030,0.549
1668178647342,2022-11-11T16.57.27.342,303.720,0.823,0.030,0.457
1668178647382,2022-11-11T16.57.27.382,303.760,0.701,0.030,0.427
1668178647422,2022-11-11T16.57.27.422,303.800,0.701,0.000,0.549
1668178647462,2022-11-11T16.57.27.462,303.840,0.549,-0.122,0.579
1668178647502,2022-11-11T16.57.27.502,303.880,0.610,-0.152,0.488
1668178647542,2022-11-11T16.57.27.542,303.920,0.610,-0.213,0.488
1668178647582,2022-11-11T16.57.27.582,303.960,0.640,-0.183,0.549
1668178647622,2022-11-11T16.57.27.622,304.000,0.701,-0.213,0.549
1668178647662,2022-11-11T16.57.27.662,304.040,0.732,-0.122,0.518
1668178647702,2022-11-11T16.57.27.702,304.080,0.701,-0.091,0.457
1668178647742,2022-11-11T16.57.27.742,304.120,0.640,-0.152,0.457
1668178647782,2022-11-11T16.57.27.782,304.160,0.640,-0.183,0.518
1668178647822,2022-11-11T16.57.27.822,304.200,0.610,-0.183,0.549
1668178647862,2022-11-11T16.57.27.862,304.240,0.549,-0.213,0.457
1668178647902,2022-11-11T16.57.27.902,304.280,0.640,-0.213,0.427
1668178647942,2022-11-11T16.57.27.942,304.320,0.793,-0.122,0.549
1668178647982,2022-11-11T16.57.27.982,304.360,0.610,-0.122,0.610
1668178648022,2022-11-11T16.57.28.022,304.400,0.610,-0.152,0.518
1668178648062,2022-11-11T16.57.28.062,304.440,0.640,-0.122,0.488
1668178648102,2022-11-11T16.57.28.102,304.480,0.640,-0.183,0.579
1668178648142,2022-11-11T16.57.28.142,304.520,0.640,-0.213,0.457
1668178648182,2022-11-11T16.57.28.182,304.560,0.640,-0.213,0.427
1668178648222,2022-11-11T16.57.28.222,304.600,0.701,-0.152,0.579
1668178648262,2022-11-11T16.57.28.262,304.640,0.579,-0.183,0.671
1668178648302,2022-11-11T16.57.28.302,304.680,0.610,-0.213,0.518
1668178648342,2022-11-11T16.57.28.342,304.720,0.579,-0.213,0.457
1668178648382,2022-11-11T16.57.28.382,304.760,0.671,-0.152,0.457
1668178648422,2022-11-11T16.57.28.422,304.800,0.701,-0.152,0.488
1668178648462,2022-11-11T16.57.28.462,304.840,0.671,-0.122,0.488
1668178648502,2022-11-11T16.57.28.502,304.880,0.671,-0.183,0.518
1668178648542,2022-11-11T16.57.28.542,304.920,0.762,-0.183,0.427
1668178648582,2022-11-11T16.57.28.582,304.960,0.610,-0.183,0.488
1668178648622,2022-11-11T16.57.28.622,305.000,0.610,-0.152,0.579
1668178648662,2022-11-11T16.57.28.662,305.040,0.610,-0.213,0.549
1668178648702,2022-11-11T16.57.28.702,305.080,0.579,-0.244,0.457
1668178648742,2022-11-11T16.57.28.742,305.120,0.701,-0.183,0.427
1668178648782,2022-11-11T16.57.28.782,305.160,0.671,-0.122,0.549
1668178648822,2022-11-11T16.57.28.822,305.200,0.579,-0.183,0.610
1668178648862,2022-11-11T16.57.28.862,305.240,0.640,-0.183,0.488
1668178648902,2022-11-11T16.57.28.902,305.280,0.610,-0.183,0.518
1668178648942,2022-11-11T16.57.28.942,305.320,0.610,-0.183,0.518
1668178648982,2022-11-11T16.57.28.982,305.360,0.549,-0.244,0.488
1668178649022,2022-11-11T16.57.29.022,305.400,0.579,-0.274,0.488
1668178649062,2022-11-11T16.57.29.062,305.440,0.610,-0.244,0.549
1668178649102,2022-11-11T16.57.29.102,305.480,0.579,-0.244,0.549
1668178649142,2022-11-11T16.57.29.142,305.520,0.640,-0.213,0.457
1668178649182,2022-11-11T16.57.29.182,305.560,0.701,-0.152,0.427
1668178649222,2022-11-11T16.57.29.222,305.600,0.671,-0.122,0.457
1668178649262,2022-11-11T16.57.29.262,305.640,0.762,-0.152,0.549
1668178649302,2022-11-11T16.57.29.302,305.680,0.732,-0.152,0.518
1668178649342,2022-11-11T16.57.29.342,305.720,0.701,-0.152,0.457
1668178649382,2022-11-11T16.57.29.382,305.760,0.671,-0.091,0.518
1668178649422,2022-11-11T16.57.29.422,305.800,0.549,-0.152,0.610
1668178649462,2022-11-11T16.57.29.462,305.840,0.640,-0.122,0.610
1668178649502,2022-11-11T16.57.29.502,305.880,0.640,-0.122,0.518
1668178649542,2022-11-11T16.57.29.542,305.920,0.610,-0.122,0.396
1668178649582,2022-11-11T16.57.29.582,305.960,0.671,-0.122,0.488
1668178649622,2022-11-11T16.57.29.622,306.000,0.640,-0.061,0.610
1668178649662,2022-11-11T16.57.29.662,306.040,0.610,-0.122,0.610
1668178649702,2022-11-11T16.57.29.702,306.080,0.701,-0.122,0.488
1668178649742,2022-11-11T16.57.29.742,306.120,0.701,-0.091,0.488
1668178649782,2022-11-11T16.57.29.782,306.160,0.671,-0.122,0.579
1668178649822,2022-11-11T16.57.29.822,306.200,0.701,-0.183,0.488
1668178649862,2022-11-11T16.57.29.862,306.240,0.732,-0.122,0.518
1668178649902,2022-11-11T16.57.29.902,306.280,0.732,-0.122,0.549
1668178649942,2022-11-11T16.57.29.942,306.320,0.701,-0.152,0.518
1668178649982,2022-11-11T16.57.29.982,306.360,0.640,-0.122,0.457
1668178650022,2022-11-11T16.57.30.022,306.400,0.671,-0.122,0.488
1668178650062,2022-11-11T16.57.30.062,306.440,0.640,-0.152,0.518
1668178650102,2022-11-11T16.57.30.102,306.480,0.671,-0.152,0.488
1668178650142,2022-11-11T16.57.30.142,306.520,0.732,-0.091,0.457
1668178650182,2022-11-11T16.57.30.182,306.560,0.701,-0.122,0.488
1668178650222,2022-11-11T16.57.30.222,306.600,0.640,-0.122,0.488
1668178650262,2022-11-11T16.57.30.262,306.640,0.579,-0.122,0.549
1668178650302,2022-11-11T16.57.30.302,306.680,0.610,-0.122,0.610
1668178650342,2022-11-11T16.57.30.342,306.720,0.671,-0.183,0.549
1668178650382,2022-11-11T16.57.30.382,306.760,0.640,-0.244,0.427
1668178650422,2022-11-11T16.57.30.422,306.800,0.854,-0.274,0.366
1668178650462,2022-11-11T16.57.30.462,306.840,0.488,-0.091,0.549
1668178650502,2022-11-11T16.57.30.502,306.880,-0.030,-0.152,0.640
1668178650542,2022-11-11T16.57.30.542,306.920,0.701,-0.030,0.396
1668178650582,2022-11-11T16.57.30.582,306.960,0.640,-0.030,0.549
1668178650622,2022-11-11T16.57.30.622,307.000,0.701,0.000,0.549
1668178650662,2022-11-11T16.57.30.662,307.040,0.640,-0.183,0.366
1668178650702,2022-11-11T16.57.30.702,307.080,0.671,-0.274,0.122
1668178650742,2022-11-11T16.57.30.742,307.120,0.732,-0.152,0.122
1668178650782,2022-11-11T16.57.30.782,307.160,0.579,-0.122,0.213
1668178650822,2022-11-11T16.57.30.822,307.200,1.067,-0.030,-0.091
1668178650862,2022-11-11T16.57.30.862,307.240,0.701,-0.091,0.305
1668178650902,2022-11-11T16.57.30.902,307.280,0.579,-0.091,0.579
1668178650942,2022-11-11T16.57.30.942,307.320,1.006,-0.030,0.518
1668178650982,2022-11-11T16.57.30.982,307.360,0.671,-0.061,0.793
1668178651022,2022-11-11T16.57.31.022,307.400,0.701,-0.183,0.701
1668178651062,2022-11-11T16.57.31.062,307.440,0.671,-0.183,0.610
1668178651102,2022-11-11T16.57.31.102,307.480,0.579,-0.183,0.549
1668178651142,2022-11-11T16.57.31.142,307.520,0.701,-0.183,0.396
1668178651182,2022-11-11T16.57.31.182,307.560,0.610,-0.244,0.457
1668178651222,2022-11-11T16.57.31.222,307.600,0.488,-0.152,0.488
1668178651262,2022-11-11T16.57.31.262,307.640,0.366,-0.122,0.396
1668178651302,2022-11-11T16.57.31.302,307.680,0.366,-0.152,0.457
1668178651342,2022-11-11T16.57.31.342,307.720,0.732,-0.091,0.457
1668178651382,2022-11-11T16.57.31.382,307.760,0.610,-0.152,0.579
1668178651422,2022-11-11T16.57.31.422,307.800,0.518,-0.244,0.640
1668178651462,2022-11-11T16.57.31.462,307.840,0.396,-0.244,0.671
1668178651502,2022-11-11T16.57.31.502,307.880,0.457,-0.274,0.732
1668178651542,2022-11-11T16.57.31.542,307.920,0.488,-0.305,0.640
1668178651582,2022-11-11T16.57.31.582,307.960,0.549,-0.366,0.366
1668178651622,2022-11-11T16.57.31.622,308.000,0.732,-0.244,0.366
1668178651662,2022-11-11T16.57.31.662,308.040,0.762,-0.183,0.457
1668178651702,2022-11-11T16.57.31.702,308.080,0.579,-0.122,0.579
1668178651742,2022-11-11T16.57.31.742,308.120,0.427,-0.152,0.762
1668178651782,2022-11-11T16.57.31.782,308.160,0.488,-0.183,0.732
1668178651822,2022-11-11T16.57.31.822,308.200,0.427,-0.274,0.701
1668178651862,2022-11-11T16.57.31.862,308.240,0.488,-0.366,0.793
1668178651902,2022-11-11T16.57.31.902,308.280,0.793,-0.305,0.640
1668178651942,2022-11-11T16.57.31.942,308.320,0.579,-0.274,0.610
1668178651982,2022-11-11T16.57.31.982,308.360,0.610,0.122,0.579
1668178652022,2022-11-11T16.57.32.022,308.400,0.549,0.213,0.732
1668178652062,2022-11-11T16.57.32.062,308.440,0.579,-0.213,0.671
1668178652102,2022-11-11T16.57.32.102,308.480,0.701,-0.488,0.457
1668178652142,2022-11-11T16.57.32.142,308.520,0.823,-0.488,0.183
1668178652182,2022-11-11T16.57.32.182,308.560,0.762,-0.366,0.213
1668178652222,2022-11-11T16.57.32.222,308.600,0.823,-0.030,0.396
1668178652262,2022-11-11T16.57.32.262,308.640,1.067,0.122,0.244
1668178652302,2022-11-11T16.57.32.302,308.680,1.037,0.091,0.183
1668178652342,2022-11-11T16.57.32.342,308.720,1.280,0.274,0.091
1668178652382,2022-11-11T16.57.32.382,308.760,1.037,0.061,0.213
1668178652422,2022-11-11T16.57.32.422,308.800,0.884,-0.030,0.061
1668178652462,2022-11-11T16.57.32.462,308.840,0.945,0.000,0.030
1668178652502,2022-11-11T16.57.32.502,308.880,1.037,-0.061,0.091
1668178652542,2022-11-11T16.57.32.542,308.920,0.884,-0.213,0.274
1668178652582,2022-11-11T16.57.32.582,308.960,0.915,-0.274,0.335
1668178652622,2022-11-11T16.57.32.622,309.000,0.610,-0.152,0.396
1668178652662,2022-11-11T16.57.32.662,309.040,0.518,-0.152,0.579
1668178652702,2022-11-11T16.57.32.702,309.080,0.610,-0.091,0.793
1668178652742,2022-11-11T16.57.32.742,309.120,0.701,0.030,0.823
1668178652782,2022-11-11T16.57.32.782,309.160,1.037,0.122,0.640
1668178652822,2022-11-11T16.57.32.822,309.200,0.976,-0.061,0.610
1668178652862,2022-11-11T16.57.32.862,309.240,0.518,-0.244,0.579
1668178652902,2022-11-11T16.57.32.902,309.280,0.854,0.000,0.610
1668178652942,2022-11-11T16.57.32.942,309.320,0.762,-0.183,0.701
1668178652982,2022-11-11T16.57.32.982,309.360,0.640,-0.244,0.610
1668178653022,2022-11-11T16.57.33.022,309.400,0.457,-0.244,0.518
1668178653062,2022-11-11T16.57.33.062,309.440,0.579,-0.213,0.762
1668178653102,2022-11-11T16.57.33.102,309.480,0.701,-0.152,0.884
1668178653142,2022-11-11T16.57.33.142,309.520,0.610,-0.305,0.732
1668178653182,2022-11-11T16.57.33.182,309.560,0.488,-0.305,0.396
1668178653222,2022-11-11T16.57.33.222,309.600,0.823,-0.091,0.488
1668178653262,2022-11-11T16.57.33.262,309.640,1.037,-0.030,0.183
1668178653302,2022-11-11T16.57.33.302,309.680,0.823,0.091,0.000
1668178653342,2022-11-11T16.57.33.342,309.720,0.518,0.122,0.061
1668178653382,2022-11-11T16.57.33.382,309.760,1.280,0.335,-0.366
1668178653422,2022-11-11T16.57.33.422,309.800,1.067,0.000,-0.244
1668178653462,2022-11-11T16.57.33.462,309.840,0.091,-0.427,0.152
1668178653502,2022-11-11T16.57.33.502,309.880,0.549,-0.244,0.152
1668178653542,2022-11-11T16.57.33.542,309.920,0.884,-0.122,0.244
1668178653582,2022-11-11T16.57.33.582,309.960,0.762,-0.244,0.244
1668178653622,2022-11-11T16.57.33.622,310.000,0.671,-0.274,0.396
1668178653662,2022-11-11T16.57.33.662,310.040,0.396,-0.274,0.701
1668178653702,2022-11-11T16.57.33.702,310.080,0.549,-0.122,0.457
1668178653742,2022-11-11T16.57.33.742,310.120,0.732,-0.091,0.366
1668178653782,2022-11-11T16.57.33.782,310.160,0.579,-0.244,0.122
1668178653822,2022-11-11T16.57.33.822,310.200,0.976,-0.213,0.000
1668178653862,2022-11-11T16.57.33.862,310.240,0.671,-0.244,0.183
1668178653902,2022-11-11T16.57.33.902,310.280,0.854,-0.183,0.091
1668178653942,2022-11-11T16.57.33.942,310.320,0.732,-0.152,0.000
1668178653982,2022-11-11T16.57.33.982,310.360,0.518,-0.335,0.091
1668178654022,2022-11-11T16.57.34.022,310.400,0.671,-0.213,0.000
1668178654062,2022-11-11T16.57.34.062,310.440,0.793,-0.152,0.061
1668178654102,2022-11-11T16.57.34.102,310.480,0.976,-0.213,0.244
1668178654142,2022-11-11T16.57.34.142,310.520,0.671,-0.213,0.274
1668178654182,2022-11-11T16.57.34.182,310.560,0.671,-0.183,0.396
1668178654222,2022-11-11T16.57.34.222,310.600,0.854,-0.183,0.427
1668178654262,2022-11-11T16.57.34.262,310.640,0.915,-0.274,0.488
1668178654302,2022-11-11T16.57.34.302,310.680,0.976,-0.244,0.518
1668178654342,2022-11-11T16.57.34.342,310.720,1.037,-0.152,0.457
1668178654382,2022-11-11T16.57.34.382,310.760,0.945,-0.061,0.488
1668178654422,2022-11-11T16.57.34.422,310.800,0.823,-0.061,0.457
1668178654462,2022-11-11T16.57.34.462,310.840,0.671,-0.091,0.335
1668178654502,2022-11-11T16.57.34.502,310.880,0.945,-0.030,0.396
1668178654542,2022-11-11T16.57.34.542,310.920,1.037,-0.061,0.427
1668178654582,2022-11-11T16.57.34.582,310.960,0.640,-0.213,0.457
1668178654622,2022-11-11T16.57.34.622,311.000,0.518,-0.213,0.427
1668178654662,2022-11-11T16.57.34.662,311.040,0.854,-0.091,0.183
1668178654702,2022-11-11T16.57.34.702,311.080,0.610,-0.213,0.305
1668178654742,2022-11-11T16.57.34.742,311.120,0.335,-0.244,0.366
1668178654782,2022-11-11T16.57.34.782,311.160,0.640,-0.183,0.274
1668178654822,2022-11-11T16.57.34.822,311.200,0.762,-0.152,0.305
1668178654862,2022-11-11T16.57.34.862,311.240,0.671,-0.183,0.457
1668178654902,2022-11-11T16.57.34.902,311.280,0.793,-0.183,0.457
1668178654942,2022-11-11T16.57.34.942,311.320,0.732,-0.122,0.366
1668178654982,2022-11-11T16.57.34.982,311.360,0.823,-0.152,0.274
1668178655022,2022-11-11T16.57.35.022,311.400,0.793,-0.244,0.305
1668178655062,2022-11-11T16.57.35.062,311.440,0.762,-0.183,0.335
1668178655102,2022-11-11T16.57.35.102,311.480,0.823,-0.244,0.305
1668178655142,2022-11-11T16.57.35.142,311.520,1.067,-0.152,0.183
1668178655182,2022-11-11T16.57.35.182,311.560,0.915,-0.122,0.152
1668178655222,2022-11-11T16.57.35.222,311.600,1.006,0.000,0.244
1668178655262,2022-11-11T16.57.35.262,311.640,0.549,0.000,0.305
1668178655302,2022-11-11T16.57.35.302,311.680,0.396,-0.061,0.305
1668178655342,2022-11-11T16.57.35.342,311.720,0.518,-0.091,0.457
1668178655382,2022-11-11T16.57.35.382,311.760,0.823,-0.122,0.671
1668178655422,2022-11-11T16.57.35.422,311.800,0.854,-0.122,0.823
1668178655462,2022-11-11T16.57.35.462,311.840,0.671,-0.152,0.671
1668178655502,2022-11-11T16.57.35.502,311.880,0.701,-0.152,0.701
1668178655542,2022-11-11T16.57.35.542,311.920,0.762,-0.122,0.640
1668178655582,2022-11-11T16.57.35.582,311.960,0.945,-0.152,0.335
1668178655622,2022-11-11T16.57.35.622,312.000,1.098,-0.091,0.366
1668178655662,2022-11-11T16.57.35.662,312.040,1.006,-0.061,0.518
1668178655702,2022-11-11T16.57.35.702,312.080,0.762,-0.122,0.640
1668178655742,2022-11-11T16.57.35.742,312.120,0.579,-0.213,0.610
1668178655782,2022-11-11T16.57.35.782,312.160,0.762,-0.122,0.396
1668178655822,2022-11-11T16.57.35.822,312.200,0.549,-0.244,0.305
1668178655862,2022-11-11T16.57.35.862,312.240,0.305,-0.213,0.091
1668178655902,2022-11-11T16.57.35.902,312.280,-1.280,-0.122,-0.854
1668178655942,2022-11-11T16.57.35.942,312.320,-0.061,0.183,-0.884
1668178655982,2022-11-11T16.57.35.982,312.360,0.366,0.274,-0.671
1668178656022,2022-11-11T16.57.36.022,312.400,0.579,0.335,-0.244
1668178656062,2022-11-11T16.57.36.062,312.440,1.402,0.305,0.335
1668178656102,2022-11-11T16.57.36.102,312.480,0.823,-0.030,1.433
1668178656142,2022-11-11T16.57.36.142,312.520,-0.183,-0.732,1.494
1668178656182,2022-11-11T16.57.36.182,312.560,-0.640,-0.366,1.341
1668178656222,2022-11-11T16.57.36.222,312.600,1.402,1.494,2.226
1668178656262,2022-11-11T16.57.36.262,312.640,0.061,1.341,3.598
1668178656302,2022-11-11T16.57.36.302,312.680,-22.012,-6.494,4.543
1668178656342,2022-11-11T16.57.36.342,312.720,-33.720,-3.384,2.409
1668178656382,2022-11-11T16.57.36.382,312.760,-32.226,38.079,13.537
1668178656422,2022-11-11T16.57.36.422,312.800,-3.384,63.780,24.665
1668178656462,2022-11-11T16.57.36.462,312.840,54.268,84.329,29.665
1668178656502,2022-11-11T16.57.36.502,312.880,50.793,60.396,52.713
1668178656542,2022-11-11T16.57.36.542,312.920,13.720,15.000,77.470
1668178656582,2022-11-11T16.57.36.582,312.960,34.085,-5.518,68.201
1668178656622,2022-11-11T16.57.36.622,313.000,86.982,-14.634,26.829
1668178656662,2022-11-11T16.57.36.662,313.040,108.689,-23.415,-13.598
1668178656702,2022-11-11T16.57.36.702,313.080,73.110,-17.988,-40.701
1668178656742,2022-11-11T16.57.36.742,313.120,19.756,-2.835,-59.787
1668178656782,2022-11-11T16.57.36.782,313.160,-14.787,3.201,-85.091
1668178656822,2022-11-11T16.57.36.822,313.200,-36.402,1.921,-108.750
1668178656862,2022-11-11T16.57.36.862,313.240,-52.713,15.213,-111.860
1668178656902,2022-11-11T16.57.36.902,313.280,-43.049,19.329,-106.402
1668178656942,2022-11-11T16.57.36.942,313.320,-7.378,-6.311,-99.573
1668178656982,2022-11-11T16.57.36.982,313.360,8.293,-40.122,-79.848
1668178657022,2022-11-11T16.57.37.022,313.400,7.927,-57.470,-63.171
1668178657062,2022-11-11T16.57.37.062,313.440,3.445,-50.823,-47.165
1668178657102,2022-11-11T16.57.37.102,313.480,1.982,-29.756,-29.726
1668178657142,2022-11-11T16.57.37.142,313.520,10.457,-10.579,-14.451
1668178657182,2022-11-11T16.57.37.182,313.560,25.152,-8.293,-10.030
1668178657222,2022-11-11T16.57.37.222,313.600,30.671,-8.902,4.421
1668178657262,2022-11-11T16.57.37.262,313.640,41.585,-17.835,27.713
1668178657302,2022-11-11T16.57.37.302,313.680,39.665,-31.098,56.951
1668178657342,2022-11-11T16.57.37.342,313.720,40.518,-43.018,84.695
1668178657382,2022-11-11T16.57.37.382,313.760,37.012,-59.360,114.878
1668178657422,2022-11-11T16.57.37.422,313.800,-0.945,-46.585,145.976
1668178657462,2022-11-11T16.57.37.462,313.840,5.915,-10.854,134.329
1668178657502,2022-11-11T16.57.37.502,313.880,31.098,21.250,99.238
1668178657542,2022-11-11T16.57.37.542,313.920,20.274,41.341,77.500
1668178657582,2022-11-11T16.57.37.582,313.960,12.957,50.152,49.177
1668178657622,2022-11-11T16.57.37.622,314.000,4.604,50.152,30.671
1668178657662,2022-11-11T16.57.37.662,314.040,-21.951,39.512,13.750
1668178657702,2022-11-11T16.57.37.702,314.080,-22.500,29.848,-32.226
1668178657742,2022-11-11T16.57.37.742,314.120,-25.793,37.652,-49.177
1668178657782,2022-11-11T16.57.37.782,314.160,-43.933,40.549,-59.970
1668178657822,2022-11-11T16.57.37.822,314.200,-34.970,48.689,-85.396
1668178657862,2022-11-11T16.57.37.862,314.240,-8.811,41.799,-97.713
1668178657902,2022-11-11T16.57.37.902,314.280,-0.915,16.951,-112.012
1668178657942,2022-11-11T16.57.37.942,314.320,-12.073,-8.232,-104.390
1668178657982,2022-11-11T16.57.37.982,314.360,-25.152,-13.750,-88.293
1668178658022,2022-11-11T16.57.38.022,314.400,-17.195,-15.518,-75.366
1668178658062,2022-11-11T16.57.38.062,314.440,-20.549,-16.646,-62.104
1668178658102,2022-11-11T16.57.38.102,314.480,-19.238,-18.110,-54.970
1668178658142,2022-11-11T16.57.38.142,314.520,-4.390,-13.537,-50.549
1668178658182,2022-11-11T16.57.38.182,314.560,15.793,-5.366,-35.457
1668178658222,2022-11-11T16.57.38.222,314.600,22.500,-14.268,-11.128
1668178658262,2022-11-11T16.57.38.262,314.640,8.720,-15.549,21.098
1668178658302,2022-11-11T16.57.38.302,314.680,2.470,-3.902,55.366
1668178658342,2022-11-11T16.57.38.342,314.720,-5.274,4.390,90.701
1668178658382,2022-11-11T16.57.38.382,314.760,-11.860,7.927,113.140
1668178658422,2022-11-11T16.57.38.422,314.800,-16.768,0.915,119.726
1668178658462,2022-11-11T16.57.38.462,314.840,-27.957,3.659,108.384
1668178658502,2022-11-11T16.57.38.502,314.880,-15.122,8.506,82.744
1668178658542,2022-11-11T16.57.38.542,314.920,11.982,24.543,40.427
1668178658582,2022-11-11T16.57.38.582,314.960,4.634,58.110,11.707
1668178658622,2022-11-11T16.57.38.622,315.000,17.500,18.384,6.768
1668178658662,2022-11-11T16.57.38.662,315.040,5.488,-35.274,-1.402
1668178658702,2022-11-11T16.57.38.702,315.080,-6.982,-59.329,-13.841
1668178658742,2022-11-11T16.57.38.742,315.120,22.500,-76.311,-26.982
1668178658782,2022-11-11T16.57.38.782,315.160,-10.274,-62.866,-19.390
1668178658822,2022-11-11T16.57.38.822,315.200,-22.835,-21.341,-11.677
1668178658862,2022-11-11T16.57.38.862,315.240,27.439,-19.939,-28.689
1668178658902,2022-11-11T16.57.38.902,315.280,1.098,-5.122,-19.817
1668178658942,2022-11-11T16.57.38.942,315.320,2.378,-2.256,-1.189
1668178658982,2022-11-11T16.57.38.982,315.360,-1.098,-0.244,1.372
1668178659022,2022-11-11T16.57.39.022,315.400,0.762,3.049,2.591
1668178659062,2022-11-11T16.57.39.062,315.440,-0.396,2.043,2.591
1668178659102,2022-11-11T16.57.39.102,315.480,0.732,1.159,2.439
1668178659142,2022-11-11T16.57.39.142,315.520,0.091,-0.579,3.811
1668178659182,2022-11-11T16.57.39.182,315.560,0.610,-1.280,3.994
1668178659222,2022-11-11T16.57.39.222,315.600,2.409,-0.732,2.195
1668178659262,2022-11-11T16.57.39.262,315.640,3.841,-0.244,1.189
1668178659302,2022-11-11T16.57.39.302,315.680,3.994,-0.457,1.829
1668178659342,2022-11-11T16.57.39.342,315.720,2.409,-0.762,1.677
1668178659382,2022-11-11T16.57.39.382,315.760,2.134,-0.762,1.220
1668178659422,2022-11-11T16.57.39.422,315.800,1.707,-1.006,1.799
1668178659462,2022-11-11T16.57.39.462,315.840,1.646,-1.067,1.921
1668178659502,2022-11-11T16.57.39.502,315.880,2.134,-0.732,1.463
1668178659542,2022-11-11T16.57.39.542,315.920,2.134,-0.183,0.762
1668178659582,2022-11-11T16.57.39.582,315.960,1.341,-0.457,0.732
1668178659622,2022-11-11T16.57.39.622,316.000,1.159,-0.640,0.671
1668178659662,2022-11-11T16.57.39.662,316.040,1.037,-0.427,0.793
1668178659702,2022-11-11T16.57.39.702,316.080,1.646,0.122,0.671
1668178659742,2022-11-11T16.57.39.742,316.120,1.524,0.213,1.067
1668178659782,2022-11-11T16.57.39.782,316.160,1.037,-0.061,1.128
1668178659822,2022-11-11T16.57.39.822,316.200,1.250,0.061,0.945
1668178659862,2022-11-11T16.57.39.862,316.240,1.250,0.152,0.793
1668178659902,2022-11-11T16.57.39.902,316.280,0.945,-0.213,0.732
1668178659942,2022-11-11T16.57.39.942,316.320,0.671,-0.213,0.579
1668178659982,2022-11-11T16.57.39.982,316.360,0.640,0.091,0.488
1668178660022,2022-11-11T16.57.40.022,316.400,0.762,-0.122,0.793
1668178660062,2022-11-11T16.57.40.062,316.440,1.341,-0.213,0.518
1668178660102,2022-11-11T16.57.40.102,316.480,1.494,0.061,0.305
1668178660142,2022-11-11T16.57.40.142,316.520,2.866,1.280,-0.213
1668178660182,2022-11-11T16.57.40.182,316.560,3.659,1.738,-0.427
1668178660222,2022-11-11T16.57.40.222,316.600,2.409,0.915,0.274
1668178660262,2022-11-11T16.57.40.262,316.640,1.616,0.640,0.610
1668178660302,2022-11-11T16.57.40.302,316.680,1.159,0.610,0.884
1668178660342,2022-11-11T16.57.40.342,316.720,1.037,0.488,1.098
1668178660382,2022-11-11T16.57.40.382,316.760,0.945,0.701,1.098
1668178660422,2022-11-11T16.57.40.422,316.800,0.762,0.732,1.098
1668178660462,2022-11-11T16.57.40.462,316.840,0.152,0.091,1.433
1668178660502,2022-11-11T16.57.40.502,316.880,-1.372,-1.402,2.317
1668178660542,2022-11-11T16.57.40.542,316.920,-2.988,-2.530,3.506
1668178660582,2022-11-11T16.57.40.582,316.960,-2.713,-1.951,2.835
1668178660622,2022-11-11T16.57.40.622,317.000,-1.159,-1.220,2.622
1668178660662,2022-11-11T16.57.40.662,317.040,-0.732,-0.610,2.774
1668178660702,2022-11-11T16.57.40.702,317.080,0.549,0.427,1.921
1668178660742,2022-11-11T16.57.40.742,317.120,1.646,0.732,1.189
1668178660782,2022-11-11T16.57.40.782,317.160,0.945,0.488,0.945
1668178660822,2022-11-11T16.57.40.822,317.200,0.366,0.610,1.098
1668178660862,2022-11-11T16.57.40.862,317.240,0.152,0.244,1.677
1668178660902,2022-11-11T16.57.40.902,317.280,-0.122,-0.091,1.189
1668178660942,2022-11-11T16.57.40.942,317.320,0.518,-0.945,-1.006
1668178660982,2022-11-11T16.57.40.982,317.360,0.945,-1.250,-1.555
1668178661022,2022-11-11T16.57.41.022,317.400,0.549,-0.122,0.457
1668178661062,2022-11-11T16.57.41.062,317.440,1.037,0.549,2.256
1668178661102,2022-11-11T16.57.41.102,317.480,1.402,0.823,2.683
1668178661142,2022-11-11T16.57.41.142,317.520,1.372,0.762,1.494
1668178661182,2022-11-11T16.57.41.182,317.560,1.646,-0.518,-2.774
1668178661222,2022-11-11T16.57.41.222,317.600,2.409,-0.915,-4.573
1668178661262,2022-11-11T16.57.41.262,317.640,0.366,-1.098,-0.030
1668178661302,2022-11-11T16.57.41.302,317.680,-0.671,-0.518,2.165
1668178661342,2022-11-11T16.57.41.342,317.720,-0.396,-0.549,1.616
1668178661382,2022-11-11T16.57.41.382,317.760,-1.006,-0.823,2.744
1668178661422,2022-11-11T16.57.41.422,317.800,-0.579,-0.488,2.957
1668178661462,2022-11-11T16.57.41.462,317.840,0.976,0.396,2.470
1668178661502,2022-11-11T16.57.41.502,317.880,1.555,0.610,2.378
1668178661542,2022-11-11T16.57.41.542,317.920,1.037,0.274,2.195
1668178661582,2022-11-11T16.57.41.582,317.960,0.884,-0.122,1.433
1668178661622,2022-11-11T16.57.41.622,318.000,-0.274,-0.671,2.012
