epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667426478628,2022-11-03T00.01.18.628,372.076,-0.140,-0.044,-1.007
1667426478669,2022-11-03T00.01.18.669,372.117,-0.137,-0.046,-1.010
1667426478710,2022-11-03T00.01.18.710,372.158,-0.137,-0.043,-1.010
1667426478750,2022-11-03T00.01.18.750,372.198,-0.133,-0.042,-1.010
1667426478791,2022-11-03T00.01.18.791,372.239,-0.130,-0.047,-1.015
1667426478832,2022-11-03T00.01.18.832,372.280,-0.131,-0.042,-1.010
1667426478871,2022-11-03T00.01.18.871,372.319,-0.132,-0.048,-1.004
1667426478912,2022-11-03T00.01.18.912,372.360,-0.138,-0.054,-1.008
1667426478953,2022-11-03T00.01.18.953,372.401,-0.139,-0.055,-1.012
1667426478994,2022-11-03T00.01.18.994,372.442,-0.135,-0.054,-1.006
1667426479034,2022-11-03T00.01.19.034,372.482,-0.133,-0.052,-1.010
1667426479075,2022-11-03T00.01.19.075,372.523,-0.138,-0.050,-1.012
1667426479116,2022-11-03T00.01.19.116,372.564,-0.138,-0.048,-1.009
1667426479157,2022-11-03T00.01.19.157,372.605,-0.134,-0.051,-1.007
1667426479196,2022-11-03T00.01.19.196,372.644,-0.136,-0.055,-1.008
1667426479237,2022-11-03T00.01.19.237,372.685,-0.139,-0.052,-1.012
1667426479278,2022-11-03T00.01.19.278,372.726,-0.137,-0.048,-1.006
1667426479319,2022-11-03T00.01.19.319,372.767,-0.134,-0.059,-1.005
1667426479359,2022-11-03T00.01.19.359,372.807,-0.136,-0.065,-1.018
1667426479400,2022-11-03T00.01.19.400,372.848,-0.141,-0.044,-1.010
1667426479441,2022-11-03T00.01.19.441,372.889,-0.132,-0.048,-0.997
1667426479481,2022-11-03T00.01.19.481,372.929,-0.135,-0.068,-1.016
1667426479522,2022-11-03T00.01.19.522,372.970,-0.143,-0.051,-1.012
1667426479563,2022-11-03T00.01.19.563,373.011,-0.138,-0.041,-0.999
1667426479604,2022-11-03T00.01.19.604,373.052,-0.130,-0.060,-1.016
1667426479643,2022-11-03T00.01.19.643,373.091,-0.136,-0.053,-1.015
1667426479684,2022-11-03T00.01.19.684,373.132,-0.138,-0.038,-1.003
1667426479725,2022-11-03T00.01.19.725,373.173,-0.133,-0.056,-1.007
1667426479766,2022-11-03T00.01.19.766,373.214,-0.135,-0.057,-1.015
1667426479806,2022-11-03T00.01.19.806,373.254,-0.131,-0.048,-1.011
1667426479847,2022-11-03T00.01.19.847,373.295,-0.134,-0.052,-1.006
1667426479888,2022-11-03T00.01.19.888,373.336,-0.140,-0.060,-1.014
1667426479927,2022-11-03T00.01.19.927,373.375,-0.136,-0.057,-1.009
1667426479968,2022-11-03T00.01.19.968,373.416,-0.127,-0.052,-1.006
1667426480009,2022-11-03T00.01.20.009,373.457,-0.126,-0.061,-1.016
1667426480050,2022-11-03T00.01.20.050,373.498,-0.141,-0.047,-1.009
1667426480090,2022-11-03T00.01.20.090,373.538,-0.141,-0.048,-0.999
1667426480131,2022-11-03T00.01.20.131,373.579,-0.130,-0.063,-1.016
1667426480172,2022-11-03T00.01.20.172,373.620,-0.128,-0.056,-1.011
1667426480213,2022-11-03T00.01.20.213,373.661,-0.132,-0.045,-1.002
1667426480253,2022-11-03T00.01.20.253,373.701,-0.135,-0.054,-1.018
1667426480294,2022-11-03T00.01.20.294,373.742,-0.136,-0.049,-1.009
1667426480335,2022-11-03T00.01.20.335,373.783,-0.134,-0.051,-0.999
1667426480376,2022-11-03T00.01.20.376,373.824,-0.137,-0.062,-1.017
1667426480415,2022-11-03T00.01.20.415,373.863,-0.137,-0.049,-1.010
1667426480456,2022-11-03T00.01.20.456,373.904,-0.131,-0.050,-0.999
1667426480497,2022-11-03T00.01.20.497,373.945,-0.132,-0.062,-1.021
1667426480537,2022-11-03T00.01.20.537,373.985,-0.140,-0.044,-1.015
1667426480578,2022-11-03T00.01.20.578,374.026,-0.134,-0.045,-0.999
1667426480619,2022-11-03T00.01.20.619,374.067,-0.131,-0.067,-1.015
1667426480660,2022-11-03T00.01.20.660,374.108,-0.137,-0.050,-1.010
1667426480699,2022-11-03T00.01.20.699,374.147,-0.133,-0.038,-0.994
1667426480740,2022-11-03T00.01.20.740,374.188,-0.127,-0.055,-1.017
1667426480781,2022-11-03T00.01.20.781,374.229,-0.133,-0.047,-1.022
1667426480822,2022-11-03T00.01.20.822,374.270,-0.135,-0.038,-0.998
1667426480862,2022-11-03T00.01.20.862,374.310,-0.134,-0.067,-1.012
1667426480903,2022-11-03T00.01.20.903,374.351,-0.139,-0.064,-1.017
1667426480944,2022-11-03T00.01.20.944,374.392,-0.134,-0.036,-0.995
1667426480985,2022-11-03T00.01.20.985,374.433,-0.128,-0.053,-1.009
1667426481025,2022-11-03T00.01.21.025,374.473,-0.134,-0.056,-1.020
1667426481066,2022-11-03T00.01.21.066,374.514,-0.137,-0.036,-1.007
1667426481107,2022-11-03T00.01.21.107,374.555,-0.133,-0.051,-1.009
1667426481146,2022-11-03T00.01.21.146,374.594,-0.134,-0.057,-1.020
1667426481187,2022-11-03T00.01.21.187,374.635,-0.135,-0.042,-1.002
1667426481228,2022-11-03T00.01.21.228,374.676,-0.131,-0.045,-1.001
1667426481269,2022-11-03T00.01.21.269,374.717,-0.133,-0.054,-1.019
1667426481309,2022-11-03T00.01.21.309,374.757,-0.132,-0.031,-1.007
1667426481350,2022-11-03T00.01.21.350,374.798,-0.124,-0.038,-1.001
1667426481391,2022-11-03T00.01.21.391,374.839,-0.130,-0.058,-1.024
1667426481432,2022-11-03T00.01.21.432,374.880,-0.140,-0.042,-1.015
1667426481471,2022-11-03T00.01.21.471,374.919,-0.137,-0.042,-0.997
1667426481512,2022-11-03T00.01.21.512,374.960,-0.130,-0.059,-1.016
1667426481553,2022-11-03T00.01.21.553,375.001,-0.129,-0.042,-1.016
1667426481593,2022-11-03T00.01.21.593,375.041,-0.134,-0.031,-1.004
1667426481634,2022-11-03T00.01.21.634,375.082,-0.140,-0.020,-1.001
1667426481675,2022-11-03T00.01.21.675,375.123,-0.131,-0.038,-1.013
1667426481716,2022-11-03T00.01.21.716,375.164,-0.117,-0.043,-1.015
1667426481755,2022-11-03T00.01.21.755,375.203,-0.128,-0.037,-1.011
1667426481797,2022-11-03T00.01.21.797,375.245,-0.153,-0.025,-1.008
1667426481838,2022-11-03T00.01.21.838,375.286,-0.146,-0.037,-1.002
1667426481879,2022-11-03T00.01.21.879,375.327,-0.131,-0.073,-1.025
1667426481918,2022-11-03T00.01.21.918,375.366,-0.170,-0.054,-1.011
1667426481959,2022-11-03T00.01.21.959,375.407,-0.158,-0.048,-0.981
1667426482000,2022-11-03T00.01.22.000,375.448,-0.093,-0.092,-1.018
1667426482041,2022-11-03T00.01.22.041,375.489,-0.111,-0.045,-1.023
1667426482081,2022-11-03T00.01.22.081,375.529,-0.156,-0.013,-0.998
1667426482122,2022-11-03T00.01.22.122,375.570,-0.155,-0.056,-1.008
1667426482163,2022-11-03T00.01.22.163,375.611,-0.137,-0.064,-1.000
1667426482202,2022-11-03T00.01.22.202,375.650,-0.123,-0.061,-1.009
1667426482243,2022-11-03T00.01.22.243,375.691,-0.130,-0.048,-1.023
1667426482284,2022-11-03T00.01.22.284,375.732,-0.138,-0.030,-1.009
1667426482325,2022-11-03T00.01.22.325,375.773,-0.130,-0.045,-1.012
1667426482365,2022-11-03T00.01.22.365,375.813,-0.142,-0.050,-1.013
1667426482406,2022-11-03T00.01.22.406,375.854,-0.161,-0.044,-0.996
1667426482447,2022-11-03T00.01.22.447,375.895,-0.142,-0.063,-1.003
1667426482488,2022-11-03T00.01.22.488,375.936,-0.125,-0.077,-1.016
1667426482527,2022-11-03T00.01.22.527,375.975,-0.128,-0.040,-1.003
1667426482568,2022-11-03T00.01.22.568,376.016,-0.123,-0.026,-1.011
1667426482609,2022-11-03T00.01.22.609,376.057,-0.144,-0.035,-1.021
1667426482649,2022-11-03T00.01.22.649,376.097,-0.153,-0.018,-1.003
1667426482690,2022-11-03T00.01.22.690,376.138,-0.124,-0.023,-1.007
1667426482731,2022-11-03T00.01.22.731,376.179,-0.128,-0.041,-1.010
1667426482772,2022-11-03T00.01.22.772,376.220,-0.152,-0.026,-1.010
1667426482812,2022-11-03T00.01.22.812,376.260,-0.153,-0.030,-1.012
1667426482853,2022-11-03T00.01.22.853,376.301,-0.139,-0.038,-1.004
1667426482894,2022-11-03T00.01.22.894,376.342,-0.139,-0.041,-1.013
1667426482935,2022-11-03T00.01.22.935,376.383,-0.139,-0.033,-1.012
1667426482974,2022-11-03T00.01.22.974,376.422,-0.141,-0.026,-1.001
1667426483015,2022-11-03T00.01.23.015,376.463,-0.133,-0.045,-1.005
1667426483056,2022-11-03T00.01.23.056,376.504,-0.133,-0.042,-1.012
1667426483097,2022-11-03T00.01.23.097,376.545,-0.136,-0.024,-1.007
1667426483137,2022-11-03T00.01.23.137,376.585,-0.132,-0.038,-1.011
1667426483178,2022-11-03T00.01.23.178,376.626,-0.135,-0.040,-1.013
1667426483219,2022-11-03T00.01.23.219,376.667,-0.134,-0.036,-1.006
1667426483258,2022-11-03T00.01.23.258,376.706,-0.135,-0.031,-1.006
1667426483299,2022-11-03T00.01.23.299,376.747,-0.130,-0.042,-1.010
1667426483340,2022-11-03T00.01.23.340,376.788,-0.130,-0.039,-1.010
1667426483381,2022-11-03T00.01.23.381,376.829,-0.135,-0.032,-1.008
1667426483421,2022-11-03T00.01.23.421,376.869,-0.132,-0.042,-1.013
1667426483462,2022-11-03T00.01.23.462,376.910,-0.131,-0.045,-1.014
1667426483503,2022-11-03T00.01.23.503,376.951,-0.131,-0.042,-1.002
1667426483544,2022-11-03T00.01.23.544,376.992,-0.131,-0.044,-1.011
1667426483584,2022-11-03T00.01.23.584,377.032,-0.135,-0.043,-1.017
1667426483625,2022-11-03T00.01.23.625,377.073,-0.136,-0.039,-1.009
1667426483666,2022-11-03T00.01.23.666,377.114,-0.127,-0.049,-1.007
1667426483705,2022-11-03T00.01.23.705,377.153,-0.127,-0.051,-1.015
1667426483746,2022-11-03T00.01.23.746,377.194,-0.131,-0.042,-1.012
1667426483787,2022-11-03T00.01.23.787,377.235,-0.124,-0.046,-1.003
1667426483828,2022-11-03T00.01.23.828,377.276,-0.124,-0.050,-1.010
1667426483868,2022-11-03T00.01.23.868,377.316,-0.130,-0.043,-1.015
1667426483909,2022-11-03T00.01.23.909,377.357,-0.130,-0.043,-1.004
1667426483950,2022-11-03T00.01.23.950,377.398,-0.124,-0.054,-1.012
1667426483991,2022-11-03T00.01.23.991,377.439,-0.125,-0.052,-1.014
1667426484030,2022-11-03T00.01.24.030,377.478,-0.130,-0.035,-1.011
1667426484071,2022-11-03T00.01.24.071,377.519,-0.127,-0.041,-1.010
1667426484112,2022-11-03T00.01.24.112,377.560,-0.125,-0.049,-1.008
1667426484153,2022-11-03T00.01.24.153,377.601,-0.130,-0.049,-1.010
1667426484193,2022-11-03T00.01.24.193,377.641,-0.130,-0.046,-1.010
1667426484234,2022-11-03T00.01.24.234,377.682,-0.126,-0.045,-1.010
1667426484275,2022-11-03T00.01.24.275,377.723,-0.124,-0.049,-1.012
1667426484315,2022-11-03T00.01.24.315,377.763,-0.127,-0.044,-1.011
1667426484356,2022-11-03T00.01.24.356,377.804,-0.127,-0.040,-1.009
1667426484397,2022-11-03T00.01.24.397,377.845,-0.127,-0.044,-1.011
1667426484438,2022-11-03T00.01.24.438,377.886,-0.132,-0.046,-1.014
1667426484477,2022-11-03T00.01.24.477,377.925,-0.135,-0.044,-1.007
1667426484518,2022-11-03T00.01.24.518,377.966,-0.128,-0.048,-1.006
1667426484559,2022-11-03T00.01.24.559,378.007,-0.126,-0.047,-1.017
1667426484600,2022-11-03T00.01.24.600,378.048,-0.127,-0.034,-1.011
1667426484640,2022-11-03T00.01.24.640,378.088,-0.126,-0.039,-1.006
1667426484681,2022-11-03T00.01.24.681,378.129,-0.130,-0.050,-1.012
1667426484722,2022-11-03T00.01.24.722,378.170,-0.131,-0.045,-1.008
1667426484763,2022-11-03T00.01.24.763,378.211,-0.127,-0.048,-1.006
1667426484802,2022-11-03T00.01.24.802,378.250,-0.129,-0.049,-1.014
1667426484843,2022-11-03T00.01.24.843,378.291,-0.131,-0.041,-1.013
1667426484884,2022-11-03T00.01.24.884,378.332,-0.129,-0.036,-1.006
1667426484924,2022-11-03T00.01.24.924,378.372,-0.126,-0.051,-1.013
1667426484965,2022-11-03T00.01.24.965,378.413,-0.130,-0.048,-1.011
1667426485006,2022-11-03T00.01.25.006,378.454,-0.134,-0.038,-1.008
1667426485047,2022-11-03T00.01.25.047,378.495,-0.131,-0.048,-1.010
1667426485087,2022-11-03T00.01.25.087,378.535,-0.131,-0.049,-1.009
1667426485128,2022-11-03T00.01.25.128,378.576,-0.131,-0.047,-1.012
1667426485169,2022-11-03T00.01.25.169,378.617,-0.129,-0.045,-1.011
1667426485210,2022-11-03T00.01.25.210,378.658,-0.130,-0.042,-1.009
1667426485249,2022-11-03T00.01.25.249,378.697,-0.132,-0.045,-1.008
1667426485290,2022-11-03T00.01.25.290,378.738,-0.134,-0.050,-1.011
1667426485331,2022-11-03T00.01.25.331,378.779,-0.135,-0.047,-1.010
1667426485371,2022-11-03T00.01.25.371,378.819,-0.133,-0.052,-1.009
1667426485412,2022-11-03T00.01.25.412,378.860,-0.133,-0.060,-1.013
1667426485453,2022-11-03T00.01.25.453,378.901,-0.133,-0.050,-1.010
1667426485494,2022-11-03T00.01.25.494,378.942,-0.129,-0.050,-1.005
1667426485533,2022-11-03T00.01.25.533,378.981,-0.129,-0.049,-1.009
1667426485574,2022-11-03T00.01.25.574,379.022,-0.128,-0.044,-1.010
1667426485615,2022-11-03T00.01.25.615,379.063,-0.126,-0.045,-1.007
1667426485656,2022-11-03T00.01.25.656,379.104,-0.132,-0.050,-1.014
1667426485696,2022-11-03T00.01.25.696,379.144,-0.130,-0.055,-1.012
1667426485737,2022-11-03T00.01.25.737,379.185,-0.124,-0.047,-1.010
1667426485778,2022-11-03T00.01.25.778,379.226,-0.125,-0.038,-1.012
1667426485819,2022-11-03T00.01.25.819,379.267,-0.129,-0.041,-1.006
1667426485859,2022-11-03T00.01.25.859,379.307,-0.129,-0.053,-1.009
1667426485900,2022-11-03T00.01.25.900,379.348,-0.126,-0.058,-1.010
1667426485941,2022-11-03T00.01.25.941,379.389,-0.126,-0.054,-1.011
1667426485980,2022-11-03T00.01.25.980,379.428,-0.129,-0.050,-1.012
1667426486021,2022-11-03T00.01.26.021,379.469,-0.127,-0.047,-1.008
1667426486062,2022-11-03T00.01.26.062,379.510,-0.130,-0.047,-1.009
1667426486103,2022-11-03T00.01.26.103,379.551,-0.130,-0.045,-1.010
1667426486143,2022-11-03T00.01.26.143,379.591,-0.127,-0.049,-1.009
1667426486184,2022-11-03T00.01.26.184,379.632,-0.128,-0.052,-1.012
1667426486225,2022-11-03T00.01.26.225,379.673,-0.126,-0.054,-1.009
1667426486266,2022-11-03T00.01.26.266,379.714,-0.123,-0.048,-1.011
1667426486305,2022-11-03T00.01.26.305,379.753,-0.125,-0.040,-1.015
1667426486346,2022-11-03T00.01.26.346,379.794,-0.122,-0.040,-1.006
1667426486387,2022-11-03T00.01.26.387,379.835,-0.121,-0.052,-1.010
1667426486427,2022-11-03T00.01.26.427,379.875,-0.128,-0.057,-1.013
1667426486468,2022-11-03T00.01.26.468,379.916,-0.129,-0.046,-1.007
1667426486509,2022-11-03T00.01.26.509,379.957,-0.123,-0.051,-1.017
1667426486550,2022-11-03T00.01.26.550,379.998,-0.124,-0.054,-1.011
1667426486589,2022-11-03T00.01.26.589,380.037,-0.128,-0.048,-1.005
1667426486630,2022-11-03T00.01.26.630,380.078,-0.126,-0.049,-1.011
1667426486672,2022-11-03T00.01.26.672,380.120,-0.125,-0.047,-1.013
1667426486713,2022-11-03T00.01.26.713,380.161,-0.128,-0.047,-1.011
1667426486752,2022-11-03T00.01.26.752,380.200,-0.128,-0.057,-1.006
1667426486793,2022-11-03T00.01.26.793,380.241,-0.129,-0.057,-1.012
1667426486834,2022-11-03T00.01.26.834,380.282,-0.128,-0.051,-1.013
1667426486875,2022-11-03T00.01.26.875,380.323,-0.125,-0.051,-1.007
1667426486915,2022-11-03T00.01.26.915,380.363,-0.126,-0.055,-1.012
1667426486956,2022-11-03T00.01.26.956,380.404,-0.130,-0.053,-1.009
1667426486997,2022-11-03T00.01.26.997,380.445,-0.129,-0.051,-1.007
1667426487036,2022-11-03T00.01.27.036,380.484,-0.125,-0.055,-1.012
1667426487077,2022-11-03T00.01.27.077,380.525,-0.125,-0.050,-1.014
1667426487118,2022-11-03T00.01.27.118,380.566,-0.126,-0.048,-1.007
1667426487159,2022-11-03T00.01.27.159,380.607,-0.125,-0.052,-1.011
1667426487199,2022-11-03T00.01.27.199,380.647,-0.123,-0.051,-1.016
1667426487240,2022-11-03T00.01.27.240,380.688,-0.120,-0.043,-1.017
1667426487281,2022-11-03T00.01.27.281,380.729,-0.124,-0.046,-1.012
1667426487322,2022-11-03T00.01.27.322,380.770,-0.131,-0.033,-1.009
1667426487361,2022-11-03T00.01.27.361,380.809,-0.127,-0.035,-1.010
1667426487402,2022-11-03T00.01.27.402,380.850,-0.116,-0.033,-1.010
1667426487443,2022-11-03T00.01.27.443,380.891,-0.118,-0.038,-1.004
1667426487483,2022-11-03T00.01.27.483,380.931,-0.141,-0.060,-1.007
1667426487524,2022-11-03T00.01.27.524,380.972,-0.164,-0.054,-1.005
1667426487565,2022-11-03T00.01.27.565,381.013,-0.162,-0.047,-0.996
1667426487606,2022-11-03T00.01.27.606,381.054,-0.153,-0.043,-1.004
1667426487646,2022-11-03T00.01.27.646,381.094,-0.148,-0.044,-1.015
1667426487687,2022-11-03T00.01.27.687,381.135,-0.156,-0.044,-1.016
1667426487728,2022-11-03T00.01.27.728,381.176,-0.157,-0.042,-1.012
1667426487769,2022-11-03T00.01.27.769,381.217,-0.143,-0.044,-1.004
1667426487808,2022-11-03T00.01.27.808,381.256,-0.128,-0.044,-1.002
1667426487849,2022-11-03T00.01.27.849,381.297,-0.121,-0.019,-1.006
1667426487890,2022-11-03T00.01.27.890,381.338,-0.108,0.005,-1.014
1667426487931,2022-11-03T00.01.27.931,381.379,-0.100,-0.005,-1.009
1667426487971,2022-11-03T00.01.27.971,381.419,-0.124,-0.016,-1.017
1667426488012,2022-11-03T00.01.28.012,381.460,-0.143,-0.009,-1.016
1667426488053,2022-11-03T00.01.28.053,381.501,-0.143,-0.010,-0.997
1667426488092,2022-11-03T00.01.28.092,381.540,-0.139,-0.022,-1.005
1667426488133,2022-11-03T00.01.28.133,381.581,-0.139,-0.026,-1.009
1667426488174,2022-11-03T00.01.28.174,381.622,-0.142,-0.017,-1.008
1667426488215,2022-11-03T00.01.28.215,381.663,-0.137,-0.016,-1.013
1667426488255,2022-11-03T00.01.28.255,381.703,-0.130,-0.015,-1.013
1667426488296,2022-11-03T00.01.28.296,381.744,-0.130,-0.005,-1.008
1667426488337,2022-11-03T00.01.28.337,381.785,-0.130,-0.013,-1.011
1667426488378,2022-11-03T00.01.28.378,381.826,-0.131,-0.022,-1.013
1667426488418,2022-11-03T00.01.28.418,381.866,-0.131,-0.017,-1.005
1667426488459,2022-11-03T00.01.28.459,381.907,-0.136,-0.019,-1.010
1667426488500,2022-11-03T00.01.28.500,381.948,-0.135,-0.017,-1.013
1667426488541,2022-11-03T00.01.28.541,381.989,-0.131,-0.011,-1.008
1667426488580,2022-11-03T00.01.28.580,382.028,-0.128,-0.014,-1.010
1667426488621,2022-11-03T00.01.28.621,382.069,-0.129,-0.015,-1.010
1667426488662,2022-11-03T00.01.28.662,382.110,-0.133,-0.014,-1.005
1667426488702,2022-11-03T00.01.28.702,382.150,-0.132,-0.024,-1.010
1667426488743,2022-11-03T00.01.28.743,382.191,-0.134,-0.024,-1.007
1667426488784,2022-11-03T00.01.28.784,382.232,-0.133,-0.020,-1.009
1667426488825,2022-11-03T00.01.28.825,382.273,-0.132,-0.023,-1.013
1667426488864,2022-11-03T00.01.28.864,382.312,-0.137,-0.026,-1.008
1667426488905,2022-11-03T00.01.28.905,382.353,-0.138,-0.028,-1.010
1667426488946,2022-11-03T00.01.28.946,382.394,-0.136,-0.028,-1.010
1667426488987,2022-11-03T00.01.28.987,382.435,-0.134,-0.026,-1.003
1667426489027,2022-11-03T00.01.29.027,382.475,-0.129,-0.029,-1.009
1667426489068,2022-11-03T00.01.29.068,382.516,-0.132,-0.019,-1.012
1667426489109,2022-11-03T00.01.29.109,382.557,-0.131,-0.018,-1.008
1667426489150,2022-11-03T00.01.29.150,382.598,-0.133,-0.033,-1.014
1667426489190,2022-11-03T00.01.29.190,382.638,-0.140,-0.034,-1.013
1667426489231,2022-11-03T00.01.29.231,382.679,-0.141,-0.027,-1.004
1667426489272,2022-11-03T00.01.29.272,382.720,-0.136,-0.033,-1.007
1667426489311,2022-11-03T00.01.29.311,382.759,-0.133,-0.031,-1.013
1667426489352,2022-11-03T00.01.29.352,382.800,-0.132,-0.020,-1.010
1667426489393,2022-11-03T00.01.29.393,382.841,-0.131,-0.027,-1.012
1667426489434,2022-11-03T00.01.29.434,382.882,-0.134,-0.034,-1.012
1667426489474,2022-11-03T00.01.29.474,382.922,-0.146,-0.028,-1.005
1667426489515,2022-11-03T00.01.29.515,382.963,-0.137,-0.016,-0.992
1667426489556,2022-11-03T00.01.29.556,383.004,-0.107,-0.018,-1.016
1667426489597,2022-11-03T00.01.29.597,383.045,-0.124,-0.024,-1.021
1667426489636,2022-11-03T00.01.29.636,383.084,-0.166,-0.002,-0.996
1667426489677,2022-11-03T00.01.29.677,383.125,-0.146,-0.015,-0.999
1667426489718,2022-11-03T00.01.29.718,383.166,-0.122,-0.033,-1.022
1667426489759,2022-11-03T00.01.29.759,383.207,-0.145,-0.014,-1.013
1667426489799,2022-11-03T00.01.29.799,383.247,-0.161,-0.031,-1.011
1667426489840,2022-11-03T00.01.29.840,383.288,-0.157,-0.058,-1.009
1667426489881,2022-11-03T00.01.29.881,383.329,-0.136,-0.063,-1.007
1667426489921,2022-11-03T00.01.29.921,383.369,-0.131,-0.058,-1.006
1667426489962,2022-11-03T00.01.29.962,383.410,-0.135,-0.027,-1.005
1667426490003,2022-11-03T00.01.30.003,383.451,-0.120,-0.019,-1.006
1667426490044,2022-11-03T00.01.30.044,383.492,-0.113,-0.036,-1.011
1667426490083,2022-11-03T00.01.30.083,383.531,-0.129,-0.033,-1.009
1667426490124,2022-11-03T00.01.30.124,383.572,-0.143,-0.029,-1.006
1667426490165,2022-11-03T00.01.30.165,383.613,-0.138,-0.033,-1.016
1667426490206,2022-11-03T00.01.30.206,383.654,-0.132,-0.033,-1.010
1667426490246,2022-11-03T00.01.30.246,383.694,-0.132,-0.026,-1.008
1667426490287,2022-11-03T00.01.30.287,383.735,-0.140,-0.025,-1.018
1667426490328,2022-11-03T00.01.30.328,383.776,-0.148,-0.028,-1.012
1667426490369,2022-11-03T00.01.30.369,383.817,-0.137,-0.039,-1.001
1667426490408,2022-11-03T00.01.30.408,383.856,-0.125,-0.054,-1.008
1667426490449,2022-11-03T00.01.30.449,383.897,-0.123,-0.045,-1.010
1667426490490,2022-11-03T00.01.30.490,383.938,-0.126,-0.019,-1.004
1667426490530,2022-11-03T00.01.30.530,383.978,-0.121,0.001,-1.002
1667426490571,2022-11-03T00.01.30.571,384.019,-0.117,-0.001,-1.012
1667426490612,2022-11-03T00.01.30.612,384.060,-0.124,0.005,-1.012
1667426490653,2022-11-03T00.01.30.653,384.101,-0.126,0.013,-1.014
1667426490692,2022-11-03T00.01.30.692,384.140,-0.133,0.006,-1.018
1667426490734,2022-11-03T00.01.30.734,384.182,-0.141,-0.005,-1.013
1667426490775,2022-11-03T00.01.30.775,384.223,-0.150,-0.018,-1.003
1667426490816,2022-11-03T00.01.30.816,384.264,-0.150,-0.015,-1.001
1667426490855,2022-11-03T00.01.30.855,384.303,-0.135,-0.013,-1.009
1667426490896,2022-11-03T00.01.30.896,384.344,-0.124,-0.019,-1.009
1667426490937,2022-11-03T00.01.30.937,384.385,-0.124,-0.018,-1.013
1667426490978,2022-11-03T00.01.30.978,384.426,-0.128,-0.015,-1.008
1667426491018,2022-11-03T00.01.31.018,384.466,-0.127,-0.013,-1.006
1667426491059,2022-11-03T00.01.31.059,384.507,-0.129,-0.012,-1.010
1667426491100,2022-11-03T00.01.31.100,384.548,-0.133,-0.013,-1.012
1667426491139,2022-11-03T00.01.31.139,384.587,-0.136,-0.018,-1.010
1667426491180,2022-11-03T00.01.31.180,384.628,-0.133,-0.019,-1.010
1667426491221,2022-11-03T00.01.31.221,384.669,-0.125,-0.011,-1.013
1667426491262,2022-11-03T00.01.31.262,384.710,-0.125,-0.008,-1.008
1667426491302,2022-11-03T00.01.31.302,384.750,-0.129,-0.014,-1.007
1667426491343,2022-11-03T00.01.31.343,384.791,-0.130,-0.025,-1.014
1667426491384,2022-11-03T00.01.31.384,384.832,-0.128,-0.024,-1.009
1667426491425,2022-11-03T00.01.31.425,384.873,-0.130,-0.029,-1.010
1667426491464,2022-11-03T00.01.31.464,384.912,-0.132,-0.030,-1.011
1667426491505,2022-11-03T00.01.31.505,384.953,-0.132,-0.024,-1.009
1667426491547,2022-11-03T00.01.31.547,384.995,-0.133,-0.017,-1.010
1667426491588,2022-11-03T00.01.31.588,385.036,-0.133,-0.020,-1.007
1667426491627,2022-11-03T00.01.31.627,385.075,-0.130,-0.023,-1.005
1667426491668,2022-11-03T00.01.31.668,385.116,-0.127,-0.024,-1.015
1667426491709,2022-11-03T00.01.31.709,385.157,-0.126,-0.015,-1.013
1667426491749,2022-11-03T00.01.31.749,385.197,-0.125,-0.021,-1.006
1667426491790,2022-11-03T00.01.31.790,385.238,-0.129,-0.030,-1.015
1667426491831,2022-11-03T00.01.31.831,385.279,-0.131,-0.026,-1.014
1667426491872,2022-11-03T00.01.31.872,385.320,-0.130,-0.022,-1.004
1667426491911,2022-11-03T00.01.31.911,385.359,-0.130,-0.035,-1.006
1667426491952,2022-11-03T00.01.31.952,385.400,-0.135,-0.035,-1.017
1667426491993,2022-11-03T00.01.31.993,385.441,-0.132,-0.026,-1.008
1667426492034,2022-11-03T00.01.32.034,385.482,-0.130,-0.034,-1.009
1667426492074,2022-11-03T00.01.32.074,385.522,-0.136,-0.034,-1.017
1667426492115,2022-11-03T00.01.32.115,385.563,-0.134,-0.024,-1.005
1667426492156,2022-11-03T00.01.32.156,385.604,-0.128,-0.033,-1.003
1667426492195,2022-11-03T00.01.32.195,385.643,-0.133,-0.041,-1.015
1667426492236,2022-11-03T00.01.32.236,385.684,-0.138,-0.023,-1.011
1667426492277,2022-11-03T00.01.32.277,385.725,-0.131,-0.026,-1.005
1667426492318,2022-11-03T00.01.32.318,385.766,-0.127,-0.043,-1.014
1667426492358,2022-11-03T00.01.32.358,385.806,-0.134,-0.028,-1.014
1667426492399,2022-11-03T00.01.32.399,385.847,-0.135,-0.021,-1.003
1667426492440,2022-11-03T00.01.32.440,385.888,-0.132,-0.038,-1.008
1667426492481,2022-11-03T00.01.32.481,385.929,-0.132,-0.040,-1.015
1667426492521,2022-11-03T00.01.32.521,385.969,-0.134,-0.023,-1.005
1667426492562,2022-11-03T00.01.32.562,386.010,-0.133,-0.032,-1.007
1667426492603,2022-11-03T00.01.32.603,386.051,-0.130,-0.040,-1.016
1667426492644,2022-11-03T00.01.32.644,386.092,-0.134,-0.025,-1.011
1667426492683,2022-11-03T00.01.32.683,386.131,-0.131,-0.020,-1.001
1667426492724,2022-11-03T00.01.32.724,386.172,-0.129,-0.042,-1.013
1667426492765,2022-11-03T00.01.32.765,386.213,-0.136,-0.034,-1.015
