epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1668353505523,2022-11-13T17.31.45.523,131.040,-0.172,0.148,-0.969
1668353505563,2022-11-13T17.31.45.563,131.080,-0.170,0.145,-0.970
1668353505603,2022-11-13T17.31.45.603,131.120,-0.169,0.147,-0.970
1668353505643,2022-11-13T17.31.45.643,131.160,-0.169,0.147,-0.970
1668353505683,2022-11-13T17.31.45.683,131.200,-0.169,0.147,-0.970
1668353505723,2022-11-13T17.31.45.723,131.240,-0.169,0.148,-0.969
1668353505763,2022-11-13T17.31.45.763,131.280,-0.170,0.146,-0.970
1668353505803,2022-11-13T17.31.45.803,131.320,-0.170,0.147,-0.971
1668353505843,2022-11-13T17.31.45.843,131.360,-0.170,0.148,-0.969
1668353505883,2022-11-13T17.31.45.883,131.400,-0.171,0.147,-0.970
1668353505923,2022-11-13T17.31.45.923,131.440,-0.169,0.146,-0.970
1668353505963,2022-11-13T17.31.45.963,131.480,-0.169,0.147,-0.970
1668353506003,2022-11-13T17.31.46.003,131.520,-0.169,0.147,-0.971
1668353506043,2022-11-13T17.31.46.043,131.560,-0.169,0.146,-0.970
1668353506083,2022-11-13T17.31.46.083,131.600,-0.169,0.147,-0.970
1668353506123,2022-11-13T17.31.46.123,131.640,-0.170,0.146,-0.969
1668353506163,2022-11-13T17.31.46.163,131.680,-0.170,0.145,-0.970
1668353506203,2022-11-13T17.31.46.203,131.720,-0.169,0.146,-0.971
1668353506243,2022-11-13T17.31.46.243,131.760,-0.169,0.146,-0.969
1668353506283,2022-11-13T17.31.46.283,131.800,-0.169,0.147,-0.970
1668353506323,2022-11-13T17.31.46.323,131.840,-0.170,0.148,-0.971
1668353506363,2022-11-13T17.31.46.363,131.880,-0.171,0.145,-0.970
1668353506403,2022-11-13T17.31.46.403,131.920,-0.170,0.146,-0.970
1668353506443,2022-11-13T17.31.46.443,131.960,-0.168,0.146,-0.969
1668353506483,2022-11-13T17.31.46.483,132.000,-0.169,0.146,-0.969
1668353506523,2022-11-13T17.31.46.523,132.040,-0.170,0.146,-0.969
1668353506563,2022-11-13T17.31.46.563,132.080,-0.169,0.145,-0.969
1668353506603,2022-11-13T17.31.46.603,132.120,-0.169,0.147,-0.970
1668353506643,2022-11-13T17.31.46.643,132.160,-0.168,0.145,-0.969
1668353506683,2022-11-13T17.31.46.683,132.200,-0.169,0.145,-0.970
1668353506723,2022-11-13T17.31.46.723,132.240,-0.169,0.146,-0.969
1668353506763,2022-11-13T17.31.46.763,132.280,-0.170,0.146,-0.970
1668353506803,2022-11-13T17.31.46.803,132.320,-0.169,0.145,-0.971
1668353506843,2022-11-13T17.31.46.843,132.360,-0.168,0.145,-0.971
1668353506883,2022-11-13T17.31.46.883,132.400,-0.168,0.145,-0.970
1668353506923,2022-11-13T17.31.46.923,132.440,-0.168,0.146,-0.970
1668353506963,2022-11-13T17.31.46.963,132.480,-0.170,0.146,-0.969
1668353507003,2022-11-13T17.31.47.003,132.520,-0.170,0.144,-0.970
1668353507043,2022-11-13T17.31.47.043,132.560,-0.169,0.146,-0.969
1668353507083,2022-11-13T17.31.47.083,132.600,-0.170,0.146,-0.969
1668353507123,2022-11-13T17.31.47.123,132.640,-0.170,0.144,-0.970
1668353507163,2022-11-13T17.31.47.163,132.680,-0.169,0.146,-0.970
1668353507203,2022-11-13T17.31.47.203,132.720,-0.170,0.145,-0.970
1668353507243,2022-11-13T17.31.47.243,132.760,-0.169,0.145,-0.970
1668353507283,2022-11-13T17.31.47.283,132.800,-0.170,0.147,-0.969
1668353507323,2022-11-13T17.31.47.323,132.840,-0.169,0.145,-0.970
1668353507363,2022-11-13T17.31.47.363,132.880,-0.170,0.148,-0.969
1668353507403,2022-11-13T17.31.47.403,132.920,-0.171,0.145,-0.968
1668353507443,2022-11-13T17.31.47.443,132.960,-0.168,0.145,-0.970
1668353507483,2022-11-13T17.31.47.483,133.000,-0.169,0.147,-0.970
1668353507523,2022-11-13T17.31.47.523,133.040,-0.170,0.147,-0.970
1668353507563,2022-11-13T17.31.47.563,133.080,-0.169,0.145,-0.970
1668353507603,2022-11-13T17.31.47.603,133.120,-0.170,0.146,-0.970
1668353507643,2022-11-13T17.31.47.643,133.160,-0.169,0.146,-0.970
1668353507683,2022-11-13T17.31.47.683,133.200,-0.170,0.147,-0.971
1668353507723,2022-11-13T17.31.47.723,133.240,-0.168,0.147,-0.971
1668353507763,2022-11-13T17.31.47.763,133.280,-0.169,0.149,-0.969
1668353507803,2022-11-13T17.31.47.803,133.320,-0.168,0.147,-0.969
1668353507843,2022-11-13T17.31.47.843,133.360,-0.169,0.144,-0.971
1668353507883,2022-11-13T17.31.47.883,133.400,-0.169,0.146,-0.970
1668353507923,2022-11-13T17.31.47.923,133.440,-0.169,0.146,-0.970
1668353507963,2022-11-13T17.31.47.963,133.480,-0.170,0.145,-0.969
1668353508003,2022-11-13T17.31.48.003,133.520,-0.169,0.147,-0.970
1668353508043,2022-11-13T17.31.48.043,133.560,-0.170,0.146,-0.970
1668353508083,2022-11-13T17.31.48.083,133.600,-0.169,0.146,-0.970
1668353508123,2022-11-13T17.31.48.123,133.640,-0.170,0.147,-0.970
1668353508163,2022-11-13T17.31.48.163,133.680,-0.169,0.148,-0.970
1668353508203,2022-11-13T17.31.48.203,133.720,-0.171,0.147,-0.971
1668353508243,2022-11-13T17.31.48.243,133.760,-0.170,0.146,-0.970
1668353508283,2022-11-13T17.31.48.283,133.800,-0.170,0.148,-0.970
1668353508323,2022-11-13T17.31.48.323,133.840,-0.169,0.146,-0.970
1668353508363,2022-11-13T17.31.48.363,133.880,-0.170,0.148,-0.970
1668353508403,2022-11-13T17.31.48.403,133.920,-0.170,0.144,-0.970
1668353508443,2022-11-13T17.31.48.443,133.960,-0.169,0.149,-0.970
1668353508483,2022-11-13T17.31.48.483,134.000,-0.171,0.146,-0.970
1668353508523,2022-11-13T17.31.48.523,134.040,-0.168,0.146,-0.971
1668353508563,2022-11-13T17.31.48.563,134.080,-0.169,0.149,-0.971
1668353508603,2022-11-13T17.31.48.603,134.120,-0.170,0.146,-0.970
1668353508643,2022-11-13T17.31.48.643,134.160,-0.168,0.145,-0.970
1668353508683,2022-11-13T17.31.48.683,134.200,-0.169,0.148,-0.969
1668353508723,2022-11-13T17.31.48.723,134.240,-0.169,0.146,-0.970
1668353508763,2022-11-13T17.31.48.763,134.280,-0.170,0.148,-0.969
1668353508803,2022-11-13T17.31.48.803,134.320,-0.169,0.146,-0.969
1668353508843,2022-11-13T17.31.48.843,134.360,-0.169,0.147,-0.970
1668353508883,2022-11-13T17.31.48.883,134.400,-0.169,0.146,-0.971
1668353508923,2022-11-13T17.31.48.923,134.440,-0.168,0.145,-0.970
1668353508963,2022-11-13T17.31.48.963,134.480,-0.169,0.149,-0.969
1668353509003,2022-11-13T17.31.49.003,134.520,-0.168,0.143,-0.970
1668353509043,2022-11-13T17.31.49.043,134.560,-0.170,0.147,-0.970
1668353509083,2022-11-13T17.31.49.083,134.600,-0.168,0.146,-0.970
1668353509123,2022-11-13T17.31.49.123,134.640,-0.168,0.146,-0.971
1668353509163,2022-11-13T17.31.49.163,134.680,-0.170,0.146,-0.970
1668353509203,2022-11-13T17.31.49.203,134.720,-0.168,0.147,-0.969
1668353509243,2022-11-13T17.31.49.243,134.760,-0.169,0.147,-0.970
1668353509283,2022-11-13T17.31.49.283,134.800,-0.170,0.146,-0.971
1668353509323,2022-11-13T17.31.49.323,134.840,-0.168,0.146,-0.970
1668353509363,2022-11-13T17.31.49.363,134.880,-0.169,0.146,-0.970
1668353509403,2022-11-13T17.31.49.403,134.920,-0.169,0.146,-0.970
1668353509443,2022-11-13T17.31.49.443,134.960,-0.170,0.146,-0.970
1668353509483,2022-11-13T17.31.49.483,135.000,-0.169,0.146,-0.970
1668353509523,2022-11-13T17.31.49.523,135.040,-0.169,0.147,-0.970
1668353509563,2022-11-13T17.31.49.563,135.080,-0.169,0.147,-0.971
1668353509603,2022-11-13T17.31.49.603,135.120,-0.169,0.147,-0.970
1668353509643,2022-11-13T17.31.49.643,135.160,-0.170,0.146,-0.969
1668353509683,2022-11-13T17.31.49.683,135.200,-0.171,0.146,-0.970
1668353509723,2022-11-13T17.31.49.723,135.240,-0.168,0.148,-0.971
1668353509763,2022-11-13T17.31.49.763,135.280,-0.169,0.144,-0.971
1668353509803,2022-11-13T17.31.49.803,135.320,-0.170,0.145,-0.970
1668353509843,2022-11-13T17.31.49.843,135.360,-0.169,0.147,-0.968
1668353509883,2022-11-13T17.31.49.883,135.400,-0.168,0.146,-0.970
1668353509923,2022-11-13T17.31.49.923,135.440,-0.168,0.146,-0.970
1668353509963,2022-11-13T17.31.49.963,135.480,-0.169,0.147,-0.970
1668353510003,2022-11-13T17.31.50.003,135.520,-0.169,0.146,-0.970
1668353510043,2022-11-13T17.31.50.043,135.560,-0.168,0.147,-0.971
1668353510083,2022-11-13T17.31.50.083,135.600,-0.169,0.147,-0.970
1668353510123,2022-11-13T17.31.50.123,135.640,-0.169,0.148,-0.970
1668353510163,2022-11-13T17.31.50.163,135.680,-0.169,0.147,-0.970
1668353510203,2022-11-13T17.31.50.203,135.720,-0.170,0.148,-0.970
1668353510243,2022-11-13T17.31.50.243,135.760,-0.171,0.147,-0.970
1668353510283,2022-11-13T17.31.50.283,135.800,-0.169,0.148,-0.970
1668353510323,2022-11-13T17.31.50.323,135.840,-0.170,0.148,-0.970
1668353510363,2022-11-13T17.31.50.363,135.880,-0.169,0.148,-0.970
1668353510403,2022-11-13T17.31.50.403,135.920,-0.169,0.149,-0.970
1668353510443,2022-11-13T17.31.50.443,135.960,-0.169,0.148,-0.970
1668353510483,2022-11-13T17.31.50.483,136.000,-0.170,0.146,-0.970
1668353510523,2022-11-13T17.31.50.523,136.040,-0.169,0.149,-0.970
1668353510563,2022-11-13T17.31.50.563,136.080,-0.169,0.148,-0.971
1668353510603,2022-11-13T17.31.50.603,136.120,-0.169,0.147,-0.971
1668353510643,2022-11-13T17.31.50.643,136.160,-0.169,0.147,-0.970
1668353510683,2022-11-13T17.31.50.683,136.200,-0.170,0.146,-0.970
1668353510723,2022-11-13T17.31.50.723,136.240,-0.168,0.148,-0.969
1668353510763,2022-11-13T17.31.50.763,136.280,-0.169,0.148,-0.970
1668353510803,2022-11-13T17.31.50.803,136.320,-0.170,0.147,-0.970
1668353510843,2022-11-13T17.31.50.843,136.360,-0.168,0.148,-0.970
1668353510883,2022-11-13T17.31.50.883,136.400,-0.169,0.147,-0.970
1668353510923,2022-11-13T17.31.50.923,136.440,-0.169,0.148,-0.970
1668353510963,2022-11-13T17.31.50.963,136.480,-0.170,0.148,-0.970
1668353511003,2022-11-13T17.31.51.003,136.520,-0.169,0.147,-0.971
1668353511043,2022-11-13T17.31.51.043,136.560,-0.169,0.147,-0.970
1668353511083,2022-11-13T17.31.51.083,136.600,-0.170,0.147,-0.969
1668353511123,2022-11-13T17.31.51.123,136.640,-0.170,0.146,-0.971
1668353511163,2022-11-13T17.31.51.163,136.680,-0.169,0.147,-0.969
1668353511203,2022-11-13T17.31.51.203,136.720,-0.168,0.148,-0.969
1668353511243,2022-11-13T17.31.51.243,136.760,-0.168,0.147,-0.970
1668353511283,2022-11-13T17.31.51.283,136.800,-0.169,0.147,-0.970
1668353511323,2022-11-13T17.31.51.323,136.840,-0.170,0.145,-0.971
1668353511363,2022-11-13T17.31.51.363,136.880,-0.169,0.148,-0.970
1668353511403,2022-11-13T17.31.51.403,136.920,-0.169,0.146,-0.970
1668353511443,2022-11-13T17.31.51.443,136.960,-0.170,0.147,-0.970
1668353511483,2022-11-13T17.31.51.483,137.000,-0.170,0.146,-0.970
1668353511523,2022-11-13T17.31.51.523,137.040,-0.168,0.146,-0.969
1668353511563,2022-11-13T17.31.51.563,137.080,-0.169,0.147,-0.971
1668353511603,2022-11-13T17.31.51.603,137.120,-0.169,0.149,-0.970
1668353511643,2022-11-13T17.31.51.643,137.160,-0.170,0.148,-0.971
1668353511683,2022-11-13T17.31.51.683,137.200,-0.169,0.146,-0.970
1668353511723,2022-11-13T17.31.51.723,137.240,-0.169,0.147,-0.970
1668353511763,2022-11-13T17.31.51.763,137.280,-0.169,0.146,-0.970
1668353511803,2022-11-13T17.31.51.803,137.320,-0.169,0.149,-0.970
1668353511843,2022-11-13T17.31.51.843,137.360,-0.169,0.146,-0.971
1668353511883,2022-11-13T17.31.51.883,137.400,-0.170,0.146,-0.970
1668353511923,2022-11-13T17.31.51.923,137.440,-0.170,0.146,-0.970
1668353511963,2022-11-13T17.31.51.963,137.480,-0.168,0.147,-0.970
1668353512003,2022-11-13T17.31.52.003,137.520,-0.169,0.148,-0.969
1668353512043,2022-11-13T17.31.52.043,137.560,-0.169,0.146,-0.970
1668353512083,2022-11-13T17.31.52.083,137.600,-0.169,0.147,-0.971
1668353512123,2022-11-13T17.31.52.123,137.640,-0.168,0.147,-0.970
1668353512163,2022-11-13T17.31.52.163,137.680,-0.168,0.147,-0.970
1668353512203,2022-11-13T17.31.52.203,137.720,-0.168,0.146,-0.970
1668353512243,2022-11-13T17.31.52.243,137.760,-0.169,0.148,-0.970
1668353512283,2022-11-13T17.31.52.283,137.800,-0.169,0.146,-0.970
1668353512323,2022-11-13T17.31.52.323,137.840,-0.167,0.147,-0.969
1668353512363,2022-11-13T17.31.52.363,137.880,-0.169,0.146,-0.970
1668353512403,2022-11-13T17.31.52.403,137.920,-0.169,0.146,-0.970
1668353512443,2022-11-13T17.31.52.443,137.960,-0.168,0.146,-0.970
1668353512483,2022-11-13T17.31.52.483,138.000,-0.167,0.147,-0.970
1668353512523,2022-11-13T17.31.52.523,138.040,-0.169,0.145,-0.970
1668353512563,2022-11-13T17.31.52.563,138.080,-0.168,0.147,-0.970
1668353512603,2022-11-13T17.31.52.603,138.120,-0.168,0.146,-0.971
1668353512643,2022-11-13T17.31.52.643,138.160,-0.169,0.146,-0.970
1668353512683,2022-11-13T17.31.52.683,138.200,-0.169,0.147,-0.971
1668353512723,2022-11-13T17.31.52.723,138.240,-0.169,0.146,-0.970
1668353512763,2022-11-13T17.31.52.763,138.280,-0.168,0.146,-0.971
1668353512803,2022-11-13T17.31.52.803,138.320,-0.168,0.146,-0.971
1668353512843,2022-11-13T17.31.52.843,138.360,-0.169,0.145,-0.970
1668353512883,2022-11-13T17.31.52.883,138.400,-0.170,0.146,-0.971
1668353512923,2022-11-13T17.31.52.923,138.440,-0.168,0.146,-0.970
1668353512963,2022-11-13T17.31.52.963,138.480,-0.168,0.145,-0.970
1668353513003,2022-11-13T17.31.53.003,138.520,-0.169,0.146,-0.971
1668353513043,2022-11-13T17.31.53.043,138.560,-0.170,0.146,-0.970
1668353513083,2022-11-13T17.31.53.083,138.600,-0.169,0.145,-0.970
1668353513123,2022-11-13T17.31.53.123,138.640,-0.168,0.146,-0.970
1668353513163,2022-11-13T17.31.53.163,138.680,-0.168,0.147,-0.970
1668353513203,2022-11-13T17.31.53.203,138.720,-0.169,0.146,-0.970
1668353513243,2022-11-13T17.31.53.243,138.760,-0.168,0.146,-0.970
1668353513283,2022-11-13T17.31.53.283,138.800,-0.168,0.146,-0.970
1668353513323,2022-11-13T17.31.53.323,138.840,-0.170,0.147,-0.970
1668353513363,2022-11-13T17.31.53.363,138.880,-0.170,0.148,-0.970
1668353513403,2022-11-13T17.31.53.403,138.920,-0.168,0.146,-0.969
1668353513443,2022-11-13T17.31.53.443,138.960,-0.169,0.146,-0.970
1668353513483,2022-11-13T17.31.53.483,139.000,-0.169,0.150,-0.970
1668353513523,2022-11-13T17.31.53.523,139.040,-0.170,0.148,-0.969
1668353513563,2022-11-13T17.31.53.563,139.080,-0.170,0.148,-0.970
1668353513603,2022-11-13T17.31.53.603,139.120,-0.169,0.146,-0.971
1668353513643,2022-11-13T17.31.53.643,139.160,-0.169,0.147,-0.971
1668353513683,2022-11-13T17.31.53.683,139.200,-0.170,0.146,-0.970
1668353513723,2022-11-13T17.31.53.723,139.240,-0.168,0.147,-0.968
1668353513763,2022-11-13T17.31.53.763,139.280,-0.167,0.147,-0.970
1668353513803,2022-11-13T17.31.53.803,139.320,-0.169,0.148,-0.970
1668353513843,2022-11-13T17.31.53.843,139.360,-0.170,0.145,-0.970
1668353513883,2022-11-13T17.31.53.883,139.400,-0.168,0.145,-0.971
1668353513923,2022-11-13T17.31.53.923,139.440,-0.169,0.146,-0.971
1668353513963,2022-11-13T17.31.53.963,139.480,-0.169,0.147,-0.971
1668353514003,2022-11-13T17.31.54.003,139.520,-0.168,0.147,-0.970
1668353514043,2022-11-13T17.31.54.043,139.560,-0.169,0.147,-0.971
1668353514083,2022-11-13T17.31.54.083,139.600,-0.170,0.146,-0.969
1668353514123,2022-11-13T17.31.54.123,139.640,-0.169,0.147,-0.969
1668353514163,2022-11-13T17.31.54.163,139.680,-0.169,0.147,-0.970
1668353514203,2022-11-13T17.31.54.203,139.720,-0.169,0.147,-0.970
1668353514243,2022-11-13T17.31.54.243,139.760,-0.169,0.146,-0.970
1668353514283,2022-11-13T17.31.54.283,139.800,-0.168,0.147,-0.970
1668353514323,2022-11-13T17.31.54.323,139.840,-0.168,0.147,-0.971
1668353514363,2022-11-13T17.31.54.363,139.880,-0.170,0.147,-0.969
1668353514403,2022-11-13T17.31.54.403,139.920,-0.169,0.146,-0.971
1668353514443,2022-11-13T17.31.54.443,139.960,-0.168,0.147,-0.969
1668353514483,2022-11-13T17.31.54.483,140.000,-0.169,0.145,-0.970
1668353514523,2022-11-13T17.31.54.523,140.040,-0.168,0.147,-0.970
1668353514563,2022-11-13T17.31.54.563,140.080,-0.168,0.146,-0.969
1668353514603,2022-11-13T17.31.54.603,140.120,-0.169,0.145,-0.970
1668353514643,2022-11-13T17.31.54.643,140.160,-0.168,0.146,-0.970
1668353514683,2022-11-13T17.31.54.683,140.200,-0.169,0.148,-0.970
1668353514723,2022-11-13T17.31.54.723,140.240,-0.169,0.146,-0.970
1668353514763,2022-11-13T17.31.54.763,140.280,-0.168,0.146,-0.971
1668353514803,2022-11-13T17.31.54.803,140.320,-0.168,0.146,-0.970
1668353514843,2022-11-13T17.31.54.843,140.360,-0.169,0.145,-0.970
1668353514883,2022-11-13T17.31.54.883,140.400,-0.168,0.148,-0.971
1668353514923,2022-11-13T17.31.54.923,140.440,-0.169,0.146,-0.970
1668353514963,2022-11-13T17.31.54.963,140.480,-0.168,0.146,-0.970
1668353515003,2022-11-13T17.31.55.003,140.520,-0.169,0.145,-0.970
1668353515043,2022-11-13T17.31.55.043,140.560,-0.169,0.146,-0.970
1668353515083,2022-11-13T17.31.55.083,140.600,-0.169,0.145,-0.971
1668353515123,2022-11-13T17.31.55.123,140.640,-0.167,0.148,-0.971
1668353515163,2022-11-13T17.31.55.163,140.680,-0.169,0.145,-0.970
1668353515203,2022-11-13T17.31.55.203,140.720,-0.168,0.146,-0.969
1668353515243,2022-11-13T17.31.55.243,140.760,-0.169,0.147,-0.970
1668353515283,2022-11-13T17.31.55.283,140.800,-0.169,0.146,-0.970
1668353515323,2022-11-13T17.31.55.323,140.840,-0.169,0.146,-0.969
1668353515363,2022-11-13T17.31.55.363,140.880,-0.169,0.145,-0.969
1668353515403,2022-11-13T17.31.55.403,140.920,-0.169,0.147,-0.970
1668353515443,2022-11-13T17.31.55.443,140.960,-0.169,0.146,-0.971
1668353515483,2022-11-13T17.31.55.483,141.000,-0.168,0.145,-0.970
1668353515523,2022-11-13T17.31.55.523,141.040,-0.169,0.146,-0.970
1668353515563,2022-11-13T17.31.55.563,141.080,-0.169,0.148,-0.972
1668353515603,2022-11-13T17.31.55.603,141.120,-0.168,0.145,-0.971
1668353515643,2022-11-13T17.31.55.643,141.160,-0.168,0.146,-0.970
1668353515683,2022-11-13T17.31.55.683,141.200,-0.168,0.146,-0.970
1668353515723,2022-11-13T17.31.55.723,141.240,-0.169,0.145,-0.971
1668353515763,2022-11-13T17.31.55.763,141.280,-0.168,0.144,-0.971
1668353515803,2022-11-13T17.31.55.803,141.320,-0.168,0.149,-0.971
1668353515843,2022-11-13T17.31.55.843,141.360,-0.168,0.145,-0.969
1668353515883,2022-11-13T17.31.55.883,141.400,-0.169,0.146,-0.970
1668353515923,2022-11-13T17.31.55.923,141.440,-0.170,0.148,-0.970
1668353515963,2022-11-13T17.31.55.963,141.480,-0.169,0.146,-0.970
1668353516003,2022-11-13T17.31.56.003,141.520,-0.170,0.148,-0.969
1668353516043,2022-11-13T17.31.56.043,141.560,-0.170,0.148,-0.969
1668353516083,2022-11-13T17.31.56.083,141.600,-0.169,0.146,-0.971
1668353516123,2022-11-13T17.31.56.123,141.640,-0.170,0.148,-0.970
1668353516163,2022-11-13T17.31.56.163,141.680,-0.169,0.148,-0.969
1668353516203,2022-11-13T17.31.56.203,141.720,-0.168,0.148,-0.970
1668353516243,2022-11-13T17.31.56.243,141.760,-0.168,0.147,-0.970
1668353516283,2022-11-13T17.31.56.283,141.800,-0.170,0.147,-0.970
1668353516323,2022-11-13T17.31.56.323,141.840,-0.170,0.149,-0.970
1668353516363,2022-11-13T17.31.56.363,141.880,-0.170,0.147,-0.971
1668353516403,2022-11-13T17.31.56.403,141.920,-0.169,0.146,-0.969
1668353516443,2022-11-13T17.31.56.443,141.960,-0.168,0.148,-0.970
1668353516483,2022-11-13T17.31.56.483,142.000,-0.169,0.150,-0.971
1668353516523,2022-11-13T17.31.56.523,142.040,-0.168,0.147,-0.970
1668353516563,2022-11-13T17.31.56.563,142.080,-0.169,0.149,-0.969
1668353516603,2022-11-13T17.31.56.603,142.120,-0.171,0.147,-0.969
1668353516643,2022-11-13T17.31.56.643,142.160,-0.170,0.148,-0.971
1668353516683,2022-11-13T17.31.56.683,142.200,-0.170,0.150,-0.969
1668353516723,2022-11-13T17.31.56.723,142.240,-0.170,0.149,-0.969
1668353516763,2022-11-13T17.31.56.763,142.280,-0.170,0.149,-0.969
1668353516803,2022-11-13T17.31.56.803,142.320,-0.169,0.149,-0.969
1668353516843,2022-11-13T17.31.56.843,142.360,-0.168,0.147,-0.969
1668353516883,2022-11-13T17.31.56.883,142.400,-0.171,0.151,-0.969
1668353516923,2022-11-13T17.31.56.923,142.440,-0.170,0.147,-0.970
1668353516963,2022-11-13T17.31.56.963,142.480,-0.170,0.149,-0.969
1668353517003,2022-11-13T17.31.57.003,142.520,-0.170,0.147,-0.970
1668353517043,2022-11-13T17.31.57.043,142.560,-0.167,0.146,-0.970
1668353517083,2022-11-13T17.31.57.083,142.600,-0.171,0.151,-0.970
1668353517123,2022-11-13T17.31.57.123,142.640,-0.169,0.146,-0.969
1668353517163,2022-11-13T17.31.57.163,142.680,-0.169,0.148,-0.969
1668353517203,2022-11-13T17.31.57.203,142.720,-0.171,0.146,-0.970
1668353517243,2022-11-13T17.31.57.243,142.760,-0.169,0.147,-0.969
1668353517283,2022-11-13T17.31.57.283,142.800,-0.169,0.149,-0.969
1668353517323,2022-11-13T17.31.57.323,142.840,-0.170,0.147,-0.970
1668353517363,2022-11-13T17.31.57.363,142.880,-0.169,0.150,-0.970
1668353517403,2022-11-13T17.31.57.403,142.920,-0.169,0.147,-0.971
1668353517443,2022-11-13T17.31.57.443,142.960,-0.168,0.148,-0.970
1668353517483,2022-11-13T17.31.57.483,143.000,-0.170,0.148,-0.970
1668353517523,2022-11-13T17.31.57.523,143.040,-0.171,0.147,-0.970
1668353517563,2022-11-13T17.31.57.563,143.080,-0.170,0.147,-0.970
1668353517603,2022-11-13T17.31.57.603,143.120,-0.170,0.146,-0.969
1668353517643,2022-11-13T17.31.57.643,143.160,-0.167,0.147,-0.970
1668353517683,2022-11-13T17.31.57.683,143.200,-0.170,0.152,-0.969
1668353517723,2022-11-13T17.31.57.723,143.240,-0.171,0.140,-0.971
1668353517763,2022-11-13T17.31.57.763,143.280,-0.171,0.147,-0.971
1668353517803,2022-11-13T17.31.57.803,143.320,-0.172,0.146,-0.970
1668353517843,2022-11-13T17.31.57.843,143.360,-0.169,0.142,-0.970
1668353517883,2022-11-13T17.31.57.883,143.400,-0.169,0.153,-0.971
1668353517923,2022-11-13T17.31.57.923,143.440,-0.173,0.148,-0.970
1668353517963,2022-11-13T17.31.57.963,143.480,-0.169,0.146,-0.970
1668353518003,2022-11-13T17.31.58.003,143.520,-0.171,0.153,-0.969
1668353518043,2022-11-13T17.31.58.043,143.560,-0.170,0.147,-0.969
1668353518083,2022-11-13T17.31.58.083,143.600,-0.174,0.144,-0.969
1668353518123,2022-11-13T17.31.58.123,143.640,-0.171,0.146,-0.970
1668353518163,2022-11-13T17.31.58.163,143.680,-0.170,0.155,-0.969
1668353518203,2022-11-13T17.31.58.203,143.720,-0.171,0.153,-0.969
1668353518243,2022-11-13T17.31.58.243,143.760,-0.171,0.140,-0.970
1668353518283,2022-11-13T17.31.58.283,143.800,-0.170,0.152,-0.970
1668353518323,2022-11-13T17.31.58.323,143.840,-0.173,0.152,-0.968
1668353518363,2022-11-13T17.31.58.363,143.880,-0.174,0.148,-0.969
1668353518403,2022-11-13T17.31.58.403,143.920,-0.169,0.151,-0.970
1668353518443,2022-11-13T17.31.58.443,143.960,-0.171,0.157,-0.968
1668353518483,2022-11-13T17.31.58.483,144.000,-0.167,0.143,-0.970
1668353518523,2022-11-13T17.31.58.523,144.040,-0.169,0.149,-0.970
1668353518563,2022-11-13T17.31.58.563,144.080,-0.172,0.154,-0.968
1668353518603,2022-11-13T17.31.58.603,144.120,-0.170,0.148,-0.969
1668353518643,2022-11-13T17.31.58.643,144.160,-0.172,0.151,-0.969
1668353518683,2022-11-13T17.31.58.683,144.200,-0.171,0.152,-0.968
1668353518723,2022-11-13T17.31.58.723,144.240,-0.171,0.152,-0.969
1668353518763,2022-11-13T17.31.58.763,144.280,-0.171,0.151,-0.969
1668353518803,2022-11-13T17.31.58.803,144.320,-0.173,0.152,-0.969
1668353518843,2022-11-13T17.31.58.843,144.360,-0.171,0.153,-0.968
1668353518883,2022-11-13T17.31.58.883,144.400,-0.171,0.150,-0.969
1668353518923,2022-11-13T17.31.58.923,144.440,-0.171,0.152,-0.969
1668353518963,2022-11-13T17.31.58.963,144.480,-0.172,0.153,-0.968
1668353519003,2022-11-13T17.31.59.003,144.520,-0.172,0.153,-0.970
1668353519043,2022-11-13T17.31.59.043,144.560,-0.172,0.154,-0.968
1668353519083,2022-11-13T17.31.59.083,144.600,-0.172,0.151,-0.969
1668353519123,2022-11-13T17.31.59.123,144.640,-0.173,0.150,-0.969
1668353519163,2022-11-13T17.31.59.163,144.680,-0.174,0.159,-0.969
1668353519203,2022-11-13T17.31.59.203,144.720,-0.172,0.151,-0.969
1668353519243,2022-11-13T17.31.59.243,144.760,-0.171,0.154,-0.967
1668353519283,2022-11-13T17.31.59.283,144.800,-0.171,0.147,-0.971
1668353519323,2022-11-13T17.31.59.323,144.840,-0.176,0.158,-0.968
1668353519363,2022-11-13T17.31.59.363,144.880,-0.173,0.152,-0.970
1668353519403,2022-11-13T17.31.59.403,144.920,-0.171,0.154,-0.969
1668353519443,2022-11-13T17.31.59.443,144.960,-0.174,0.152,-0.969
1668353519483,2022-11-13T17.31.59.483,145.000,-0.173,0.151,-0.968
1668353519523,2022-11-13T17.31.59.523,145.040,-0.171,0.151,-0.969
1668353519563,2022-11-13T17.31.59.563,145.080,-0.171,0.153,-0.969
1668353519603,2022-11-13T17.31.59.603,145.120,-0.174,0.154,-0.967
1668353519643,2022-11-13T17.31.59.643,145.160,-0.170,0.152,-0.968
1668353519683,2022-11-13T17.31.59.683,145.200,-0.171,0.155,-0.969
1668353519723,2022-11-13T17.31.59.723,145.240,-0.172,0.152,-0.969
1668353519763,2022-11-13T17.31.59.763,145.280,-0.174,0.155,-0.968
