epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1668176423438,2022-11-11T16.20.23.438,281.240,-0.315,0.094,-0.941
1668176423478,2022-11-11T16.20.23.478,281.280,-0.316,0.097,-0.939
1668176423518,2022-11-11T16.20.23.518,281.320,-0.318,0.103,-0.940
1668176423558,2022-11-11T16.20.23.558,281.360,-0.315,0.092,-0.943
1668176423598,2022-11-11T16.20.23.598,281.400,-0.311,0.104,-0.942
1668176423638,2022-11-11T16.20.23.638,281.440,-0.314,0.101,-0.941
1668176423678,2022-11-11T16.20.23.678,281.480,-0.314,0.095,-0.941
1668176423718,2022-11-11T16.20.23.718,281.520,-0.314,0.099,-0.940
1668176423758,2022-11-11T16.20.23.758,281.560,-0.314,0.098,-0.941
1668176423798,2022-11-11T16.20.23.798,281.600,-0.314,0.101,-0.942
1668176423838,2022-11-11T16.20.23.838,281.640,-0.314,0.095,-0.941
1668176423878,2022-11-11T16.20.23.878,281.680,-0.316,0.104,-0.940
1668176423918,2022-11-11T16.20.23.918,281.720,-0.315,0.092,-0.941
1668176423958,2022-11-11T16.20.23.958,281.760,-0.315,0.097,-0.940
1668176423998,2022-11-11T16.20.23.998,281.800,-0.314,0.097,-0.943
1668176424038,2022-11-11T16.20.24.038,281.840,-0.315,0.096,-0.941
1668176424078,2022-11-11T16.20.24.078,281.880,-0.316,0.096,-0.941
1668176424118,2022-11-11T16.20.24.118,281.920,-0.314,0.091,-0.942
1668176424158,2022-11-11T16.20.24.158,281.960,-0.314,0.096,-0.941
1668176424198,2022-11-11T16.20.24.198,282.000,-0.315,0.096,-0.941
1668176424238,2022-11-11T16.20.24.238,282.040,-0.316,0.096,-0.942
1668176424278,2022-11-11T16.20.24.278,282.080,-0.314,0.097,-0.941
1668176424318,2022-11-11T16.20.24.318,282.120,-0.315,0.098,-0.939
1668176424358,2022-11-11T16.20.24.358,282.160,-0.314,0.098,-0.940
1668176424398,2022-11-11T16.20.24.398,282.200,-0.314,0.100,-0.941
1668176424438,2022-11-11T16.20.24.438,282.240,-0.314,0.099,-0.940
1668176424478,2022-11-11T16.20.24.478,282.280,-0.313,0.099,-0.941
1668176424518,2022-11-11T16.20.24.518,282.320,-0.314,0.100,-0.941
1668176424558,2022-11-11T16.20.24.558,282.360,-0.314,0.101,-0.939
1668176424598,2022-11-11T16.20.24.598,282.400,-0.315,0.095,-0.942
1668176424638,2022-11-11T16.20.24.638,282.440,-0.315,0.099,-0.940
1668176424678,2022-11-11T16.20.24.678,282.480,-0.314,0.100,-0.941
1668176424718,2022-11-11T16.20.24.718,282.520,-0.315,0.097,-0.941
1668176424758,2022-11-11T16.20.24.758,282.560,-0.316,0.100,-0.941
1668176424798,2022-11-11T16.20.24.798,282.600,-0.315,0.099,-0.941
1668176424838,2022-11-11T16.20.24.838,282.640,-0.315,0.098,-0.942
1668176424878,2022-11-11T16.20.24.878,282.680,-0.315,0.099,-0.941
1668176424918,2022-11-11T16.20.24.918,282.720,-0.315,0.100,-0.940
1668176424958,2022-11-11T16.20.24.958,282.760,-0.316,0.096,-0.941
1668176424998,2022-11-11T16.20.24.998,282.800,-0.316,0.099,-0.941
1668176425038,2022-11-11T16.20.25.038,282.840,-0.314,0.100,-0.941
1668176425078,2022-11-11T16.20.25.078,282.880,-0.316,0.100,-0.941
1668176425118,2022-11-11T16.20.25.118,282.920,-0.315,0.098,-0.941
1668176425158,2022-11-11T16.20.25.158,282.960,-0.315,0.100,-0.940
1668176425198,2022-11-11T16.20.25.198,283.000,-0.314,0.099,-0.941
1668176425238,2022-11-11T16.20.25.238,283.040,-0.316,0.099,-0.942
1668176425278,2022-11-11T16.20.25.278,283.080,-0.316,0.097,-0.941
1668176425318,2022-11-11T16.20.25.318,283.120,-0.317,0.097,-0.940
1668176425358,2022-11-11T16.20.25.358,283.160,-0.316,0.097,-0.941
1668176425398,2022-11-11T16.20.25.398,283.200,-0.316,0.096,-0.941
1668176425438,2022-11-11T16.20.25.438,283.240,-0.315,0.095,-0.939
1668176425478,2022-11-11T16.20.25.478,283.280,-0.315,0.098,-0.939
1668176425518,2022-11-11T16.20.25.518,283.320,-0.316,0.096,-0.941
1668176425558,2022-11-11T16.20.25.558,283.360,-0.313,0.099,-0.941
1668176425598,2022-11-11T16.20.25.598,283.400,-0.314,0.098,-0.941
1668176425638,2022-11-11T16.20.25.638,283.440,-0.314,0.097,-0.941
1668176425678,2022-11-11T16.20.25.678,283.480,-0.314,0.101,-0.941
1668176425718,2022-11-11T16.20.25.718,283.520,-0.316,0.095,-0.941
1668176425758,2022-11-11T16.20.25.758,283.560,-0.315,0.099,-0.940
1668176425798,2022-11-11T16.20.25.798,283.600,-0.315,0.097,-0.941
1668176425838,2022-11-11T16.20.25.838,283.640,-0.316,0.098,-0.940
1668176425878,2022-11-11T16.20.25.878,283.680,-0.315,0.095,-0.942
1668176425918,2022-11-11T16.20.25.918,283.720,-0.315,0.098,-0.942
1668176425958,2022-11-11T16.20.25.958,283.760,-0.316,0.100,-0.942
1668176425998,2022-11-11T16.20.25.998,283.800,-0.314,0.093,-0.942
1668176426038,2022-11-11T16.20.26.038,283.840,-0.314,0.101,-0.939
1668176426078,2022-11-11T16.20.26.078,283.880,-0.313,0.097,-0.941
1668176426118,2022-11-11T16.20.26.118,283.920,-0.314,0.097,-0.940
1668176426158,2022-11-11T16.20.26.158,283.960,-0.314,0.097,-0.941
1668176426198,2022-11-11T16.20.26.198,284.000,-0.316,0.097,-0.940
1668176426238,2022-11-11T16.20.26.238,284.040,-0.315,0.100,-0.940
1668176426278,2022-11-11T16.20.26.278,284.080,-0.316,0.098,-0.940
1668176426318,2022-11-11T16.20.26.318,284.120,-0.314,0.095,-0.942
1668176426358,2022-11-11T16.20.26.358,284.160,-0.315,0.098,-0.941
1668176426398,2022-11-11T16.20.26.398,284.200,-0.315,0.095,-0.941
1668176426438,2022-11-11T16.20.26.438,284.240,-0.315,0.101,-0.940
1668176426478,2022-11-11T16.20.26.478,284.280,-0.315,0.097,-0.941
1668176426518,2022-11-11T16.20.26.518,284.320,-0.315,0.099,-0.941
1668176426558,2022-11-11T16.20.26.558,284.360,-0.314,0.097,-0.940
1668176426598,2022-11-11T16.20.26.598,284.400,-0.316,0.094,-0.941
1668176426638,2022-11-11T16.20.26.638,284.440,-0.314,0.101,-0.941
1668176426678,2022-11-11T16.20.26.678,284.480,-0.314,0.098,-0.941
1668176426718,2022-11-11T16.20.26.718,284.520,-0.316,0.098,-0.941
1668176426758,2022-11-11T16.20.26.758,284.560,-0.316,0.098,-0.940
1668176426798,2022-11-11T16.20.26.798,284.600,-0.315,0.098,-0.940
1668176426838,2022-11-11T16.20.26.838,284.640,-0.314,0.097,-0.941
1668176426878,2022-11-11T16.20.26.878,284.680,-0.315,0.098,-0.942
1668176426918,2022-11-11T16.20.26.918,284.720,-0.316,0.098,-0.942
1668176426958,2022-11-11T16.20.26.958,284.760,-0.315,0.097,-0.941
1668176426998,2022-11-11T16.20.26.998,284.800,-0.315,0.098,-0.941
1668176427038,2022-11-11T16.20.27.038,284.840,-0.315,0.096,-0.941
1668176427078,2022-11-11T16.20.27.078,284.880,-0.313,0.095,-0.940
1668176427118,2022-11-11T16.20.27.118,284.920,-0.315,0.098,-0.941
1668176427158,2022-11-11T16.20.27.158,284.960,-0.314,0.095,-0.941
1668176427198,2022-11-11T16.20.27.198,285.000,-0.316,0.094,-0.941
1668176427238,2022-11-11T16.20.27.238,285.040,-0.315,0.098,-0.941
1668176427278,2022-11-11T16.20.27.278,285.080,-0.316,0.095,-0.941
1668176427318,2022-11-11T16.20.27.318,285.120,-0.315,0.095,-0.941
1668176427358,2022-11-11T16.20.27.358,285.160,-0.315,0.098,-0.940
1668176427398,2022-11-11T16.20.27.398,285.200,-0.316,0.096,-0.941
1668176427438,2022-11-11T16.20.27.438,285.240,-0.314,0.095,-0.941
1668176427478,2022-11-11T16.20.27.478,285.280,-0.314,0.095,-0.942
1668176427518,2022-11-11T16.20.27.518,285.320,-0.315,0.095,-0.943
1668176427558,2022-11-11T16.20.27.558,285.360,-0.315,0.095,-0.942
1668176427598,2022-11-11T16.20.27.598,285.400,-0.316,0.098,-0.940
1668176427638,2022-11-11T16.20.27.638,285.440,-0.314,0.094,-0.941
1668176427678,2022-11-11T16.20.27.678,285.480,-0.315,0.097,-0.940
1668176427718,2022-11-11T16.20.27.718,285.520,-0.315,0.094,-0.942
1668176427758,2022-11-11T16.20.27.758,285.560,-0.317,0.099,-0.940
1668176427798,2022-11-11T16.20.27.798,285.600,-0.315,0.094,-0.941
1668176427838,2022-11-11T16.20.27.838,285.640,-0.316,0.095,-0.940
1668176427878,2022-11-11T16.20.27.878,285.680,-0.315,0.094,-0.942
1668176427918,2022-11-11T16.20.27.918,285.720,-0.315,0.095,-0.941
1668176427958,2022-11-11T16.20.27.958,285.760,-0.315,0.092,-0.941
1668176427998,2022-11-11T16.20.27.998,285.800,-0.315,0.097,-0.941
1668176428038,2022-11-11T16.20.28.038,285.840,-0.316,0.092,-0.941
1668176428078,2022-11-11T16.20.28.078,285.880,-0.314,0.095,-0.941
1668176428118,2022-11-11T16.20.28.118,285.920,-0.315,0.093,-0.942
1668176428158,2022-11-11T16.20.28.158,285.960,-0.316,0.095,-0.942
1668176428198,2022-11-11T16.20.28.198,286.000,-0.315,0.092,-0.941
1668176428238,2022-11-11T16.20.28.238,286.040,-0.315,0.095,-0.942
1668176428278,2022-11-11T16.20.28.278,286.080,-0.315,0.095,-0.941
1668176428318,2022-11-11T16.20.28.318,286.120,-0.315,0.091,-0.940
1668176428358,2022-11-11T16.20.28.358,286.160,-0.315,0.095,-0.941
1668176428398,2022-11-11T16.20.28.398,286.200,-0.315,0.094,-0.941
1668176428438,2022-11-11T16.20.28.438,286.240,-0.315,0.094,-0.941
1668176428478,2022-11-11T16.20.28.478,286.280,-0.316,0.093,-0.940
1668176428518,2022-11-11T16.20.28.518,286.320,-0.316,0.092,-0.941
1668176428558,2022-11-11T16.20.28.558,286.360,-0.315,0.095,-0.941
1668176428598,2022-11-11T16.20.28.598,286.400,-0.314,0.093,-0.942
1668176428638,2022-11-11T16.20.28.638,286.440,-0.315,0.092,-0.942
1668176428678,2022-11-11T16.20.28.678,286.480,-0.315,0.091,-0.942
1668176428718,2022-11-11T16.20.28.718,286.520,-0.315,0.092,-0.942
1668176428758,2022-11-11T16.20.28.758,286.560,-0.316,0.092,-0.942
1668176428798,2022-11-11T16.20.28.798,286.600,-0.315,0.094,-0.942
1668176428838,2022-11-11T16.20.28.838,286.640,-0.316,0.093,-0.941
1668176428878,2022-11-11T16.20.28.878,286.680,-0.315,0.092,-0.941
1668176428918,2022-11-11T16.20.28.918,286.720,-0.315,0.094,-0.942
1668176428958,2022-11-11T16.20.28.958,286.760,-0.316,0.094,-0.941
1668176428998,2022-11-11T16.20.28.998,286.800,-0.315,0.092,-0.941
1668176429038,2022-11-11T16.20.29.038,286.840,-0.315,0.092,-0.941
1668176429078,2022-11-11T16.20.29.078,286.880,-0.315,0.091,-0.941
1668176429118,2022-11-11T16.20.29.118,286.920,-0.315,0.098,-0.941
1668176429158,2022-11-11T16.20.29.158,286.960,-0.315,0.092,-0.941
1668176429198,2022-11-11T16.20.29.198,287.000,-0.316,0.096,-0.941
1668176429238,2022-11-11T16.20.29.238,287.040,-0.315,0.093,-0.942
1668176429278,2022-11-11T16.20.29.278,287.080,-0.315,0.094,-0.942
1668176429318,2022-11-11T16.20.29.318,287.120,-0.316,0.093,-0.941
1668176429358,2022-11-11T16.20.29.358,287.160,-0.315,0.093,-0.940
1668176429398,2022-11-11T16.20.29.398,287.200,-0.315,0.092,-0.942
1668176429438,2022-11-11T16.20.29.438,287.240,-0.315,0.093,-0.942
1668176429478,2022-11-11T16.20.29.478,287.280,-0.316,0.094,-0.943
1668176429518,2022-11-11T16.20.29.518,287.320,-0.316,0.093,-0.941
1668176429558,2022-11-11T16.20.29.558,287.360,-0.315,0.094,-0.941
1668176429598,2022-11-11T16.20.29.598,287.400,-0.315,0.094,-0.941
1668176429638,2022-11-11T16.20.29.638,287.440,-0.315,0.096,-0.941
1668176429678,2022-11-11T16.20.29.678,287.480,-0.316,0.094,-0.941
1668176429718,2022-11-11T16.20.29.718,287.520,-0.316,0.096,-0.941
1668176429758,2022-11-11T16.20.29.758,287.560,-0.315,0.094,-0.941
1668176429798,2022-11-11T16.20.29.798,287.600,-0.315,0.094,-0.941
1668176429838,2022-11-11T16.20.29.838,287.640,-0.315,0.093,-0.941
1668176429878,2022-11-11T16.20.29.878,287.680,-0.316,0.096,-0.941
1668176429918,2022-11-11T16.20.29.918,287.720,-0.316,0.094,-0.940
1668176429958,2022-11-11T16.20.29.958,287.760,-0.316,0.094,-0.941
1668176429998,2022-11-11T16.20.29.998,287.800,-0.316,0.093,-0.942
1668176430038,2022-11-11T16.20.30.038,287.840,-0.316,0.096,-0.941
1668176430078,2022-11-11T16.20.30.078,287.880,-0.316,0.094,-0.941
1668176430118,2022-11-11T16.20.30.118,287.920,-0.315,0.095,-0.941
1668176430158,2022-11-11T16.20.30.158,287.960,-0.317,0.094,-0.941
1668176430198,2022-11-11T16.20.30.198,288.000,-0.316,0.096,-0.942
1668176430238,2022-11-11T16.20.30.238,288.040,-0.316,0.094,-0.942
1668176430278,2022-11-11T16.20.30.278,288.080,-0.315,0.096,-0.941
1668176430318,2022-11-11T16.20.30.318,288.120,-0.316,0.094,-0.940
1668176430358,2022-11-11T16.20.30.358,288.160,-0.316,0.097,-0.940
1668176430398,2022-11-11T16.20.30.398,288.200,-0.316,0.094,-0.942
1668176430438,2022-11-11T16.20.30.438,288.240,-0.315,0.095,-0.941
1668176430478,2022-11-11T16.20.30.478,288.280,-0.316,0.093,-0.941
1668176430518,2022-11-11T16.20.30.518,288.320,-0.316,0.093,-0.940
1668176430558,2022-11-11T16.20.30.558,288.360,-0.315,0.095,-0.940
1668176430598,2022-11-11T16.20.30.598,288.400,-0.316,0.094,-0.941
1668176430638,2022-11-11T16.20.30.638,288.440,-0.316,0.095,-0.941
1668176430678,2022-11-11T16.20.30.678,288.480,-0.315,0.095,-0.941
1668176430718,2022-11-11T16.20.30.718,288.520,-0.316,0.094,-0.942
1668176430758,2022-11-11T16.20.30.758,288.560,-0.317,0.094,-0.941
1668176430798,2022-11-11T16.20.30.798,288.600,-0.317,0.094,-0.939
1668176430838,2022-11-11T16.20.30.838,288.640,-0.316,0.093,-0.941
1668176430878,2022-11-11T16.20.30.878,288.680,-0.316,0.096,-0.940
1668176430918,2022-11-11T16.20.30.918,288.720,-0.315,0.094,-0.940
1668176430958,2022-11-11T16.20.30.958,288.760,-0.316,0.095,-0.942
1668176430998,2022-11-11T16.20.30.998,288.800,-0.315,0.094,-0.942
1668176431038,2022-11-11T16.20.31.038,288.840,-0.316,0.095,-0.941
1668176431078,2022-11-11T16.20.31.078,288.880,-0.316,0.095,-0.941
1668176431118,2022-11-11T16.20.31.118,288.920,-0.316,0.092,-0.941
1668176431158,2022-11-11T16.20.31.158,288.960,-0.316,0.095,-0.940
1668176431198,2022-11-11T16.20.31.198,289.000,-0.315,0.094,-0.940
1668176431238,2022-11-11T16.20.31.238,289.040,-0.316,0.095,-0.941
1668176431278,2022-11-11T16.20.31.278,289.080,-0.316,0.094,-0.941
1668176431318,2022-11-11T16.20.31.318,289.120,-0.316,0.095,-0.941
1668176431358,2022-11-11T16.20.31.358,289.160,-0.315,0.096,-0.941
1668176431398,2022-11-11T16.20.31.398,289.200,-0.315,0.094,-0.940
1668176431438,2022-11-11T16.20.31.438,289.240,-0.316,0.093,-0.941
1668176431478,2022-11-11T16.20.31.478,289.280,-0.315,0.094,-0.942
1668176431518,2022-11-11T16.20.31.518,289.320,-0.316,0.092,-0.940
1668176431558,2022-11-11T16.20.31.558,289.360,-0.316,0.094,-0.941
1668176431598,2022-11-11T16.20.31.598,289.400,-0.316,0.093,-0.941
1668176431638,2022-11-11T16.20.31.638,289.440,-0.315,0.094,-0.941
1668176431678,2022-11-11T16.20.31.678,289.480,-0.315,0.096,-0.942
1668176431718,2022-11-11T16.20.31.718,289.520,-0.316,0.093,-0.942
1668176431758,2022-11-11T16.20.31.758,289.560,-0.316,0.094,-0.942
1668176431798,2022-11-11T16.20.31.798,289.600,-0.315,0.092,-0.941
1668176431838,2022-11-11T16.20.31.838,289.640,-0.316,0.096,-0.940
1668176431878,2022-11-11T16.20.31.878,289.680,-0.316,0.092,-0.941
1668176431918,2022-11-11T16.20.31.918,289.720,-0.316,0.094,-0.941
1668176431958,2022-11-11T16.20.31.958,289.760,-0.317,0.092,-0.941
1668176431998,2022-11-11T16.20.31.998,289.800,-0.316,0.095,-0.942
1668176432038,2022-11-11T16.20.32.038,289.840,-0.316,0.096,-0.939
1668176432078,2022-11-11T16.20.32.078,289.880,-0.316,0.094,-0.940
1668176432118,2022-11-11T16.20.32.118,289.920,-0.316,0.092,-0.941
1668176432158,2022-11-11T16.20.32.158,289.960,-0.315,0.095,-0.941
1668176432198,2022-11-11T16.20.32.198,290.000,-0.317,0.093,-0.941
1668176432238,2022-11-11T16.20.32.238,290.040,-0.315,0.094,-0.941
1668176432278,2022-11-11T16.20.32.278,290.080,-0.315,0.095,-0.940
1668176432318,2022-11-11T16.20.32.318,290.120,-0.316,0.093,-0.942
1668176432358,2022-11-11T16.20.32.358,290.160,-0.316,0.095,-0.941
1668176432398,2022-11-11T16.20.32.398,290.200,-0.316,0.094,-0.940
1668176432438,2022-11-11T16.20.32.438,290.240,-0.315,0.094,-0.941
1668176432478,2022-11-11T16.20.32.478,290.280,-0.316,0.094,-0.941
1668176432518,2022-11-11T16.20.32.518,290.320,-0.316,0.093,-0.942
1668176432558,2022-11-11T16.20.32.558,290.360,-0.315,0.095,-0.941
1668176432598,2022-11-11T16.20.32.598,290.400,-0.315,0.093,-0.942
1668176432638,2022-11-11T16.20.32.638,290.440,-0.316,0.093,-0.941
1668176432678,2022-11-11T16.20.32.678,290.480,-0.316,0.094,-0.941
1668176432718,2022-11-11T16.20.32.718,290.520,-0.316,0.094,-0.942
1668176432758,2022-11-11T16.20.32.758,290.560,-0.316,0.094,-0.941
1668176432798,2022-11-11T16.20.32.798,290.600,-0.315,0.095,-0.940
1668176432838,2022-11-11T16.20.32.838,290.640,-0.316,0.093,-0.942
1668176432878,2022-11-11T16.20.32.878,290.680,-0.316,0.094,-0.941
1668176432918,2022-11-11T16.20.32.918,290.720,-0.315,0.095,-0.941
1668176432958,2022-11-11T16.20.32.958,290.760,-0.316,0.095,-0.941
1668176432998,2022-11-11T16.20.32.998,290.800,-0.316,0.093,-0.941
1668176433038,2022-11-11T16.20.33.038,290.840,-0.315,0.095,-0.941
1668176433078,2022-11-11T16.20.33.078,290.880,-0.316,0.094,-0.942
1668176433118,2022-11-11T16.20.33.118,290.920,-0.315,0.095,-0.942
1668176433158,2022-11-11T16.20.33.158,290.960,-0.316,0.093,-0.942
1668176433198,2022-11-11T16.20.33.198,291.000,-0.316,0.096,-0.941
1668176433238,2022-11-11T16.20.33.238,291.040,-0.316,0.095,-0.940
1668176433278,2022-11-11T16.20.33.278,291.080,-0.317,0.095,-0.939
1668176433318,2022-11-11T16.20.33.318,291.120,-0.317,0.094,-0.941
1668176433358,2022-11-11T16.20.33.358,291.160,-0.316,0.095,-0.941
1668176433398,2022-11-11T16.20.33.398,291.200,-0.317,0.094,-0.941
1668176433438,2022-11-11T16.20.33.438,291.240,-0.316,0.094,-0.942
1668176433478,2022-11-11T16.20.33.478,291.280,-0.316,0.096,-0.941
1668176433518,2022-11-11T16.20.33.518,291.320,-0.316,0.095,-0.941
1668176433558,2022-11-11T16.20.33.558,291.360,-0.316,0.095,-0.942
1668176433598,2022-11-11T16.20.33.598,291.400,-0.317,0.093,-0.941
1668176433638,2022-11-11T16.20.33.638,291.440,-0.317,0.096,-0.940
1668176433678,2022-11-11T16.20.33.678,291.480,-0.317,0.095,-0.940
1668176433718,2022-11-11T16.20.33.718,291.520,-0.317,0.094,-0.940
1668176433758,2022-11-11T16.20.33.758,291.560,-0.316,0.094,-0.941
1668176433798,2022-11-11T16.20.33.798,291.600,-0.316,0.095,-0.941
1668176433838,2022-11-11T16.20.33.838,291.640,-0.315,0.094,-0.940
1668176433878,2022-11-11T16.20.33.878,291.680,-0.316,0.093,-0.941
1668176433918,2022-11-11T16.20.33.918,291.720,-0.316,0.097,-0.941
1668176433958,2022-11-11T16.20.33.958,291.760,-0.317,0.095,-0.942
1668176433998,2022-11-11T16.20.33.998,291.800,-0.318,0.094,-0.941
1668176434038,2022-11-11T16.20.34.038,291.840,-0.317,0.094,-0.941
1668176434078,2022-11-11T16.20.34.078,291.880,-0.316,0.093,-0.940
1668176434118,2022-11-11T16.20.34.118,291.920,-0.317,0.092,-0.941
1668176434158,2022-11-11T16.20.34.158,291.960,-0.317,0.097,-0.940
1668176434198,2022-11-11T16.20.34.198,292.000,-0.316,0.096,-0.941
1668176434238,2022-11-11T16.20.34.238,292.040,-0.316,0.093,-0.941
1668176434278,2022-11-11T16.20.34.278,292.080,-0.316,0.096,-0.940
1668176434318,2022-11-11T16.20.34.318,292.120,-0.316,0.093,-0.940
1668176434358,2022-11-11T16.20.34.358,292.160,-0.316,0.095,-0.941
1668176434398,2022-11-11T16.20.34.398,292.200,-0.316,0.094,-0.941
1668176434438,2022-11-11T16.20.34.438,292.240,-0.316,0.094,-0.941
1668176434478,2022-11-11T16.20.34.478,292.280,-0.316,0.094,-0.941
1668176434518,2022-11-11T16.20.34.518,292.320,-0.316,0.094,-0.940
1668176434558,2022-11-11T16.20.34.558,292.360,-0.316,0.095,-0.940
1668176434598,2022-11-11T16.20.34.598,292.400,-0.317,0.092,-0.941
1668176434638,2022-11-11T16.20.34.638,292.440,-0.316,0.094,-0.941
1668176434678,2022-11-11T16.20.34.678,292.480,-0.317,0.095,-0.941
1668176434718,2022-11-11T16.20.34.718,292.520,-0.316,0.095,-0.940
1668176434758,2022-11-11T16.20.34.758,292.560,-0.316,0.095,-0.941
1668176434798,2022-11-11T16.20.34.798,292.600,-0.317,0.095,-0.941
1668176434838,2022-11-11T16.20.34.838,292.640,-0.317,0.095,-0.941
1668176434878,2022-11-11T16.20.34.878,292.680,-0.316,0.095,-0.941
1668176434918,2022-11-11T16.20.34.918,292.720,-0.317,0.096,-0.940
1668176434958,2022-11-11T16.20.34.958,292.760,-0.315,0.095,-0.941
1668176434998,2022-11-11T16.20.34.998,292.800,-0.316,0.095,-0.941
1668176435038,2022-11-11T16.20.35.038,292.840,-0.317,0.094,-0.940
1668176435078,2022-11-11T16.20.35.078,292.880,-0.317,0.094,-0.941
1668176435118,2022-11-11T16.20.35.118,292.920,-0.317,0.096,-0.941
1668176435158,2022-11-11T16.20.35.158,292.960,-0.316,0.093,-0.941
1668176435198,2022-11-11T16.20.35.198,293.000,-0.316,0.096,-0.940
1668176435238,2022-11-11T16.20.35.238,293.040,-0.315,0.094,-0.942
1668176435278,2022-11-11T16.20.35.278,293.080,-0.316,0.094,-0.941
1668176435318,2022-11-11T16.20.35.318,293.120,-0.317,0.094,-0.941
1668176435358,2022-11-11T16.20.35.358,293.160,-0.316,0.094,-0.941
1668176435398,2022-11-11T16.20.35.398,293.200,-0.315,0.096,-0.940
1668176435438,2022-11-11T16.20.35.438,293.240,-0.316,0.094,-0.941
1668176435478,2022-11-11T16.20.35.478,293.280,-0.316,0.095,-0.942
1668176435518,2022-11-11T16.20.35.518,293.320,-0.316,0.096,-0.941
1668176435558,2022-11-11T16.20.35.558,293.360,-0.316,0.095,-0.941
1668176435598,2022-11-11T16.20.35.598,293.400,-0.316,0.095,-0.941
1668176435638,2022-11-11T16.20.35.638,293.440,-0.316,0.094,-0.941
1668176435678,2022-11-11T16.20.35.678,293.480,-0.316,0.094,-0.941
1668176435718,2022-11-11T16.20.35.718,293.520,-0.316,0.095,-0.941
1668176435758,2022-11-11T16.20.35.758,293.560,-0.316,0.095,-0.941
1668176435798,2022-11-11T16.20.35.798,293.600,-0.316,0.095,-0.941
1668176435838,2022-11-11T16.20.35.838,293.640,-0.316,0.095,-0.941
1668176435878,2022-11-11T16.20.35.878,293.680,-0.317,0.095,-0.940
1668176435918,2022-11-11T16.20.35.918,293.720,-0.317,0.095,-0.940
1668176435958,2022-11-11T16.20.35.958,293.760,-0.316,0.094,-0.940
1668176435998,2022-11-11T16.20.35.998,293.800,-0.316,0.094,-0.940
1668176436038,2022-11-11T16.20.36.038,293.840,-0.317,0.095,-0.941
1668176436078,2022-11-11T16.20.36.078,293.880,-0.317,0.095,-0.941
1668176436118,2022-11-11T16.20.36.118,293.920,-0.316,0.093,-0.940
1668176436158,2022-11-11T16.20.36.158,293.960,-0.316,0.095,-0.940
1668176436198,2022-11-11T16.20.36.198,294.000,-0.316,0.095,-0.941
1668176436238,2022-11-11T16.20.36.238,294.040,-0.316,0.094,-0.941
1668176436278,2022-11-11T16.20.36.278,294.080,-0.316,0.095,-0.940
1668176436318,2022-11-11T16.20.36.318,294.120,-0.317,0.093,-0.940
1668176436358,2022-11-11T16.20.36.358,294.160,-0.317,0.094,-0.939
1668176436398,2022-11-11T16.20.36.398,294.200,-0.316,0.094,-0.941
1668176436438,2022-11-11T16.20.36.438,294.240,-0.317,0.094,-0.942
1668176436478,2022-11-11T16.20.36.478,294.280,-0.316,0.094,-0.942
1668176436518,2022-11-11T16.20.36.518,294.320,-0.316,0.095,-0.941
1668176436558,2022-11-11T16.20.36.558,294.360,-0.316,0.095,-0.941
1668176436598,2022-11-11T16.20.36.598,294.400,-0.316,0.095,-0.941
1668176436638,2022-11-11T16.20.36.638,294.440,-0.317,0.093,-0.941
1668176436678,2022-11-11T16.20.36.678,294.480,-0.317,0.094,-0.942
1668176436718,2022-11-11T16.20.36.718,294.520,-0.315,0.095,-0.941
1668176436758,2022-11-11T16.20.36.758,294.560,-0.316,0.094,-0.941
1668176436798,2022-11-11T16.20.36.798,294.600,-0.317,0.094,-0.941
1668176436838,2022-11-11T16.20.36.838,294.640,-0.317,0.096,-0.941
1668176436878,2022-11-11T16.20.36.878,294.680,-0.315,0.093,-0.940
1668176436918,2022-11-11T16.20.36.918,294.720,-0.317,0.093,-0.942
1668176436958,2022-11-11T16.20.36.958,294.760,-0.318,0.092,-0.941
1668176436998,2022-11-11T16.20.36.998,294.800,-0.316,0.094,-0.941
1668176437038,2022-11-11T16.20.37.038,294.840,-0.317,0.095,-0.940
1668176437078,2022-11-11T16.20.37.078,294.880,-0.317,0.093,-0.940
1668176437118,2022-11-11T16.20.37.118,294.920,-0.317,0.094,-0.940
1668176437158,2022-11-11T16.20.37.158,294.960,-0.316,0.095,-0.941
1668176437198,2022-11-11T16.20.37.198,295.000,-0.317,0.093,-0.942
1668176437238,2022-11-11T16.20.37.238,295.040,-0.317,0.093,-0.941
1668176437278,2022-11-11T16.20.37.278,295.080,-0.315,0.095,-0.941
1668176437318,2022-11-11T16.20.37.318,295.120,-0.317,0.092,-0.941
1668176437358,2022-11-11T16.20.37.358,295.160,-0.317,0.095,-0.940
1668176437398,2022-11-11T16.20.37.398,295.200,-0.317,0.094,-0.941
1668176437438,2022-11-11T16.20.37.438,295.240,-0.316,0.095,-0.941
1668176437478,2022-11-11T16.20.37.478,295.280,-0.316,0.095,-0.939
1668176437518,2022-11-11T16.20.37.518,295.320,-0.316,0.093,-0.941
1668176437558,2022-11-11T16.20.37.558,295.360,-0.316,0.093,-0.942
1668176437598,2022-11-11T16.20.37.598,295.400,-0.316,0.095,-0.942
1668176437638,2022-11-11T16.20.37.638,295.440,-0.316,0.094,-0.942
1668176437678,2022-11-11T16.20.37.678,295.480,-0.316,0.093,-0.942
