epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667755662693,2022-11-06T19.27.42.693,380.960,-0.293,0.268,-0.916
1667755662733,2022-11-06T19.27.42.733,381.000,-0.292,0.269,-0.916
1667755662773,2022-11-06T19.27.42.773,381.040,-0.292,0.269,-0.917
1667755662813,2022-11-06T19.27.42.813,381.080,-0.292,0.270,-0.916
1667755662853,2022-11-06T19.27.42.853,381.120,-0.293,0.269,-0.916
1667755662893,2022-11-06T19.27.42.893,381.160,-0.294,0.268,-0.916
1667755662933,2022-11-06T19.27.42.933,381.200,-0.293,0.268,-0.917
1667755662973,2022-11-06T19.27.42.973,381.240,-0.293,0.268,-0.917
1667755663013,2022-11-06T19.27.43.013,381.280,-0.294,0.268,-0.917
1667755663053,2022-11-06T19.27.43.053,381.320,-0.293,0.270,-0.914
1667755663093,2022-11-06T19.27.43.093,381.360,-0.295,0.269,-0.915
1667755663133,2022-11-06T19.27.43.133,381.400,-0.294,0.268,-0.916
1667755663173,2022-11-06T19.27.43.173,381.440,-0.293,0.272,-0.915
1667755663213,2022-11-06T19.27.43.213,381.480,-0.292,0.270,-0.917
1667755663253,2022-11-06T19.27.43.253,381.520,-0.293,0.269,-0.917
1667755663293,2022-11-06T19.27.43.293,381.560,-0.292,0.271,-0.915
1667755663333,2022-11-06T19.27.43.333,381.600,-0.292,0.269,-0.916
1667755663373,2022-11-06T19.27.43.373,381.640,-0.292,0.271,-0.917
1667755663413,2022-11-06T19.27.43.413,381.680,-0.292,0.274,-0.915
1667755663453,2022-11-06T19.27.43.453,381.720,-0.292,0.271,-0.916
1667755663493,2022-11-06T19.27.43.493,381.760,-0.292,0.273,-0.916
1667755663533,2022-11-06T19.27.43.533,381.800,-0.292,0.272,-0.917
1667755663573,2022-11-06T19.27.43.573,381.840,-0.291,0.268,-0.917
1667755663613,2022-11-06T19.27.43.613,381.880,-0.293,0.271,-0.915
1667755663653,2022-11-06T19.27.43.653,381.920,-0.292,0.267,-0.917
1667755663693,2022-11-06T19.27.43.693,381.960,-0.292,0.271,-0.918
1667755663733,2022-11-06T19.27.43.733,382.000,-0.293,0.268,-0.916
1667755663773,2022-11-06T19.27.43.773,382.040,-0.293,0.269,-0.918
1667755663813,2022-11-06T19.27.43.813,382.080,-0.292,0.268,-0.916
1667755663853,2022-11-06T19.27.43.853,382.120,-0.292,0.269,-0.917
1667755663893,2022-11-06T19.27.43.893,382.160,-0.293,0.270,-0.916
1667755663933,2022-11-06T19.27.43.933,382.200,-0.292,0.268,-0.917
1667755663973,2022-11-06T19.27.43.973,382.240,-0.291,0.268,-0.917
1667755664013,2022-11-06T19.27.44.013,382.280,-0.291,0.267,-0.917
1667755664053,2022-11-06T19.27.44.053,382.320,-0.292,0.268,-0.917
1667755664093,2022-11-06T19.27.44.093,382.360,-0.291,0.268,-0.916
1667755664133,2022-11-06T19.27.44.133,382.400,-0.291,0.266,-0.917
1667755664173,2022-11-06T19.27.44.173,382.440,-0.291,0.270,-0.917
1667755664213,2022-11-06T19.27.44.213,382.480,-0.292,0.267,-0.916
1667755664253,2022-11-06T19.27.44.253,382.520,-0.291,0.267,-0.917
1667755664293,2022-11-06T19.27.44.293,382.560,-0.291,0.268,-0.917
1667755664333,2022-11-06T19.27.44.333,382.600,-0.291,0.268,-0.916
1667755664373,2022-11-06T19.27.44.373,382.640,-0.291,0.270,-0.917
1667755664413,2022-11-06T19.27.44.413,382.680,-0.292,0.267,-0.917
1667755664453,2022-11-06T19.27.44.453,382.720,-0.292,0.269,-0.915
1667755664493,2022-11-06T19.27.44.493,382.760,-0.291,0.268,-0.917
1667755664533,2022-11-06T19.27.44.533,382.800,-0.291,0.268,-0.918
1667755664573,2022-11-06T19.27.44.573,382.840,-0.292,0.268,-0.917
1667755664613,2022-11-06T19.27.44.613,382.880,-0.292,0.268,-0.917
1667755664653,2022-11-06T19.27.44.653,382.920,-0.292,0.272,-0.915
1667755664693,2022-11-06T19.27.44.693,382.960,-0.291,0.267,-0.917
1667755664733,2022-11-06T19.27.44.733,383.000,-0.291,0.268,-0.917
1667755664773,2022-11-06T19.27.44.773,383.040,-0.293,0.271,-0.916
1667755664813,2022-11-06T19.27.44.813,383.080,-0.291,0.268,-0.916
1667755664853,2022-11-06T19.27.44.853,383.120,-0.290,0.268,-0.917
1667755664893,2022-11-06T19.27.44.893,383.160,-0.290,0.266,-0.918
1667755664933,2022-11-06T19.27.44.933,383.200,-0.290,0.271,-0.916
1667755664973,2022-11-06T19.27.44.973,383.240,-0.290,0.271,-0.917
1667755665013,2022-11-06T19.27.45.013,383.280,-0.290,0.267,-0.917
1667755665053,2022-11-06T19.27.45.053,383.320,-0.290,0.268,-0.917
1667755665093,2022-11-06T19.27.45.093,383.360,-0.290,0.269,-0.916
1667755665133,2022-11-06T19.27.45.133,383.400,-0.288,0.266,-0.917
1667755665173,2022-11-06T19.27.45.173,383.440,-0.290,0.268,-0.916
1667755665213,2022-11-06T19.27.45.213,383.480,-0.290,0.269,-0.917
1667755665253,2022-11-06T19.27.45.253,383.520,-0.291,0.269,-0.918
1667755665293,2022-11-06T19.27.45.293,383.560,-0.292,0.269,-0.917
1667755665333,2022-11-06T19.27.45.333,383.600,-0.289,0.268,-0.917
1667755665373,2022-11-06T19.27.45.373,383.640,-0.290,0.268,-0.918
1667755665413,2022-11-06T19.27.45.413,383.680,-0.290,0.268,-0.917
1667755665453,2022-11-06T19.27.45.453,383.720,-0.290,0.267,-0.917
1667755665493,2022-11-06T19.27.45.493,383.760,-0.291,0.270,-0.916
1667755665533,2022-11-06T19.27.45.533,383.800,-0.291,0.269,-0.917
1667755665573,2022-11-06T19.27.45.573,383.840,-0.289,0.267,-0.917
1667755665613,2022-11-06T19.27.45.613,383.880,-0.291,0.268,-0.916
1667755665653,2022-11-06T19.27.45.653,383.920,-0.290,0.269,-0.916
1667755665693,2022-11-06T19.27.45.693,383.960,-0.289,0.267,-0.917
1667755665733,2022-11-06T19.27.45.733,384.000,-0.290,0.269,-0.917
1667755665773,2022-11-06T19.27.45.773,384.040,-0.290,0.268,-0.916
1667755665813,2022-11-06T19.27.45.813,384.080,-0.291,0.269,-0.916
1667755665853,2022-11-06T19.27.45.853,384.120,-0.290,0.268,-0.916
1667755665893,2022-11-06T19.27.45.893,384.160,-0.290,0.269,-0.918
1667755665933,2022-11-06T19.27.45.933,384.200,-0.289,0.271,-0.918
1667755665973,2022-11-06T19.27.45.973,384.240,-0.290,0.268,-0.916
1667755666013,2022-11-06T19.27.46.013,384.280,-0.289,0.269,-0.917
1667755666053,2022-11-06T19.27.46.053,384.320,-0.291,0.269,-0.916
1667755666093,2022-11-06T19.27.46.093,384.360,-0.290,0.268,-0.918
1667755666133,2022-11-06T19.27.46.133,384.400,-0.290,0.271,-0.916
1667755666173,2022-11-06T19.27.46.173,384.440,-0.290,0.267,-0.917
1667755666213,2022-11-06T19.27.46.213,384.480,-0.291,0.271,-0.916
1667755666253,2022-11-06T19.27.46.253,384.520,-0.290,0.269,-0.917
1667755666293,2022-11-06T19.27.46.293,384.560,-0.291,0.271,-0.917
1667755666333,2022-11-06T19.27.46.333,384.600,-0.290,0.268,-0.917
1667755666373,2022-11-06T19.27.46.373,384.640,-0.291,0.271,-0.917
1667755666413,2022-11-06T19.27.46.413,384.680,-0.291,0.270,-0.917
1667755666453,2022-11-06T19.27.46.453,384.720,-0.291,0.268,-0.917
1667755666493,2022-11-06T19.27.46.493,384.760,-0.292,0.271,-0.916
1667755666533,2022-11-06T19.27.46.533,384.800,-0.291,0.266,-0.916
1667755666573,2022-11-06T19.27.46.573,384.840,-0.290,0.267,-0.917
1667755666613,2022-11-06T19.27.46.613,384.880,-0.289,0.268,-0.918
1667755666653,2022-11-06T19.27.46.653,384.920,-0.291,0.271,-0.917
1667755666693,2022-11-06T19.27.46.693,384.960,-0.290,0.268,-0.916
1667755666733,2022-11-06T19.27.46.733,385.000,-0.289,0.267,-0.917
1667755666773,2022-11-06T19.27.46.773,385.040,-0.288,0.268,-0.917
1667755666813,2022-11-06T19.27.46.813,385.080,-0.288,0.268,-0.916
1667755666853,2022-11-06T19.27.46.853,385.120,-0.290,0.269,-0.915
1667755666893,2022-11-06T19.27.46.893,385.160,-0.290,0.270,-0.917
1667755666933,2022-11-06T19.27.46.933,385.200,-0.289,0.269,-0.917
1667755666973,2022-11-06T19.27.46.973,385.240,-0.289,0.268,-0.916
1667755667013,2022-11-06T19.27.47.013,385.280,-0.289,0.268,-0.917
1667755667053,2022-11-06T19.27.47.053,385.320,-0.290,0.267,-0.917
1667755667093,2022-11-06T19.27.47.093,385.360,-0.292,0.270,-0.915
1667755667133,2022-11-06T19.27.47.133,385.400,-0.291,0.269,-0.917
1667755667173,2022-11-06T19.27.47.173,385.440,-0.290,0.271,-0.918
1667755667213,2022-11-06T19.27.47.213,385.480,-0.290,0.267,-0.917
1667755667253,2022-11-06T19.27.47.253,385.520,-0.291,0.268,-0.916
1667755667293,2022-11-06T19.27.47.293,385.560,-0.292,0.267,-0.915
1667755667333,2022-11-06T19.27.47.333,385.600,-0.291,0.268,-0.916
1667755667373,2022-11-06T19.27.47.373,385.640,-0.289,0.269,-0.918
1667755667413,2022-11-06T19.27.47.413,385.680,-0.292,0.270,-0.917
1667755667453,2022-11-06T19.27.47.453,385.720,-0.291,0.269,-0.916
1667755667493,2022-11-06T19.27.47.493,385.760,-0.290,0.267,-0.918
1667755667533,2022-11-06T19.27.47.533,385.800,-0.292,0.270,-0.916
1667755667573,2022-11-06T19.27.47.573,385.840,-0.292,0.268,-0.916
1667755667613,2022-11-06T19.27.47.613,385.880,-0.291,0.270,-0.917
1667755667653,2022-11-06T19.27.47.653,385.920,-0.291,0.267,-0.918
1667755667693,2022-11-06T19.27.47.693,385.960,-0.293,0.269,-0.916
1667755667733,2022-11-06T19.27.47.733,386.000,-0.293,0.268,-0.915
1667755667773,2022-11-06T19.27.47.773,386.040,-0.290,0.270,-0.916
1667755667813,2022-11-06T19.27.47.813,386.080,-0.290,0.270,-0.917
1667755667853,2022-11-06T19.27.47.853,386.120,-0.293,0.268,-0.917
1667755667893,2022-11-06T19.27.47.893,386.160,-0.291,0.269,-0.916
1667755667933,2022-11-06T19.27.47.933,386.200,-0.291,0.270,-0.916
1667755667973,2022-11-06T19.27.47.973,386.240,-0.293,0.270,-0.916
1667755668013,2022-11-06T19.27.48.013,386.280,-0.293,0.268,-0.916
1667755668053,2022-11-06T19.27.48.053,386.320,-0.293,0.269,-0.916
1667755668093,2022-11-06T19.27.48.093,386.360,-0.292,0.270,-0.916
1667755668133,2022-11-06T19.27.48.133,386.400,-0.292,0.268,-0.917
1667755668173,2022-11-06T19.27.48.173,386.440,-0.293,0.268,-0.915
1667755668213,2022-11-06T19.27.48.213,386.480,-0.294,0.269,-0.916
1667755668253,2022-11-06T19.27.48.253,386.520,-0.292,0.267,-0.916
1667755668293,2022-11-06T19.27.48.293,386.560,-0.292,0.269,-0.915
1667755668333,2022-11-06T19.27.48.333,386.600,-0.293,0.269,-0.915
1667755668373,2022-11-06T19.27.48.373,386.640,-0.292,0.266,-0.916
1667755668413,2022-11-06T19.27.48.413,386.680,-0.292,0.269,-0.915
1667755668453,2022-11-06T19.27.48.453,386.720,-0.291,0.269,-0.917
1667755668493,2022-11-06T19.27.48.493,386.760,-0.292,0.267,-0.916
1667755668533,2022-11-06T19.27.48.533,386.800,-0.293,0.267,-0.917
1667755668573,2022-11-06T19.27.48.573,386.840,-0.292,0.269,-0.917
1667755668613,2022-11-06T19.27.48.613,386.880,-0.292,0.270,-0.917
1667755668653,2022-11-06T19.27.48.653,386.920,-0.294,0.269,-0.914
1667755668693,2022-11-06T19.27.48.693,386.960,-0.292,0.268,-0.916
1667755668733,2022-11-06T19.27.48.733,387.000,-0.293,0.270,-0.916
1667755668773,2022-11-06T19.27.48.773,387.040,-0.292,0.269,-0.914
1667755668813,2022-11-06T19.27.48.813,387.080,-0.292,0.267,-0.917
1667755668853,2022-11-06T19.27.48.853,387.120,-0.294,0.268,-0.917
1667755668893,2022-11-06T19.27.48.893,387.160,-0.294,0.269,-0.917
1667755668933,2022-11-06T19.27.48.933,387.200,-0.292,0.271,-0.916
1667755668973,2022-11-06T19.27.48.973,387.240,-0.292,0.268,-0.917
1667755669013,2022-11-06T19.27.49.013,387.280,-0.295,0.267,-0.916
1667755669053,2022-11-06T19.27.49.053,387.320,-0.291,0.270,-0.918
1667755669093,2022-11-06T19.27.49.093,387.360,-0.294,0.268,-0.916
1667755669133,2022-11-06T19.27.49.133,387.400,-0.292,0.265,-0.917
1667755669173,2022-11-06T19.27.49.173,387.440,-0.292,0.267,-0.917
1667755669213,2022-11-06T19.27.49.213,387.480,-0.293,0.270,-0.915
1667755669253,2022-11-06T19.27.49.253,387.520,-0.291,0.268,-0.917
1667755669293,2022-11-06T19.27.49.293,387.560,-0.292,0.268,-0.916
1667755669333,2022-11-06T19.27.49.333,387.600,-0.293,0.270,-0.915
1667755669373,2022-11-06T19.27.49.373,387.640,-0.291,0.268,-0.916
1667755669413,2022-11-06T19.27.49.413,387.680,-0.290,0.269,-0.917
1667755669453,2022-11-06T19.27.49.453,387.720,-0.291,0.271,-0.916
1667755669493,2022-11-06T19.27.49.493,387.760,-0.292,0.269,-0.916
1667755669533,2022-11-06T19.27.49.533,387.800,-0.293,0.269,-0.914
1667755669573,2022-11-06T19.27.49.573,387.840,-0.291,0.269,-0.917
1667755669613,2022-11-06T19.27.49.613,387.880,-0.293,0.268,-0.917
1667755669653,2022-11-06T19.27.49.653,387.920,-0.294,0.264,-0.917
1667755669693,2022-11-06T19.27.49.693,387.960,-0.291,0.268,-0.918
1667755669733,2022-11-06T19.27.49.733,388.000,-0.293,0.267,-0.916
1667755669773,2022-11-06T19.27.49.773,388.040,-0.291,0.270,-0.917
1667755669813,2022-11-06T19.27.49.813,388.080,-0.292,0.268,-0.914
1667755669853,2022-11-06T19.27.49.853,388.120,-0.292,0.270,-0.917
1667755669893,2022-11-06T19.27.49.893,388.160,-0.292,0.270,-0.915
1667755669933,2022-11-06T19.27.49.933,388.200,-0.293,0.268,-0.914
1667755669973,2022-11-06T19.27.49.973,388.240,-0.289,0.270,-0.918
1667755670013,2022-11-06T19.27.50.013,388.280,-0.290,0.275,-0.916
1667755670053,2022-11-06T19.27.50.053,388.320,-0.293,0.272,-0.915
1667755670093,2022-11-06T19.27.50.093,388.360,-0.296,0.271,-0.915
1667755670133,2022-11-06T19.27.50.133,388.400,-0.296,0.264,-0.915
1667755670173,2022-11-06T19.27.50.173,388.440,-0.285,0.266,-0.920
1667755670213,2022-11-06T19.27.50.213,388.480,-0.289,0.271,-0.916
1667755670253,2022-11-06T19.27.50.253,388.520,-0.297,0.272,-0.915
1667755670293,2022-11-06T19.27.50.293,388.560,-0.295,0.268,-0.912
1667755670333,2022-11-06T19.27.50.333,388.600,-0.292,0.269,-0.915
1667755670373,2022-11-06T19.27.50.373,388.640,-0.284,0.267,-0.922
1667755670413,2022-11-06T19.27.50.413,388.680,-0.295,0.268,-0.914
1667755670453,2022-11-06T19.27.50.453,388.720,-0.296,0.273,-0.914
1667755670493,2022-11-06T19.27.50.493,388.760,-0.293,0.269,-0.915
1667755670533,2022-11-06T19.27.50.533,388.800,-0.291,0.269,-0.916
1667755670573,2022-11-06T19.27.50.573,388.840,-0.291,0.269,-0.916
1667755670613,2022-11-06T19.27.50.613,388.880,-0.293,0.267,-0.917
1667755670653,2022-11-06T19.27.50.653,388.920,-0.290,0.269,-0.917
1667755670693,2022-11-06T19.27.50.693,388.960,-0.294,0.269,-0.915
1667755670733,2022-11-06T19.27.50.733,389.000,-0.291,0.265,-0.919
1667755670773,2022-11-06T19.27.50.773,389.040,-0.292,0.268,-0.917
1667755670813,2022-11-06T19.27.50.813,389.080,-0.295,0.266,-0.917
1667755670853,2022-11-06T19.27.50.853,389.120,-0.294,0.269,-0.915
1667755670893,2022-11-06T19.27.50.893,389.160,-0.288,0.259,-0.920
1667755670933,2022-11-06T19.27.50.933,389.200,-0.287,0.265,-0.919
1667755670973,2022-11-06T19.27.50.973,389.240,-0.289,0.263,-0.917
1667755671013,2022-11-06T19.27.51.013,389.280,-0.290,0.262,-0.918
1667755671053,2022-11-06T19.27.51.053,389.320,-0.287,0.263,-0.919
1667755671093,2022-11-06T19.27.51.093,389.360,-0.289,0.267,-0.917
1667755671133,2022-11-06T19.27.51.133,389.400,-0.291,0.268,-0.916
1667755671173,2022-11-06T19.27.51.173,389.440,-0.292,0.265,-0.917
1667755671213,2022-11-06T19.27.51.213,389.480,-0.292,0.268,-0.915
1667755671253,2022-11-06T19.27.51.253,389.520,-0.289,0.270,-0.917
1667755671293,2022-11-06T19.27.51.293,389.560,-0.291,0.266,-0.918
1667755671333,2022-11-06T19.27.51.333,389.600,-0.291,0.266,-0.917
1667755671373,2022-11-06T19.27.51.373,389.640,-0.287,0.266,-0.916
1667755671413,2022-11-06T19.27.51.413,389.680,-0.287,0.268,-0.919
1667755671453,2022-11-06T19.27.51.453,389.720,-0.290,0.265,-0.918
1667755671493,2022-11-06T19.27.51.493,389.760,-0.293,0.265,-0.916
1667755671533,2022-11-06T19.27.51.533,389.800,-0.290,0.263,-0.917
1667755671573,2022-11-06T19.27.51.573,389.840,-0.287,0.269,-0.918
1667755671613,2022-11-06T19.27.51.613,389.880,-0.288,0.263,-0.918
1667755671653,2022-11-06T19.27.51.653,389.920,-0.291,0.263,-0.919
1667755671693,2022-11-06T19.27.51.693,389.960,-0.293,0.272,-0.914
1667755671733,2022-11-06T19.27.51.733,390.000,-0.294,0.261,-0.915
1667755671773,2022-11-06T19.27.51.773,390.040,-0.285,0.261,-0.921
1667755671813,2022-11-06T19.27.51.813,390.080,-0.292,0.268,-0.915
1667755671853,2022-11-06T19.27.51.853,390.120,-0.287,0.260,-0.920
1667755671893,2022-11-06T19.27.51.893,390.160,-0.291,0.263,-0.919
1667755671933,2022-11-06T19.27.51.933,390.200,-0.297,0.260,-0.916
1667755671973,2022-11-06T19.27.51.973,390.240,-0.288,0.257,-0.921
1667755672013,2022-11-06T19.27.52.013,390.280,-0.289,0.267,-0.919
1667755672053,2022-11-06T19.27.52.053,390.320,-0.285,0.260,-0.921
1667755672093,2022-11-06T19.27.52.093,390.360,-0.287,0.268,-0.919
1667755672133,2022-11-06T19.27.52.133,390.400,-0.291,0.267,-0.918
1667755672173,2022-11-06T19.27.52.173,390.440,-0.299,0.258,-0.917
1667755672213,2022-11-06T19.27.52.213,390.480,-0.295,0.259,-0.918
1667755672253,2022-11-06T19.27.52.253,390.520,-0.287,0.256,-0.922
1667755672293,2022-11-06T19.27.52.293,390.560,-0.286,0.258,-0.922
1667755672333,2022-11-06T19.27.52.333,390.600,-0.286,0.264,-0.920
1667755672373,2022-11-06T19.27.52.373,390.640,-0.289,0.260,-0.919
1667755672413,2022-11-06T19.27.52.413,390.680,-0.289,0.265,-0.918
1667755672453,2022-11-06T19.27.52.453,390.720,-0.288,0.268,-0.918
1667755672493,2022-11-06T19.27.52.493,390.760,-0.287,0.263,-0.919
1667755672533,2022-11-06T19.27.52.533,390.800,-0.287,0.267,-0.918
1667755672573,2022-11-06T19.27.52.573,390.840,-0.286,0.270,-0.917
1667755672613,2022-11-06T19.27.52.613,390.880,-0.288,0.263,-0.919
1667755672653,2022-11-06T19.27.52.653,390.920,-0.295,0.256,-0.917
1667755672693,2022-11-06T19.27.52.693,390.960,-0.290,0.263,-0.918
1667755672733,2022-11-06T19.27.52.733,391.000,-0.285,0.262,-0.920
1667755672773,2022-11-06T19.27.52.773,391.040,-0.288,0.262,-0.920
1667755672813,2022-11-06T19.27.52.813,391.080,-0.291,0.266,-0.917
1667755672853,2022-11-06T19.27.52.853,391.120,-0.293,0.264,-0.917
1667755672893,2022-11-06T19.27.52.893,391.160,-0.291,0.261,-0.917
1667755672933,2022-11-06T19.27.52.933,391.200,-0.287,0.264,-0.918
1667755672973,2022-11-06T19.27.52.973,391.240,-0.283,0.263,-0.922
1667755673013,2022-11-06T19.27.53.013,391.280,-0.286,0.262,-0.920
1667755673053,2022-11-06T19.27.53.053,391.320,-0.287,0.261,-0.920
1667755673093,2022-11-06T19.27.53.093,391.360,-0.287,0.265,-0.918
1667755673133,2022-11-06T19.27.53.133,391.400,-0.288,0.265,-0.919
1667755673173,2022-11-06T19.27.53.173,391.440,-0.292,0.265,-0.917
1667755673213,2022-11-06T19.27.53.213,391.480,-0.290,0.267,-0.917
1667755673253,2022-11-06T19.27.53.253,391.520,-0.291,0.265,-0.917
1667755673293,2022-11-06T19.27.53.293,391.560,-0.291,0.265,-0.917
1667755673333,2022-11-06T19.27.53.333,391.600,-0.285,0.263,-0.921
1667755673373,2022-11-06T19.27.53.373,391.640,-0.287,0.267,-0.918
1667755673413,2022-11-06T19.27.53.413,391.680,-0.287,0.266,-0.918
1667755673453,2022-11-06T19.27.53.453,391.720,-0.292,0.262,-0.916
1667755673493,2022-11-06T19.27.53.493,391.760,-0.288,0.265,-0.918
1667755673533,2022-11-06T19.27.53.533,391.800,-0.288,0.268,-0.917
1667755673573,2022-11-06T19.27.53.573,391.840,-0.291,0.262,-0.918
1667755673613,2022-11-06T19.27.53.613,391.880,-0.294,0.263,-0.917
1667755673653,2022-11-06T19.27.53.653,391.920,-0.283,0.265,-0.921
1667755673693,2022-11-06T19.27.53.693,391.960,-0.287,0.265,-0.918
1667755673733,2022-11-06T19.27.53.733,392.000,-0.292,0.271,-0.914
1667755673773,2022-11-06T19.27.53.773,392.040,-0.292,0.267,-0.917
1667755673813,2022-11-06T19.27.53.813,392.080,-0.294,0.265,-0.917
1667755673853,2022-11-06T19.27.53.853,392.120,-0.289,0.264,-0.919
1667755673893,2022-11-06T19.27.53.893,392.160,-0.288,0.269,-0.917
1667755673933,2022-11-06T19.27.53.933,392.200,-0.288,0.267,-0.919
1667755673973,2022-11-06T19.27.53.973,392.240,-0.288,0.264,-0.918
1667755674013,2022-11-06T19.27.54.013,392.280,-0.283,0.257,-0.923
1667755674053,2022-11-06T19.27.54.053,392.320,-0.293,0.289,-0.913
1667755674093,2022-11-06T19.27.54.093,392.360,-0.293,0.284,-0.913
1667755674133,2022-11-06T19.27.54.133,392.400,-0.290,0.250,-0.920
1667755674173,2022-11-06T19.27.54.173,392.440,-0.296,0.286,-0.908
1667755674213,2022-11-06T19.27.54.213,392.480,-0.299,0.241,-0.919
1667755674253,2022-11-06T19.27.54.253,392.520,-0.292,0.253,-0.920
1667755674293,2022-11-06T19.27.54.293,392.560,-0.290,0.271,-0.922
1667755674333,2022-11-06T19.27.54.333,392.600,-0.293,0.256,-0.921
1667755674373,2022-11-06T19.27.54.373,392.640,-0.295,0.270,-0.915
1667755674413,2022-11-06T19.27.54.413,392.680,-0.287,0.273,-0.920
1667755674453,2022-11-06T19.27.54.453,392.720,-0.287,0.272,-0.917
1667755674493,2022-11-06T19.27.54.493,392.760,-0.290,0.272,-0.915
1667755674533,2022-11-06T19.27.54.533,392.800,-0.292,0.270,-0.915
1667755674573,2022-11-06T19.27.54.573,392.840,-0.292,0.265,-0.917
1667755674613,2022-11-06T19.27.54.613,392.880,-0.292,0.268,-0.917
1667755674653,2022-11-06T19.27.54.653,392.920,-0.291,0.268,-0.916
1667755674693,2022-11-06T19.27.54.693,392.960,-0.291,0.271,-0.915
1667755674733,2022-11-06T19.27.54.733,393.000,-0.290,0.270,-0.918
1667755674773,2022-11-06T19.27.54.773,393.040,-0.290,0.270,-0.917
1667755674813,2022-11-06T19.27.54.813,393.080,-0.292,0.272,-0.917
1667755674853,2022-11-06T19.27.54.853,393.120,-0.293,0.276,-0.916
1667755674893,2022-11-06T19.27.54.893,393.160,-0.289,0.263,-0.921
1667755674933,2022-11-06T19.27.54.933,393.200,-0.297,0.287,-0.908
1667755674973,2022-11-06T19.27.54.973,393.240,-0.295,0.269,-0.912
1667755675013,2022-11-06T19.27.55.013,393.280,-0.300,0.280,-0.909
1667755675053,2022-11-06T19.27.55.053,393.320,-0.297,0.260,-0.917
1667755675093,2022-11-06T19.27.55.093,393.360,-0.297,0.268,-0.915
1667755675133,2022-11-06T19.27.55.133,393.400,-0.298,0.271,-0.917
1667755675173,2022-11-06T19.27.55.173,393.440,-0.295,0.261,-0.920
1667755675213,2022-11-06T19.27.55.213,393.480,-0.302,0.275,-0.920
1667755675253,2022-11-06T19.27.55.253,393.520,-0.313,0.299,-0.904
1667755675293,2022-11-06T19.27.55.293,393.560,-0.314,0.287,-0.909
1667755675333,2022-11-06T19.27.55.333,393.600,-0.324,0.302,-0.924
1667755675373,2022-11-06T19.27.55.373,393.640,-0.343,0.315,-0.979
1667755675413,2022-11-06T19.27.55.413,393.680,-0.416,0.344,-1.110
1667755675453,2022-11-06T19.27.55.453,393.720,-0.641,0.360,-1.271
1667755675493,2022-11-06T19.27.55.493,393.760,-0.594,0.476,-1.399
1667755675533,2022-11-06T19.27.55.533,393.800,-0.283,0.483,-1.269
1667755675573,2022-11-06T19.27.55.573,393.840,0.103,0.559,-1.018
1667755675613,2022-11-06T19.27.55.613,393.880,0.470,0.484,-0.670
1667755675653,2022-11-06T19.27.55.653,393.920,0.690,0.278,-0.299
1667755675693,2022-11-06T19.27.55.693,393.960,0.757,0.004,0.004
1667755675733,2022-11-06T19.27.55.733,394.000,0.738,-0.239,0.106
1667755675773,2022-11-06T19.27.55.773,394.040,0.598,-0.406,0.042
1667755675813,2022-11-06T19.27.55.813,394.080,0.519,-0.576,-0.188
1667755675853,2022-11-06T19.27.55.853,394.120,0.597,-0.726,-0.317
1667755675893,2022-11-06T19.27.55.893,394.160,0.760,-0.435,-0.218
1667755675933,2022-11-06T19.27.55.933,394.200,0.875,-0.184,-0.192
1667755675973,2022-11-06T19.27.55.973,394.240,0.896,-0.203,-0.252
1667755676013,2022-11-06T19.27.56.013,394.280,0.735,-0.297,-0.222
1667755676053,2022-11-06T19.27.56.053,394.320,0.519,-0.416,-0.095
1667755676093,2022-11-06T19.27.56.093,394.360,0.608,-0.286,-0.078
1667755676133,2022-11-06T19.27.56.133,394.400,0.955,-0.307,-0.185
1667755676173,2022-11-06T19.27.56.173,394.440,1.263,-0.356,-0.274
1667755676213,2022-11-06T19.27.56.213,394.480,1.385,-0.296,-0.388
1667755676253,2022-11-06T19.27.56.253,394.520,1.239,-0.318,-0.314
1667755676293,2022-11-06T19.27.56.293,394.560,0.995,-0.385,-0.163
1667755676333,2022-11-06T19.27.56.333,394.600,0.525,-0.466,0.121
1667755676373,2022-11-06T19.27.56.373,394.640,0.155,-0.472,0.126
1667755676413,2022-11-06T19.27.56.413,394.680,0.325,-0.359,-0.126
1667755676453,2022-11-06T19.27.56.453,394.720,0.800,-0.263,-0.239
1667755676493,2022-11-06T19.27.56.493,394.760,1.435,-0.316,-0.314
1667755676533,2022-11-06T19.27.56.533,394.800,1.577,-0.358,-0.433
1667755676573,2022-11-06T19.27.56.573,394.840,1.248,-0.323,-0.322
1667755676613,2022-11-06T19.27.56.613,394.880,0.879,-0.310,-0.144
1667755676653,2022-11-06T19.27.56.653,394.920,0.382,-0.384,0.003
1667755676693,2022-11-06T19.27.56.693,394.960,0.303,-0.330,-0.044
1667755676733,2022-11-06T19.27.56.733,395.000,0.645,-0.140,-0.278
1667755676773,2022-11-06T19.27.56.773,395.040,0.962,-0.181,-0.393
1667755676813,2022-11-06T19.27.56.813,395.080,0.976,-0.302,-0.355
1667755676853,2022-11-06T19.27.56.853,395.120,0.675,-0.464,-0.274
1667755676893,2022-11-06T19.27.56.893,395.160,0.637,-0.602,-0.230
1667755676933,2022-11-06T19.27.56.933,395.200,0.710,-0.564,-0.057
1667755676973,2022-11-06T19.27.56.973,395.240,0.740,-0.366,0.146
