epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1668159977535,2022-11-11T11.46.17.535,385.600,-0.331,0.139,-0.931
1668159977575,2022-11-11T11.46.17.575,385.640,-0.330,0.140,-0.931
1668159977615,2022-11-11T11.46.17.615,385.680,-0.330,0.141,-0.931
1668159977655,2022-11-11T11.46.17.655,385.720,-0.331,0.139,-0.932
1668159977695,2022-11-11T11.46.17.695,385.760,-0.330,0.140,-0.932
1668159977735,2022-11-11T11.46.17.735,385.800,-0.332,0.140,-0.931
1668159977775,2022-11-11T11.46.17.775,385.840,-0.332,0.141,-0.931
1668159977815,2022-11-11T11.46.17.815,385.880,-0.331,0.140,-0.932
1668159977855,2022-11-11T11.46.17.855,385.920,-0.331,0.140,-0.932
1668159977895,2022-11-11T11.46.17.895,385.960,-0.331,0.138,-0.932
1668159977935,2022-11-11T11.46.17.935,386.000,-0.330,0.139,-0.931
1668159977975,2022-11-11T11.46.17.975,386.040,-0.331,0.139,-0.931
1668159978015,2022-11-11T11.46.18.015,386.080,-0.331,0.140,-0.932
1668159978055,2022-11-11T11.46.18.055,386.120,-0.331,0.139,-0.932
1668159978095,2022-11-11T11.46.18.095,386.160,-0.331,0.140,-0.932
1668159978135,2022-11-11T11.46.18.135,386.200,-0.331,0.140,-0.933
1668159978175,2022-11-11T11.46.18.175,386.240,-0.330,0.140,-0.931
1668159978215,2022-11-11T11.46.18.215,386.280,-0.330,0.140,-0.931
1668159978255,2022-11-11T11.46.18.255,386.320,-0.331,0.140,-0.933
1668159978295,2022-11-11T11.46.18.295,386.360,-0.331,0.140,-0.932
1668159978335,2022-11-11T11.46.18.335,386.400,-0.331,0.140,-0.931
1668159978375,2022-11-11T11.46.18.375,386.440,-0.331,0.140,-0.933
1668159978415,2022-11-11T11.46.18.415,386.480,-0.331,0.139,-0.932
1668159978455,2022-11-11T11.46.18.455,386.520,-0.331,0.141,-0.932
1668159978495,2022-11-11T11.46.18.495,386.560,-0.332,0.138,-0.932
1668159978535,2022-11-11T11.46.18.535,386.600,-0.331,0.140,-0.932
1668159978575,2022-11-11T11.46.18.575,386.640,-0.330,0.141,-0.932
1668159978615,2022-11-11T11.46.18.615,386.680,-0.331,0.139,-0.931
1668159978655,2022-11-11T11.46.18.655,386.720,-0.331,0.139,-0.932
1668159978695,2022-11-11T11.46.18.695,386.760,-0.331,0.141,-0.932
1668159978735,2022-11-11T11.46.18.735,386.800,-0.330,0.140,-0.932
1668159978775,2022-11-11T11.46.18.775,386.840,-0.331,0.138,-0.932
1668159978815,2022-11-11T11.46.18.815,386.880,-0.331,0.141,-0.932
1668159978855,2022-11-11T11.46.18.855,386.920,-0.330,0.140,-0.932
1668159978895,2022-11-11T11.46.18.895,386.960,-0.332,0.140,-0.932
1668159978935,2022-11-11T11.46.18.935,387.000,-0.331,0.142,-0.932
1668159978975,2022-11-11T11.46.18.975,387.040,-0.331,0.139,-0.932
1668159979015,2022-11-11T11.46.19.015,387.080,-0.331,0.139,-0.931
1668159979055,2022-11-11T11.46.19.055,387.120,-0.330,0.140,-0.932
1668159979095,2022-11-11T11.46.19.095,387.160,-0.330,0.140,-0.932
1668159979135,2022-11-11T11.46.19.135,387.200,-0.330,0.140,-0.931
1668159979175,2022-11-11T11.46.19.175,387.240,-0.331,0.140,-0.932
1668159979215,2022-11-11T11.46.19.215,387.280,-0.330,0.139,-0.932
1668159979255,2022-11-11T11.46.19.255,387.320,-0.331,0.139,-0.932
1668159979295,2022-11-11T11.46.19.295,387.360,-0.331,0.139,-0.931
1668159979335,2022-11-11T11.46.19.335,387.400,-0.331,0.139,-0.931
1668159979375,2022-11-11T11.46.19.375,387.440,-0.331,0.140,-0.932
1668159979415,2022-11-11T11.46.19.415,387.480,-0.332,0.140,-0.932
1668159979455,2022-11-11T11.46.19.455,387.520,-0.331,0.140,-0.931
1668159979495,2022-11-11T11.46.19.495,387.560,-0.331,0.140,-0.931
1668159979535,2022-11-11T11.46.19.535,387.600,-0.331,0.139,-0.932
1668159979575,2022-11-11T11.46.19.575,387.640,-0.332,0.139,-0.932
1668159979615,2022-11-11T11.46.19.615,387.680,-0.331,0.140,-0.932
1668159979655,2022-11-11T11.46.19.655,387.720,-0.330,0.141,-0.932
1668159979695,2022-11-11T11.46.19.695,387.760,-0.332,0.141,-0.932
1668159979735,2022-11-11T11.46.19.735,387.800,-0.331,0.141,-0.932
1668159979775,2022-11-11T11.46.19.775,387.840,-0.331,0.140,-0.932
1668159979815,2022-11-11T11.46.19.815,387.880,-0.332,0.140,-0.931
1668159979855,2022-11-11T11.46.19.855,387.920,-0.332,0.141,-0.933
1668159979895,2022-11-11T11.46.19.895,387.960,-0.331,0.140,-0.931
1668159979935,2022-11-11T11.46.19.935,388.000,-0.331,0.140,-0.930
1668159979975,2022-11-11T11.46.19.975,388.040,-0.331,0.141,-0.932
1668159980015,2022-11-11T11.46.20.015,388.080,-0.331,0.141,-0.931
1668159980055,2022-11-11T11.46.20.055,388.120,-0.331,0.140,-0.932
1668159980095,2022-11-11T11.46.20.095,388.160,-0.331,0.140,-0.932
1668159980135,2022-11-11T11.46.20.135,388.200,-0.331,0.140,-0.932
1668159980175,2022-11-11T11.46.20.175,388.240,-0.331,0.139,-0.932
1668159980215,2022-11-11T11.46.20.215,388.280,-0.330,0.140,-0.932
1668159980255,2022-11-11T11.46.20.255,388.320,-0.331,0.140,-0.932
1668159980295,2022-11-11T11.46.20.295,388.360,-0.331,0.141,-0.932
1668159980335,2022-11-11T11.46.20.335,388.400,-0.330,0.140,-0.933
1668159980375,2022-11-11T11.46.20.375,388.440,-0.330,0.141,-0.932
1668159980415,2022-11-11T11.46.20.415,388.480,-0.331,0.139,-0.931
1668159980455,2022-11-11T11.46.20.455,388.520,-0.332,0.140,-0.931
1668159980495,2022-11-11T11.46.20.495,388.560,-0.331,0.141,-0.932
1668159980535,2022-11-11T11.46.20.535,388.600,-0.331,0.140,-0.931
1668159980575,2022-11-11T11.46.20.575,388.640,-0.331,0.138,-0.932
1668159980615,2022-11-11T11.46.20.615,388.680,-0.330,0.140,-0.932
1668159980655,2022-11-11T11.46.20.655,388.720,-0.331,0.140,-0.931
1668159980695,2022-11-11T11.46.20.695,388.760,-0.331,0.139,-0.931
1668159980735,2022-11-11T11.46.20.735,388.800,-0.330,0.140,-0.932
1668159980775,2022-11-11T11.46.20.775,388.840,-0.331,0.140,-0.931
1668159980815,2022-11-11T11.46.20.815,388.880,-0.332,0.139,-0.933
1668159980855,2022-11-11T11.46.20.855,388.920,-0.331,0.140,-0.932
1668159980895,2022-11-11T11.46.20.895,388.960,-0.331,0.141,-0.932
1668159980935,2022-11-11T11.46.20.935,389.000,-0.331,0.140,-0.932
1668159980975,2022-11-11T11.46.20.975,389.040,-0.331,0.140,-0.931
1668159981015,2022-11-11T11.46.21.015,389.080,-0.331,0.139,-0.933
1668159981055,2022-11-11T11.46.21.055,389.120,-0.331,0.140,-0.932
1668159981095,2022-11-11T11.46.21.095,389.160,-0.331,0.140,-0.932
1668159981135,2022-11-11T11.46.21.135,389.200,-0.331,0.140,-0.932
1668159981175,2022-11-11T11.46.21.175,389.240,-0.331,0.140,-0.932
1668159981215,2022-11-11T11.46.21.215,389.280,-0.331,0.140,-0.933
1668159981255,2022-11-11T11.46.21.255,389.320,-0.331,0.138,-0.931
1668159981295,2022-11-11T11.46.21.295,389.360,-0.330,0.140,-0.932
1668159981335,2022-11-11T11.46.21.335,389.400,-0.330,0.140,-0.933
1668159981375,2022-11-11T11.46.21.375,389.440,-0.331,0.139,-0.931
1668159981415,2022-11-11T11.46.21.415,389.480,-0.331,0.139,-0.931
1668159981455,2022-11-11T11.46.21.455,389.520,-0.331,0.141,-0.932
1668159981495,2022-11-11T11.46.21.495,389.560,-0.331,0.141,-0.932
1668159981535,2022-11-11T11.46.21.535,389.600,-0.331,0.140,-0.932
1668159981575,2022-11-11T11.46.21.575,389.640,-0.331,0.141,-0.933
1668159981615,2022-11-11T11.46.21.615,389.680,-0.330,0.142,-0.933
1668159981655,2022-11-11T11.46.21.655,389.720,-0.331,0.140,-0.931
1668159981695,2022-11-11T11.46.21.695,389.760,-0.331,0.139,-0.932
1668159981735,2022-11-11T11.46.21.735,389.800,-0.331,0.141,-0.933
1668159981775,2022-11-11T11.46.21.775,389.840,-0.331,0.141,-0.932
1668159981815,2022-11-11T11.46.21.815,389.880,-0.331,0.139,-0.931
1668159981855,2022-11-11T11.46.21.855,389.920,-0.331,0.139,-0.931
1668159981895,2022-11-11T11.46.21.895,389.960,-0.330,0.140,-0.933
1668159981935,2022-11-11T11.46.21.935,390.000,-0.331,0.139,-0.933
1668159981975,2022-11-11T11.46.21.975,390.040,-0.331,0.139,-0.932
1668159982015,2022-11-11T11.46.22.015,390.080,-0.331,0.141,-0.932
1668159982055,2022-11-11T11.46.22.055,390.120,-0.330,0.140,-0.932
1668159982095,2022-11-11T11.46.22.095,390.160,-0.331,0.139,-0.930
1668159982135,2022-11-11T11.46.22.135,390.200,-0.331,0.140,-0.931
1668159982175,2022-11-11T11.46.22.175,390.240,-0.331,0.141,-0.931
1668159982215,2022-11-11T11.46.22.215,390.280,-0.331,0.141,-0.931
1668159982255,2022-11-11T11.46.22.255,390.320,-0.331,0.140,-0.931
1668159982295,2022-11-11T11.46.22.295,390.360,-0.330,0.141,-0.932
1668159982335,2022-11-11T11.46.22.335,390.400,-0.330,0.140,-0.932
1668159982375,2022-11-11T11.46.22.375,390.440,-0.330,0.141,-0.933
1668159982415,2022-11-11T11.46.22.415,390.480,-0.330,0.140,-0.933
1668159982455,2022-11-11T11.46.22.455,390.520,-0.331,0.140,-0.931
1668159982495,2022-11-11T11.46.22.495,390.560,-0.332,0.140,-0.932
1668159982535,2022-11-11T11.46.22.535,390.600,-0.331,0.141,-0.933
1668159982575,2022-11-11T11.46.22.575,390.640,-0.331,0.138,-0.931
1668159982615,2022-11-11T11.46.22.615,390.680,-0.330,0.140,-0.933
1668159982655,2022-11-11T11.46.22.655,390.720,-0.331,0.141,-0.932
1668159982695,2022-11-11T11.46.22.695,390.760,-0.331,0.141,-0.932
1668159982735,2022-11-11T11.46.22.735,390.800,-0.331,0.140,-0.932
1668159982775,2022-11-11T11.46.22.775,390.840,-0.330,0.141,-0.932
1668159982815,2022-11-11T11.46.22.815,390.880,-0.331,0.140,-0.931
1668159982855,2022-11-11T11.46.22.855,390.920,-0.331,0.139,-0.932
1668159982895,2022-11-11T11.46.22.895,390.960,-0.331,0.140,-0.932
1668159982935,2022-11-11T11.46.22.935,391.000,-0.331,0.140,-0.932
1668159982975,2022-11-11T11.46.22.975,391.040,-0.331,0.140,-0.931
1668159983015,2022-11-11T11.46.23.015,391.080,-0.331,0.140,-0.932
1668159983055,2022-11-11T11.46.23.055,391.120,-0.331,0.141,-0.932
1668159983095,2022-11-11T11.46.23.095,391.160,-0.331,0.141,-0.931
1668159983135,2022-11-11T11.46.23.135,391.200,-0.331,0.141,-0.932
1668159983175,2022-11-11T11.46.23.175,391.240,-0.331,0.141,-0.932
1668159983215,2022-11-11T11.46.23.215,391.280,-0.330,0.141,-0.932
1668159983255,2022-11-11T11.46.23.255,391.320,-0.330,0.140,-0.932
1668159983295,2022-11-11T11.46.23.295,391.360,-0.331,0.142,-0.932
1668159983335,2022-11-11T11.46.23.335,391.400,-0.331,0.139,-0.931
1668159983375,2022-11-11T11.46.23.375,391.440,-0.331,0.140,-0.932
1668159983415,2022-11-11T11.46.23.415,391.480,-0.331,0.140,-0.933
1668159983455,2022-11-11T11.46.23.455,391.520,-0.331,0.139,-0.932
1668159983495,2022-11-11T11.46.23.495,391.560,-0.331,0.140,-0.932
1668159983535,2022-11-11T11.46.23.535,391.600,-0.330,0.141,-0.930
1668159983575,2022-11-11T11.46.23.575,391.640,-0.330,0.140,-0.932
1668159983615,2022-11-11T11.46.23.615,391.680,-0.332,0.140,-0.932
1668159983655,2022-11-11T11.46.23.655,391.720,-0.331,0.142,-0.931
1668159983695,2022-11-11T11.46.23.695,391.760,-0.332,0.142,-0.931
1668159983735,2022-11-11T11.46.23.735,391.800,-0.332,0.141,-0.931
1668159983775,2022-11-11T11.46.23.775,391.840,-0.331,0.141,-0.931
1668159983815,2022-11-11T11.46.23.815,391.880,-0.331,0.141,-0.931
1668159983855,2022-11-11T11.46.23.855,391.920,-0.330,0.140,-0.931
1668159983895,2022-11-11T11.46.23.895,391.960,-0.331,0.140,-0.931
1668159983935,2022-11-11T11.46.23.935,392.000,-0.331,0.139,-0.931
1668159983975,2022-11-11T11.46.23.975,392.040,-0.332,0.139,-0.932
1668159984015,2022-11-11T11.46.24.015,392.080,-0.332,0.141,-0.933
1668159984055,2022-11-11T11.46.24.055,392.120,-0.331,0.141,-0.933
1668159984095,2022-11-11T11.46.24.095,392.160,-0.331,0.139,-0.932
1668159984135,2022-11-11T11.46.24.135,392.200,-0.330,0.141,-0.932
1668159984175,2022-11-11T11.46.24.175,392.240,-0.332,0.140,-0.931
1668159984215,2022-11-11T11.46.24.215,392.280,-0.331,0.140,-0.931
1668159984255,2022-11-11T11.46.24.255,392.320,-0.331,0.141,-0.932
1668159984295,2022-11-11T11.46.24.295,392.360,-0.331,0.141,-0.933
1668159984335,2022-11-11T11.46.24.335,392.400,-0.331,0.139,-0.932
1668159984375,2022-11-11T11.46.24.375,392.440,-0.331,0.140,-0.932
1668159984415,2022-11-11T11.46.24.415,392.480,-0.331,0.141,-0.933
1668159984455,2022-11-11T11.46.24.455,392.520,-0.332,0.140,-0.931
1668159984495,2022-11-11T11.46.24.495,392.560,-0.331,0.140,-0.933
1668159984535,2022-11-11T11.46.24.535,392.600,-0.330,0.141,-0.931
1668159984575,2022-11-11T11.46.24.575,392.640,-0.331,0.139,-0.932
1668159984615,2022-11-11T11.46.24.615,392.680,-0.331,0.141,-0.933
1668159984655,2022-11-11T11.46.24.655,392.720,-0.330,0.140,-0.932
1668159984695,2022-11-11T11.46.24.695,392.760,-0.331,0.139,-0.933
1668159984735,2022-11-11T11.46.24.735,392.800,-0.331,0.140,-0.932
1668159984775,2022-11-11T11.46.24.775,392.840,-0.331,0.140,-0.931
1668159984815,2022-11-11T11.46.24.815,392.880,-0.331,0.141,-0.931
1668159984855,2022-11-11T11.46.24.855,392.920,-0.331,0.139,-0.932
1668159984895,2022-11-11T11.46.24.895,392.960,-0.331,0.141,-0.931
1668159984935,2022-11-11T11.46.24.935,393.000,-0.331,0.141,-0.932
1668159984975,2022-11-11T11.46.24.975,393.040,-0.331,0.141,-0.932
1668159985015,2022-11-11T11.46.25.015,393.080,-0.331,0.140,-0.933
1668159985055,2022-11-11T11.46.25.055,393.120,-0.332,0.141,-0.932
1668159985095,2022-11-11T11.46.25.095,393.160,-0.332,0.140,-0.930
1668159985135,2022-11-11T11.46.25.135,393.200,-0.330,0.141,-0.932
1668159985175,2022-11-11T11.46.25.175,393.240,-0.331,0.141,-0.933
1668159985215,2022-11-11T11.46.25.215,393.280,-0.331,0.140,-0.932
1668159985255,2022-11-11T11.46.25.255,393.320,-0.331,0.141,-0.932
1668159985295,2022-11-11T11.46.25.295,393.360,-0.332,0.138,-0.932
1668159985335,2022-11-11T11.46.25.335,393.400,-0.332,0.140,-0.931
1668159985375,2022-11-11T11.46.25.375,393.440,-0.331,0.142,-0.931
1668159985415,2022-11-11T11.46.25.415,393.480,-0.332,0.141,-0.930
1668159985455,2022-11-11T11.46.25.455,393.520,-0.332,0.141,-0.932
1668159985495,2022-11-11T11.46.25.495,393.560,-0.331,0.141,-0.932
1668159985535,2022-11-11T11.46.25.535,393.600,-0.332,0.140,-0.931
1668159985575,2022-11-11T11.46.25.575,393.640,-0.332,0.141,-0.932
1668159985615,2022-11-11T11.46.25.615,393.680,-0.331,0.142,-0.932
1668159985655,2022-11-11T11.46.25.655,393.720,-0.332,0.142,-0.932
1668159985695,2022-11-11T11.46.25.695,393.760,-0.332,0.141,-0.931
1668159985735,2022-11-11T11.46.25.735,393.800,-0.332,0.140,-0.931
1668159985775,2022-11-11T11.46.25.775,393.840,-0.332,0.142,-0.931
1668159985815,2022-11-11T11.46.25.815,393.880,-0.332,0.140,-0.931
1668159985855,2022-11-11T11.46.25.855,393.920,-0.332,0.139,-0.932
1668159985895,2022-11-11T11.46.25.895,393.960,-0.332,0.144,-0.932
1668159985935,2022-11-11T11.46.25.935,394.000,-0.331,0.142,-0.932
1668159985975,2022-11-11T11.46.25.975,394.040,-0.333,0.139,-0.932
1668159986015,2022-11-11T11.46.26.015,394.080,-0.332,0.140,-0.932
1668159986055,2022-11-11T11.46.26.055,394.120,-0.333,0.139,-0.931
1668159986095,2022-11-11T11.46.26.095,394.160,-0.333,0.138,-0.931
1668159986135,2022-11-11T11.46.26.135,394.200,-0.332,0.141,-0.932
1668159986175,2022-11-11T11.46.26.175,394.240,-0.333,0.139,-0.932
1668159986215,2022-11-11T11.46.26.215,394.280,-0.332,0.139,-0.931
1668159986255,2022-11-11T11.46.26.255,394.320,-0.330,0.141,-0.931
1668159986295,2022-11-11T11.46.26.295,394.360,-0.331,0.141,-0.932
1668159986335,2022-11-11T11.46.26.335,394.400,-0.331,0.141,-0.931
1668159986375,2022-11-11T11.46.26.375,394.440,-0.332,0.139,-0.931
1668159986415,2022-11-11T11.46.26.415,394.480,-0.332,0.140,-0.933
1668159986455,2022-11-11T11.46.26.455,394.520,-0.333,0.143,-0.932
1668159986495,2022-11-11T11.46.26.495,394.560,-0.332,0.144,-0.931
1668159986535,2022-11-11T11.46.26.535,394.600,-0.329,0.140,-0.932
1668159986575,2022-11-11T11.46.26.575,394.640,-0.331,0.143,-0.932
1668159986615,2022-11-11T11.46.26.615,394.680,-0.332,0.137,-0.931
1668159986655,2022-11-11T11.46.26.655,394.720,-0.331,0.141,-0.932
1668159986695,2022-11-11T11.46.26.695,394.760,-0.330,0.143,-0.932
1668159986735,2022-11-11T11.46.26.735,394.800,-0.331,0.142,-0.932
1668159986775,2022-11-11T11.46.26.775,394.840,-0.332,0.140,-0.932
1668159986815,2022-11-11T11.46.26.815,394.880,-0.333,0.136,-0.931
1668159986855,2022-11-11T11.46.26.855,394.920,-0.330,0.141,-0.931
1668159986895,2022-11-11T11.46.26.895,394.960,-0.330,0.142,-0.932
1668159986935,2022-11-11T11.46.26.935,395.000,-0.331,0.141,-0.933
1668159986975,2022-11-11T11.46.26.975,395.040,-0.332,0.141,-0.931
1668159987015,2022-11-11T11.46.27.015,395.080,-0.332,0.142,-0.931
1668159987055,2022-11-11T11.46.27.055,395.120,-0.331,0.141,-0.932
1668159987095,2022-11-11T11.46.27.095,395.160,-0.332,0.143,-0.932
1668159987135,2022-11-11T11.46.27.135,395.200,-0.332,0.142,-0.932
1668159987175,2022-11-11T11.46.27.175,395.240,-0.332,0.141,-0.931
1668159987215,2022-11-11T11.46.27.215,395.280,-0.332,0.143,-0.932
1668159987255,2022-11-11T11.46.27.255,395.320,-0.331,0.143,-0.932
1668159987295,2022-11-11T11.46.27.295,395.360,-0.332,0.143,-0.931
1668159987335,2022-11-11T11.46.27.335,395.400,-0.331,0.142,-0.932
1668159987375,2022-11-11T11.46.27.375,395.440,-0.332,0.141,-0.932
1668159987415,2022-11-11T11.46.27.415,395.480,-0.332,0.142,-0.933
1668159987455,2022-11-11T11.46.27.455,395.520,-0.332,0.141,-0.932
1668159987495,2022-11-11T11.46.27.495,395.560,-0.331,0.141,-0.933
1668159987535,2022-11-11T11.46.27.535,395.600,-0.332,0.143,-0.932
1668159987575,2022-11-11T11.46.27.575,395.640,-0.332,0.142,-0.931
1668159987615,2022-11-11T11.46.27.615,395.680,-0.331,0.141,-0.932
1668159987655,2022-11-11T11.46.27.655,395.720,-0.331,0.141,-0.931
1668159987695,2022-11-11T11.46.27.695,395.760,-0.331,0.140,-0.932
1668159987735,2022-11-11T11.46.27.735,395.800,-0.331,0.143,-0.932
1668159987775,2022-11-11T11.46.27.775,395.840,-0.332,0.141,-0.933
1668159987815,2022-11-11T11.46.27.815,395.880,-0.332,0.139,-0.931
1668159987855,2022-11-11T11.46.27.855,395.920,-0.332,0.141,-0.932
1668159987895,2022-11-11T11.46.27.895,395.960,-0.331,0.142,-0.933
1668159987935,2022-11-11T11.46.27.935,396.000,-0.330,0.143,-0.931
1668159987975,2022-11-11T11.46.27.975,396.040,-0.332,0.140,-0.931
1668159988015,2022-11-11T11.46.28.015,396.080,-0.333,0.143,-0.931
1668159988055,2022-11-11T11.46.28.055,396.120,-0.331,0.141,-0.932
1668159988095,2022-11-11T11.46.28.095,396.160,-0.332,0.141,-0.931
1668159988135,2022-11-11T11.46.28.135,396.200,-0.331,0.143,-0.931
1668159988175,2022-11-11T11.46.28.175,396.240,-0.332,0.141,-0.931
1668159988215,2022-11-11T11.46.28.215,396.280,-0.331,0.140,-0.932
1668159988255,2022-11-11T11.46.28.255,396.320,-0.331,0.142,-0.932
1668159988295,2022-11-11T11.46.28.295,396.360,-0.330,0.141,-0.931
1668159988335,2022-11-11T11.46.28.335,396.400,-0.332,0.140,-0.932
1668159988375,2022-11-11T11.46.28.375,396.440,-0.333,0.142,-0.931
1668159988415,2022-11-11T11.46.28.415,396.480,-0.333,0.141,-0.931
1668159988455,2022-11-11T11.46.28.455,396.520,-0.332,0.141,-0.932
1668159988495,2022-11-11T11.46.28.495,396.560,-0.333,0.142,-0.932
1668159988535,2022-11-11T11.46.28.535,396.600,-0.333,0.142,-0.931
1668159988575,2022-11-11T11.46.28.575,396.640,-0.332,0.142,-0.932
1668159988615,2022-11-11T11.46.28.615,396.680,-0.332,0.143,-0.932
1668159988655,2022-11-11T11.46.28.655,396.720,-0.333,0.141,-0.931
1668159988695,2022-11-11T11.46.28.695,396.760,-0.332,0.141,-0.931
1668159988735,2022-11-11T11.46.28.735,396.800,-0.331,0.142,-0.932
1668159988775,2022-11-11T11.46.28.775,396.840,-0.332,0.142,-0.931
1668159988815,2022-11-11T11.46.28.815,396.880,-0.333,0.141,-0.930
1668159988855,2022-11-11T11.46.28.855,396.920,-0.333,0.142,-0.931
1668159988895,2022-11-11T11.46.28.895,396.960,-0.331,0.141,-0.931
1668159988935,2022-11-11T11.46.28.935,397.000,-0.333,0.142,-0.932
1668159988975,2022-11-11T11.46.28.975,397.040,-0.332,0.141,-0.932
1668159989015,2022-11-11T11.46.29.015,397.080,-0.332,0.141,-0.932
1668159989055,2022-11-11T11.46.29.055,397.120,-0.332,0.141,-0.932
1668159989095,2022-11-11T11.46.29.095,397.160,-0.331,0.140,-0.932
1668159989135,2022-11-11T11.46.29.135,397.200,-0.331,0.142,-0.932
1668159989175,2022-11-11T11.46.29.175,397.240,-0.331,0.141,-0.931
1668159989215,2022-11-11T11.46.29.215,397.280,-0.332,0.141,-0.931
1668159989255,2022-11-11T11.46.29.255,397.320,-0.332,0.141,-0.932
1668159989295,2022-11-11T11.46.29.295,397.360,-0.332,0.142,-0.932
1668159989335,2022-11-11T11.46.29.335,397.400,-0.332,0.141,-0.932
1668159989375,2022-11-11T11.46.29.375,397.440,-0.331,0.142,-0.932
1668159989415,2022-11-11T11.46.29.415,397.480,-0.331,0.142,-0.931
1668159989455,2022-11-11T11.46.29.455,397.520,-0.332,0.141,-0.931
1668159989495,2022-11-11T11.46.29.495,397.560,-0.332,0.141,-0.930
1668159989535,2022-11-11T11.46.29.535,397.600,-0.332,0.142,-0.931
1668159989575,2022-11-11T11.46.29.575,397.640,-0.332,0.140,-0.932
1668159989615,2022-11-11T11.46.29.615,397.680,-0.332,0.141,-0.931
1668159989655,2022-11-11T11.46.29.655,397.720,-0.331,0.140,-0.931
1668159989695,2022-11-11T11.46.29.695,397.760,-0.332,0.142,-0.932
1668159989735,2022-11-11T11.46.29.735,397.800,-0.332,0.142,-0.930
1668159989775,2022-11-11T11.46.29.775,397.840,-0.331,0.142,-0.931
1668159989815,2022-11-11T11.46.29.815,397.880,-0.333,0.141,-0.931
1668159989855,2022-11-11T11.46.29.855,397.920,-0.333,0.141,-0.930
1668159989895,2022-11-11T11.46.29.895,397.960,-0.332,0.142,-0.931
1668159989935,2022-11-11T11.46.29.935,398.000,-0.332,0.142,-0.931
1668159989975,2022-11-11T11.46.29.975,398.040,-0.332,0.141,-0.932
1668159990015,2022-11-11T11.46.30.015,398.080,-0.331,0.141,-0.932
1668159990055,2022-11-11T11.46.30.055,398.120,-0.330,0.142,-0.932
1668159990095,2022-11-11T11.46.30.095,398.160,-0.333,0.141,-0.931
1668159990135,2022-11-11T11.46.30.135,398.200,-0.332,0.140,-0.931
1668159990175,2022-11-11T11.46.30.175,398.240,-0.331,0.142,-0.931
1668159990215,2022-11-11T11.46.30.215,398.280,-0.332,0.141,-0.931
1668159990255,2022-11-11T11.46.30.255,398.320,-0.332,0.141,-0.931
1668159990295,2022-11-11T11.46.30.295,398.360,-0.332,0.142,-0.931
1668159990335,2022-11-11T11.46.30.335,398.400,-0.332,0.141,-0.931
1668159990375,2022-11-11T11.46.30.375,398.440,-0.332,0.141,-0.931
1668159990415,2022-11-11T11.46.30.415,398.480,-0.331,0.142,-0.931
1668159990455,2022-11-11T11.46.30.455,398.520,-0.331,0.142,-0.931
1668159990495,2022-11-11T11.46.30.495,398.560,-0.332,0.140,-0.931
1668159990535,2022-11-11T11.46.30.535,398.600,-0.332,0.140,-0.932
1668159990575,2022-11-11T11.46.30.575,398.640,-0.331,0.140,-0.932
1668159990615,2022-11-11T11.46.30.615,398.680,-0.331,0.139,-0.932
1668159990655,2022-11-11T11.46.30.655,398.720,-0.331,0.142,-0.932
1668159990695,2022-11-11T11.46.30.695,398.760,-0.333,0.139,-0.932
1668159990735,2022-11-11T11.46.30.735,398.800,-0.331,0.140,-0.932
1668159990775,2022-11-11T11.46.30.775,398.840,-0.331,0.141,-0.932
1668159990815,2022-11-11T11.46.30.815,398.880,-0.331,0.142,-0.932
1668159990855,2022-11-11T11.46.30.855,398.920,-0.331,0.140,-0.932
1668159990895,2022-11-11T11.46.30.895,398.960,-0.330,0.141,-0.932
1668159990935,2022-11-11T11.46.30.935,399.000,-0.331,0.142,-0.932
1668159990975,2022-11-11T11.46.30.975,399.040,-0.332,0.140,-0.933
1668159991015,2022-11-11T11.46.31.015,399.080,-0.331,0.140,-0.930
1668159991055,2022-11-11T11.46.31.055,399.120,-0.331,0.141,-0.932
1668159991095,2022-11-11T11.46.31.095,399.160,-0.331,0.141,-0.932
1668159991135,2022-11-11T11.46.31.135,399.200,-0.331,0.140,-0.932
1668159991175,2022-11-11T11.46.31.175,399.240,-0.331,0.140,-0.932
1668159991215,2022-11-11T11.46.31.215,399.280,-0.331,0.142,-0.932
1668159991255,2022-11-11T11.46.31.255,399.320,-0.331,0.142,-0.933
1668159991295,2022-11-11T11.46.31.295,399.360,-0.331,0.141,-0.932
1668159991335,2022-11-11T11.46.31.335,399.400,-0.331,0.141,-0.931
1668159991375,2022-11-11T11.46.31.375,399.440,-0.330,0.141,-0.932
1668159991415,2022-11-11T11.46.31.415,399.480,-0.331,0.140,-0.932
1668159991455,2022-11-11T11.46.31.455,399.520,-0.330,0.141,-0.932
1668159991495,2022-11-11T11.46.31.495,399.560,-0.331,0.141,-0.932
1668159991535,2022-11-11T11.46.31.535,399.600,-0.332,0.142,-0.931
1668159991575,2022-11-11T11.46.31.575,399.640,-0.332,0.140,-0.932
1668159991615,2022-11-11T11.46.31.615,399.680,-0.331,0.141,-0.932
1668159991655,2022-11-11T11.46.31.655,399.720,-0.331,0.142,-0.931
1668159991695,2022-11-11T11.46.31.695,399.760,-0.332,0.141,-0.930
1668159991735,2022-11-11T11.46.31.735,399.800,-0.332,0.140,-0.932
1668159991775,2022-11-11T11.46.31.775,399.840,-0.331,0.141,-0.932
