epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667752317193,2022-11-06T18.31.57.193,174.320,0.915,-0.152,0.396
1667752317233,2022-11-06T18.31.57.233,174.360,0.610,-0.152,0.488
1667752317273,2022-11-06T18.31.57.273,174.400,0.549,-0.122,0.366
1667752317313,2022-11-06T18.31.57.313,174.440,0.610,-0.061,0.244
1667752317353,2022-11-06T18.31.57.353,174.480,0.366,0.000,0.396
1667752317393,2022-11-06T18.31.57.393,174.520,0.762,-0.183,0.549
1667752317433,2022-11-06T18.31.57.433,174.560,0.976,-0.152,0.427
1667752317473,2022-11-06T18.31.57.473,174.600,0.488,0.091,0.396
1667752317513,2022-11-06T18.31.57.513,174.640,0.183,0.030,0.274
1667752317553,2022-11-06T18.31.57.553,174.680,0.305,-0.091,0.335
1667752317593,2022-11-06T18.31.57.593,174.720,0.427,-0.091,0.549
1667752317633,2022-11-06T18.31.57.633,174.760,0.366,-0.030,0.457
1667752317673,2022-11-06T18.31.57.673,174.800,0.915,-0.335,0.579
1667752317713,2022-11-06T18.31.57.713,174.840,0.884,-0.091,0.732
1667752317753,2022-11-06T18.31.57.753,174.880,1.098,-0.122,0.335
1667752317793,2022-11-06T18.31.57.793,174.920,-0.335,-0.183,0.122
1667752317833,2022-11-06T18.31.57.833,174.960,0.274,-0.305,0.091
1667752317873,2022-11-06T18.31.57.873,175.000,1.402,-0.244,0.366
1667752317913,2022-11-06T18.31.57.913,175.040,1.280,-0.366,0.396
1667752317953,2022-11-06T18.31.57.953,175.080,1.098,-0.213,0.305
1667752317993,2022-11-06T18.31.57.993,175.120,1.677,-0.457,0.030
1667752318033,2022-11-06T18.31.58.033,175.160,0.823,-0.030,0.213
1667752318073,2022-11-06T18.31.58.073,175.200,1.372,-0.305,0.152
1667752318113,2022-11-06T18.31.58.113,175.240,1.250,-0.457,0.000
1667752318153,2022-11-06T18.31.58.153,175.280,0.823,-0.274,0.183
1667752318193,2022-11-06T18.31.58.193,175.320,0.701,-0.122,0.183
1667752318233,2022-11-06T18.31.58.233,175.360,0.640,-0.122,0.122
1667752318273,2022-11-06T18.31.58.273,175.400,1.098,-0.366,0.305
1667752318313,2022-11-06T18.31.58.313,175.440,1.341,-0.518,0.213
1667752318353,2022-11-06T18.31.58.353,175.480,1.402,-0.457,0.183
1667752318393,2022-11-06T18.31.58.393,175.520,1.341,-0.213,0.335
1667752318433,2022-11-06T18.31.58.433,175.560,1.128,-0.274,0.427
1667752318473,2022-11-06T18.31.58.473,175.600,0.793,-0.152,0.457
1667752318513,2022-11-06T18.31.58.513,175.640,0.793,-0.122,0.518
1667752318553,2022-11-06T18.31.58.553,175.680,0.671,-0.213,0.427
1667752318593,2022-11-06T18.31.58.593,175.720,1.189,-0.427,0.640
1667752318633,2022-11-06T18.31.58.633,175.760,0.549,-0.122,0.945
1667752318673,2022-11-06T18.31.58.673,175.800,0.701,-0.213,0.640
1667752318713,2022-11-06T18.31.58.713,175.840,0.457,-0.122,0.366
1667752318753,2022-11-06T18.31.58.753,175.880,0.457,-0.183,0.396
1667752318793,2022-11-06T18.31.58.793,175.920,1.128,-0.122,0.152
1667752318833,2022-11-06T18.31.58.833,175.960,1.006,-0.183,0.091
1667752318873,2022-11-06T18.31.58.873,176.000,0.762,-0.152,0.518
1667752318913,2022-11-06T18.31.58.913,176.040,0.457,0.091,0.671
1667752318953,2022-11-06T18.31.58.953,176.080,0.030,-0.091,0.793
1667752318993,2022-11-06T18.31.58.993,176.120,-0.671,0.091,1.372
1667752319033,2022-11-06T18.31.59.033,176.160,-1.921,0.549,2.561
1667752319073,2022-11-06T18.31.59.073,176.200,-3.262,1.037,2.378
1667752319113,2022-11-06T18.31.59.113,176.240,-2.470,1.250,1.128
1667752319153,2022-11-06T18.31.59.153,176.280,-0.213,0.122,0.518
1667752319193,2022-11-06T18.31.59.193,176.320,0.915,-0.396,1.037
1667752319233,2022-11-06T18.31.59.233,176.360,1.098,0.091,1.524
1667752319273,2022-11-06T18.31.59.273,176.400,1.494,0.000,1.646
1667752319313,2022-11-06T18.31.59.313,176.440,0.793,-0.213,1.159
1667752319353,2022-11-06T18.31.59.353,176.480,0.732,0.000,0.427
1667752319393,2022-11-06T18.31.59.393,176.520,0.915,0.244,0.000
1667752319433,2022-11-06T18.31.59.433,176.560,1.372,0.061,-0.213
1667752319473,2022-11-06T18.31.59.473,176.600,0.854,-0.030,-0.183
1667752319513,2022-11-06T18.31.59.513,176.640,1.189,0.030,-0.671
1667752319553,2022-11-06T18.31.59.553,176.680,1.524,-0.061,-1.067
1667752319593,2022-11-06T18.31.59.593,176.720,0.945,-0.152,-0.610
1667752319633,2022-11-06T18.31.59.633,176.760,0.213,-0.030,0.183
1667752319673,2022-11-06T18.31.59.673,176.800,-1.189,0.030,0.671
1667752319713,2022-11-06T18.31.59.713,176.840,-2.287,0.610,0.671
1667752319753,2022-11-06T18.31.59.753,176.880,-4.207,1.189,1.250
1667752319793,2022-11-06T18.31.59.793,176.920,-6.433,1.433,2.073
1667752319833,2022-11-06T18.31.59.833,176.960,-10.976,2.500,3.537
1667752319873,2022-11-06T18.31.59.873,177.000,-14.421,4.085,4.177
1667752319913,2022-11-06T18.31.59.913,177.040,-11.616,5.000,5.061
1667752319953,2022-11-06T18.31.59.953,177.080,-1.585,2.104,2.683
1667752319993,2022-11-06T18.31.59.993,177.120,3.933,-1.646,0.305
1667752320033,2022-11-06T18.32.00.033,177.160,1.738,-1.463,1.341
1667752320073,2022-11-06T18.32.00.073,177.200,1.799,-0.183,-0.457
1667752320113,2022-11-06T18.32.00.113,177.240,0.335,-0.091,-0.274
1667752320153,2022-11-06T18.32.00.153,177.280,1.189,-1.067,0.091
1667752320193,2022-11-06T18.32.00.193,177.320,1.494,-1.159,-0.213
1667752320233,2022-11-06T18.32.00.233,177.360,0.610,-0.854,0.823
1667752320273,2022-11-06T18.32.00.273,177.400,-0.671,-0.244,1.220
1667752320313,2022-11-06T18.32.00.313,177.440,-0.793,0.152,1.402
1667752320353,2022-11-06T18.32.00.353,177.480,-1.799,0.488,1.829
1667752320393,2022-11-06T18.32.00.393,177.520,-4.665,1.982,2.348
1667752320433,2022-11-06T18.32.00.433,177.560,-8.872,3.689,3.415
1667752320473,2022-11-06T18.32.00.473,177.600,-16.128,7.683,5.213
1667752320513,2022-11-06T18.32.00.513,177.640,-13.750,7.073,6.067
1667752320553,2022-11-06T18.32.00.553,177.680,-3.811,1.616,4.055
1667752320593,2022-11-06T18.32.00.593,177.720,-1.738,0.061,2.713
1667752320633,2022-11-06T18.32.00.633,177.760,-0.854,0.061,2.165
1667752320673,2022-11-06T18.32.00.673,177.800,-1.189,0.640,1.707
1667752320713,2022-11-06T18.32.00.713,177.840,-0.030,0.335,1.250
1667752320753,2022-11-06T18.32.00.753,177.880,0.915,-0.091,1.006
1667752320793,2022-11-06T18.32.00.793,177.920,1.433,-0.518,0.915
1667752320833,2022-11-06T18.32.00.833,177.960,1.067,-0.457,0.701
1667752320873,2022-11-06T18.32.00.873,178.000,2.744,-1.677,0.366
1667752320913,2022-11-06T18.32.00.913,178.040,3.872,-2.683,0.030
1667752320953,2022-11-06T18.32.00.953,178.080,1.372,-0.671,-0.061
1667752320993,2022-11-06T18.32.00.993,178.120,1.463,-0.122,0.152
1667752321033,2022-11-06T18.32.01.033,178.160,1.402,-0.366,0.274
1667752321073,2022-11-06T18.32.01.073,178.200,1.341,-0.671,0.244
1667752321113,2022-11-06T18.32.01.113,178.240,0.732,-0.122,0.244
1667752321153,2022-11-06T18.32.01.153,178.280,0.884,-0.061,0.335
1667752321193,2022-11-06T18.32.01.193,178.320,0.793,-0.244,0.366
1667752321233,2022-11-06T18.32.01.233,178.360,0.732,-0.366,0.457
1667752321273,2022-11-06T18.32.01.273,178.400,0.457,-0.061,0.579
1667752321313,2022-11-06T18.32.01.313,178.440,-0.183,0.213,0.823
1667752321353,2022-11-06T18.32.01.353,178.480,-0.061,0.030,0.762
1667752321393,2022-11-06T18.32.01.393,178.520,0.945,-0.213,0.488
1667752321433,2022-11-06T18.32.01.433,178.560,1.128,-0.122,0.305
1667752321473,2022-11-06T18.32.01.473,178.600,0.610,-0.274,0.305
1667752321513,2022-11-06T18.32.01.513,178.640,0.427,-0.030,0.427
1667752321553,2022-11-06T18.32.01.553,178.680,0.823,-0.305,0.427
1667752321593,2022-11-06T18.32.01.593,178.720,0.305,-0.061,0.488
1667752321633,2022-11-06T18.32.01.633,178.760,-0.091,0.457,0.610
1667752321673,2022-11-06T18.32.01.673,178.800,-0.122,0.335,0.579
1667752321713,2022-11-06T18.32.01.713,178.840,-1.037,0.793,0.671
1667752321753,2022-11-06T18.32.01.753,178.880,0.183,0.213,0.427
1667752321793,2022-11-06T18.32.01.793,178.920,1.555,-0.610,0.274
1667752321833,2022-11-06T18.32.01.833,178.960,1.433,-0.640,0.427
1667752321873,2022-11-06T18.32.01.873,179.000,0.671,-0.213,0.518
1667752321913,2022-11-06T18.32.01.913,179.040,0.823,-0.213,0.610
1667752321953,2022-11-06T18.32.01.953,179.080,0.793,-0.335,0.549
1667752321993,2022-11-06T18.32.01.993,179.120,0.183,0.061,0.549
1667752322033,2022-11-06T18.32.02.033,179.160,0.945,-0.457,0.579
1667752322073,2022-11-06T18.32.02.073,179.200,0.579,-0.091,0.610
1667752322113,2022-11-06T18.32.02.113,179.240,1.159,-0.396,0.518
1667752322153,2022-11-06T18.32.02.153,179.280,0.610,-0.305,0.518
1667752322193,2022-11-06T18.32.02.193,179.320,0.457,-0.183,0.549
1667752322233,2022-11-06T18.32.02.233,179.360,0.884,-0.305,0.640
1667752322273,2022-11-06T18.32.02.273,179.400,0.183,0.366,0.640
1667752322313,2022-11-06T18.32.02.313,179.440,1.159,-0.579,0.335
1667752322353,2022-11-06T18.32.02.353,179.480,0.213,0.030,0.549
1667752322393,2022-11-06T18.32.02.393,179.520,0.640,-0.061,0.701
1667752322433,2022-11-06T18.32.02.433,179.560,0.457,-0.061,0.579
1667752322473,2022-11-06T18.32.02.473,179.600,0.945,-0.396,0.488
1667752322513,2022-11-06T18.32.02.513,179.640,1.159,-0.549,0.518
1667752322553,2022-11-06T18.32.02.553,179.680,0.396,0.061,0.732
1667752322593,2022-11-06T18.32.02.593,179.720,0.732,-0.183,0.549
1667752322633,2022-11-06T18.32.02.633,179.760,0.366,0.091,0.457
1667752322673,2022-11-06T18.32.02.673,179.800,1.311,-0.335,0.366
1667752322713,2022-11-06T18.32.02.713,179.840,1.006,-0.427,0.183
1667752322753,2022-11-06T18.32.02.753,179.880,0.976,-0.213,0.244
1667752322793,2022-11-06T18.32.02.793,179.920,0.854,-0.366,0.335
1667752322833,2022-11-06T18.32.02.833,179.960,0.640,-0.061,0.427
1667752322873,2022-11-06T18.32.02.873,180.000,0.915,-0.274,0.457
1667752322913,2022-11-06T18.32.02.913,180.040,0.732,-0.274,0.610
1667752322953,2022-11-06T18.32.02.953,180.080,0.152,0.061,0.640
1667752322993,2022-11-06T18.32.02.993,180.120,0.549,-0.122,0.793
1667752323033,2022-11-06T18.32.03.033,180.160,0.579,-0.091,0.732
1667752323073,2022-11-06T18.32.03.073,180.200,0.366,0.000,0.579
1667752323113,2022-11-06T18.32.03.113,180.240,0.396,0.091,0.579
1667752323153,2022-11-06T18.32.03.153,180.280,0.915,-0.213,0.488
1667752323193,2022-11-06T18.32.03.193,180.320,0.640,-0.091,0.579
1667752323233,2022-11-06T18.32.03.233,180.360,0.762,-0.244,0.366
1667752323273,2022-11-06T18.32.03.273,180.400,0.854,-0.274,0.244
1667752323313,2022-11-06T18.32.03.313,180.440,0.396,0.122,0.640
1667752323353,2022-11-06T18.32.03.353,180.480,0.915,-0.183,0.488
1667752323393,2022-11-06T18.32.03.393,180.520,0.427,0.091,0.549
1667752323433,2022-11-06T18.32.03.433,180.560,0.579,-0.030,0.610
1667752323473,2022-11-06T18.32.03.473,180.600,0.915,-0.396,0.518
1667752323513,2022-11-06T18.32.03.513,180.640,0.549,-0.183,0.549
1667752323553,2022-11-06T18.32.03.553,180.680,0.762,-0.213,0.488
1667752323593,2022-11-06T18.32.03.593,180.720,0.732,-0.274,0.549
1667752323633,2022-11-06T18.32.03.633,180.760,0.488,-0.183,0.579
1667752323673,2022-11-06T18.32.03.673,180.800,-0.030,0.274,0.701
1667752323713,2022-11-06T18.32.03.713,180.840,-0.274,0.274,0.671
1667752323753,2022-11-06T18.32.03.753,180.880,-0.152,0.305,0.762
1667752323793,2022-11-06T18.32.03.793,180.920,0.335,-0.030,0.762
1667752323833,2022-11-06T18.32.03.833,180.960,0.091,0.244,0.915
1667752323873,2022-11-06T18.32.03.873,181.000,0.274,0.122,0.884
1667752323913,2022-11-06T18.32.03.913,181.040,0.396,-0.091,0.671
1667752323953,2022-11-06T18.32.03.953,181.080,-0.762,0.640,0.762
1667752323993,2022-11-06T18.32.03.993,181.120,-0.305,0.396,0.854
1667752324033,2022-11-06T18.32.04.033,181.160,1.677,-0.640,0.488
1667752324073,2022-11-06T18.32.04.073,181.200,1.829,-0.732,0.213
1667752324113,2022-11-06T18.32.04.113,181.240,1.616,-0.671,0.244
1667752324153,2022-11-06T18.32.04.153,181.280,1.524,-0.549,0.244
1667752324193,2022-11-06T18.32.04.193,181.320,1.494,-0.488,0.061
1667752324233,2022-11-06T18.32.04.233,181.360,1.463,-0.213,-0.030
1667752324273,2022-11-06T18.32.04.273,181.400,1.341,-0.366,0.030
1667752324313,2022-11-06T18.32.04.313,181.440,1.433,-0.488,0.061
1667752324353,2022-11-06T18.32.04.353,181.480,1.098,-0.366,0.183
1667752324393,2022-11-06T18.32.04.393,181.520,0.640,-0.274,0.213
1667752324433,2022-11-06T18.32.04.433,181.560,0.549,-0.122,0.152
1667752324473,2022-11-06T18.32.04.473,181.600,0.640,-0.244,0.274
1667752324513,2022-11-06T18.32.04.513,181.640,0.640,-0.122,0.427
1667752324553,2022-11-06T18.32.04.553,181.680,1.006,-0.335,0.366
1667752324593,2022-11-06T18.32.04.593,181.720,0.762,-0.274,0.518
1667752324633,2022-11-06T18.32.04.633,181.760,0.732,0.152,0.671
1667752324673,2022-11-06T18.32.04.673,181.800,0.854,-0.030,0.610
1667752324713,2022-11-06T18.32.04.713,181.840,-0.183,0.732,0.793
1667752324753,2022-11-06T18.32.04.753,181.880,0.335,0.274,0.671
1667752324793,2022-11-06T18.32.04.793,181.920,0.549,-0.122,0.488
1667752324833,2022-11-06T18.32.04.833,181.960,0.030,0.061,0.549
1667752324873,2022-11-06T18.32.04.873,182.000,0.457,-0.274,0.640
1667752324913,2022-11-06T18.32.04.913,182.040,0.518,-0.183,0.915
1667752324953,2022-11-06T18.32.04.953,182.080,1.037,-0.518,0.640
1667752324993,2022-11-06T18.32.04.993,182.120,0.518,0.061,0.671
1667752325033,2022-11-06T18.32.05.033,182.160,-0.061,0.549,0.793
1667752325073,2022-11-06T18.32.05.073,182.200,0.640,0.030,0.610
1667752325113,2022-11-06T18.32.05.113,182.240,0.915,-0.030,0.518
1667752325153,2022-11-06T18.32.05.153,182.280,0.549,0.030,0.366
1667752325193,2022-11-06T18.32.05.193,182.320,0.640,0.000,0.274
1667752325233,2022-11-06T18.32.05.233,182.360,1.189,-0.518,0.366
1667752325273,2022-11-06T18.32.05.273,182.400,1.067,-0.457,0.274
1667752325313,2022-11-06T18.32.05.313,182.440,1.098,-0.457,0.183
1667752325353,2022-11-06T18.32.05.353,182.480,1.341,-0.488,0.213
1667752325393,2022-11-06T18.32.05.393,182.520,1.768,-0.274,-0.152
1667752325433,2022-11-06T18.32.05.433,182.560,1.921,-0.366,-0.549
1667752325473,2022-11-06T18.32.05.473,182.600,0.854,-0.152,0.122
1667752325513,2022-11-06T18.32.05.513,182.640,0.793,-0.122,0.427
1667752325553,2022-11-06T18.32.05.553,182.680,0.457,0.091,0.335
1667752325593,2022-11-06T18.32.05.593,182.720,0.396,-0.152,0.427
1667752325633,2022-11-06T18.32.05.633,182.760,-0.274,0.152,0.732
1667752325673,2022-11-06T18.32.05.673,182.800,-0.793,0.823,0.701
1667752325713,2022-11-06T18.32.05.713,182.840,-1.799,1.372,0.762
1667752325753,2022-11-06T18.32.05.753,182.880,-2.195,1.799,0.671
1667752325793,2022-11-06T18.32.05.793,182.920,-0.549,0.701,0.610
1667752325833,2022-11-06T18.32.05.833,182.960,0.549,-0.183,0.518
1667752325873,2022-11-06T18.32.05.873,183.000,0.488,-0.091,0.488
1667752325913,2022-11-06T18.32.05.913,183.040,0.671,-0.396,0.884
1667752325953,2022-11-06T18.32.05.953,183.080,0.488,-0.579,0.976
1667752325993,2022-11-06T18.32.05.993,183.120,0.122,-0.152,1.037
1667752326033,2022-11-06T18.32.06.033,183.160,-0.091,-0.152,1.037
1667752326073,2022-11-06T18.32.06.073,183.200,0.518,-0.152,0.884
1667752326113,2022-11-06T18.32.06.113,183.240,0.671,-0.091,0.915
1667752326153,2022-11-06T18.32.06.153,183.280,0.854,0.091,0.823
1667752326193,2022-11-06T18.32.06.193,183.320,0.549,0.152,0.701
1667752326233,2022-11-06T18.32.06.233,183.360,0.488,0.091,0.732
1667752326273,2022-11-06T18.32.06.273,183.400,0.488,0.030,0.823
1667752326313,2022-11-06T18.32.06.313,183.440,0.427,0.000,0.854
1667752326353,2022-11-06T18.32.06.353,183.480,0.732,-0.335,0.610
1667752326393,2022-11-06T18.32.06.393,183.520,0.671,-0.122,0.457
1667752326433,2022-11-06T18.32.06.433,183.560,0.579,0.000,0.488
1667752326473,2022-11-06T18.32.06.473,183.600,0.732,-0.213,0.427
1667752326513,2022-11-06T18.32.06.513,183.640,0.671,-0.244,0.610
1667752326553,2022-11-06T18.32.06.553,183.680,0.762,-0.152,0.823
1667752326593,2022-11-06T18.32.06.593,183.720,0.427,-0.122,0.793
1667752326633,2022-11-06T18.32.06.633,183.760,0.152,-0.061,0.579
1667752326673,2022-11-06T18.32.06.673,183.800,0.549,-0.122,0.518
1667752326713,2022-11-06T18.32.06.713,183.840,0.579,-0.061,0.732
1667752326753,2022-11-06T18.32.06.753,183.880,0.488,-0.274,0.640
1667752326793,2022-11-06T18.32.06.793,183.920,0.396,-0.335,0.457
1667752326833,2022-11-06T18.32.06.833,183.960,0.945,-0.366,0.305
1667752326873,2022-11-06T18.32.06.873,184.000,1.037,-0.152,0.305
1667752326913,2022-11-06T18.32.06.913,184.040,0.854,0.152,0.244
1667752326953,2022-11-06T18.32.06.953,184.080,1.311,-0.366,0.366
1667752326993,2022-11-06T18.32.06.993,184.120,0.610,-0.213,0.793
1667752327033,2022-11-06T18.32.07.033,184.160,0.488,-0.061,0.915
1667752327073,2022-11-06T18.32.07.073,184.200,0.549,-0.152,0.701
1667752327113,2022-11-06T18.32.07.113,184.240,0.793,-0.366,0.549
1667752327153,2022-11-06T18.32.07.153,184.280,0.671,-0.335,0.488
1667752327193,2022-11-06T18.32.07.193,184.320,0.518,-0.244,0.427
1667752327233,2022-11-06T18.32.07.233,184.360,0.488,-0.213,0.549
1667752327273,2022-11-06T18.32.07.273,184.400,0.671,-0.244,0.518
1667752327313,2022-11-06T18.32.07.313,184.440,0.762,-0.122,0.427
1667752327353,2022-11-06T18.32.07.353,184.480,0.976,-0.274,0.457
1667752327393,2022-11-06T18.32.07.393,184.520,0.915,-0.305,0.457
1667752327433,2022-11-06T18.32.07.433,184.560,0.762,-0.244,0.457
1667752327473,2022-11-06T18.32.07.473,184.600,0.915,-0.366,0.427
1667752327513,2022-11-06T18.32.07.513,184.640,1.189,-0.671,0.427
1667752327553,2022-11-06T18.32.07.553,184.680,1.128,-0.640,0.457
1667752327593,2022-11-06T18.32.07.593,184.720,1.220,-0.823,0.305
1667752327633,2022-11-06T18.32.07.633,184.760,0.793,-0.427,0.549
1667752327673,2022-11-06T18.32.07.673,184.800,0.640,-0.274,0.518
1667752327713,2022-11-06T18.32.07.713,184.840,0.518,0.091,0.518
1667752327753,2022-11-06T18.32.07.753,184.880,1.098,-0.335,0.518
1667752327793,2022-11-06T18.32.07.793,184.920,0.610,-0.091,0.549
1667752327833,2022-11-06T18.32.07.833,184.960,0.976,-0.305,0.396
1667752327873,2022-11-06T18.32.07.873,185.000,0.762,-0.305,0.457
1667752327913,2022-11-06T18.32.07.913,185.040,1.006,-0.427,0.549
1667752327953,2022-11-06T18.32.07.953,185.080,0.640,-0.183,0.457
1667752327993,2022-11-06T18.32.07.993,185.120,0.335,0.000,0.457
1667752328033,2022-11-06T18.32.08.033,185.160,0.640,-0.152,0.488
1667752328073,2022-11-06T18.32.08.073,185.200,0.610,-0.091,0.457
1667752328113,2022-11-06T18.32.08.113,185.240,0.823,-0.183,0.427
1667752328153,2022-11-06T18.32.08.153,185.280,0.457,0.091,0.518
1667752328193,2022-11-06T18.32.08.193,185.320,0.671,-0.183,0.518
1667752328233,2022-11-06T18.32.08.233,185.360,0.610,-0.183,0.549
1667752328273,2022-11-06T18.32.08.273,185.400,0.701,-0.122,0.701
1667752328313,2022-11-06T18.32.08.313,185.440,0.671,-0.274,0.732
1667752328353,2022-11-06T18.32.08.353,185.480,0.457,-0.183,0.701
1667752328393,2022-11-06T18.32.08.393,185.520,0.549,-0.122,0.579
1667752328433,2022-11-06T18.32.08.433,185.560,0.884,-0.213,0.457
1667752328473,2022-11-06T18.32.08.473,185.600,0.915,-0.213,0.274
1667752328513,2022-11-06T18.32.08.513,185.640,0.945,-0.396,0.000
1667752328553,2022-11-06T18.32.08.553,185.680,1.280,-0.457,0.122
1667752328593,2022-11-06T18.32.08.593,185.720,1.433,-0.579,0.030
1667752328633,2022-11-06T18.32.08.633,185.760,1.372,-0.488,-0.122
1667752328673,2022-11-06T18.32.08.673,185.800,0.823,-0.274,0.122
1667752328713,2022-11-06T18.32.08.713,185.840,0.793,-0.152,0.396
1667752328753,2022-11-06T18.32.08.753,185.880,0.671,0.061,0.305
1667752328793,2022-11-06T18.32.08.793,185.920,0.427,-0.061,0.518
1667752328833,2022-11-06T18.32.08.833,185.960,0.366,-0.396,0.793
1667752328873,2022-11-06T18.32.08.873,186.000,0.305,-0.091,0.976
1667752328913,2022-11-06T18.32.08.913,186.040,0.579,-0.183,0.945
1667752328953,2022-11-06T18.32.08.953,186.080,0.884,-0.366,0.671
1667752328993,2022-11-06T18.32.08.993,186.120,1.037,-0.518,0.671
1667752329033,2022-11-06T18.32.09.033,186.160,0.488,-0.122,0.701
1667752329073,2022-11-06T18.32.09.073,186.200,0.671,-0.152,0.732
1667752329113,2022-11-06T18.32.09.113,186.240,0.427,0.152,0.762
1667752329153,2022-11-06T18.32.09.153,186.280,0.793,-0.396,0.396
1667752329193,2022-11-06T18.32.09.193,186.320,0.823,-0.274,0.366
1667752329233,2022-11-06T18.32.09.233,186.360,0.762,-0.213,0.366
1667752329273,2022-11-06T18.32.09.273,186.400,0.518,-0.152,0.305
1667752329313,2022-11-06T18.32.09.313,186.440,0.945,-0.152,0.335
1667752329353,2022-11-06T18.32.09.353,186.480,0.579,0.091,0.488
1667752329393,2022-11-06T18.32.09.393,186.520,0.549,0.061,0.579
1667752329433,2022-11-06T18.32.09.433,186.560,0.671,-0.091,0.579
1667752329473,2022-11-06T18.32.09.473,186.600,0.610,-0.305,0.854
1667752329513,2022-11-06T18.32.09.513,186.640,0.732,-0.305,0.671
1667752329553,2022-11-06T18.32.09.553,186.680,0.762,-0.183,0.457
1667752329593,2022-11-06T18.32.09.593,186.720,0.945,-0.244,0.213
1667752329633,2022-11-06T18.32.09.633,186.760,1.585,-0.427,-0.091
1667752329673,2022-11-06T18.32.09.673,186.800,1.372,-0.366,-0.213
1667752329713,2022-11-06T18.32.09.713,186.840,0.854,-0.274,-0.213
1667752329753,2022-11-06T18.32.09.753,186.880,0.549,-0.183,-0.030
1667752329793,2022-11-06T18.32.09.793,186.920,0.610,-0.061,0.274
1667752329833,2022-11-06T18.32.09.833,186.960,0.579,-0.030,0.518
1667752329873,2022-11-06T18.32.09.873,187.000,0.610,-0.335,0.610
1667752329913,2022-11-06T18.32.09.913,187.040,0.335,-0.305,0.701
1667752329953,2022-11-06T18.32.09.953,187.080,0.884,-0.488,0.884
1667752329993,2022-11-06T18.32.09.993,187.120,0.579,0.061,1.311
1667752330033,2022-11-06T18.32.10.033,187.160,0.488,0.122,0.671
1667752330073,2022-11-06T18.32.10.073,187.200,0.305,0.061,0.823
1667752330113,2022-11-06T18.32.10.113,187.240,0.122,0.213,1.006
1667752330153,2022-11-06T18.32.10.153,187.280,0.579,0.000,0.732
1667752330193,2022-11-06T18.32.10.193,187.320,0.793,-0.244,0.396
1667752330233,2022-11-06T18.32.10.233,187.360,0.976,-0.091,0.274
1667752330273,2022-11-06T18.32.10.273,187.400,1.768,-0.396,-0.213
1667752330313,2022-11-06T18.32.10.313,187.440,1.738,-0.610,-0.305
1667752330353,2022-11-06T18.32.10.353,187.480,1.524,-0.701,-0.122
1667752330393,2022-11-06T18.32.10.393,187.520,1.220,-0.701,-0.061
1667752330433,2022-11-06T18.32.10.433,187.560,0.457,-0.305,0.457
1667752330473,2022-11-06T18.32.10.473,187.600,0.640,-0.244,0.579
1667752330513,2022-11-06T18.32.10.513,187.640,0.518,-0.305,0.640
1667752330553,2022-11-06T18.32.10.553,187.680,0.305,-0.244,0.671
1667752330593,2022-11-06T18.32.10.593,187.720,1.128,-0.122,0.884
1667752330633,2022-11-06T18.32.10.633,187.760,1.280,-0.244,1.098
1667752330673,2022-11-06T18.32.10.673,187.800,1.799,-0.732,1.189
1667752330713,2022-11-06T18.32.10.713,187.840,2.317,-0.701,0.701
1667752330753,2022-11-06T18.32.10.753,187.880,2.317,-1.159,0.762
1667752330793,2022-11-06T18.32.10.793,187.920,0.945,-0.579,0.732
1667752330833,2022-11-06T18.32.10.833,187.960,0.457,-0.335,0.427
1667752330873,2022-11-06T18.32.10.873,188.000,0.122,-0.183,0.366
1667752330913,2022-11-06T18.32.10.913,188.040,0.152,-0.244,0.457
1667752330953,2022-11-06T18.32.10.953,188.080,0.396,-0.305,0.305
1667752330993,2022-11-06T18.32.10.993,188.120,1.555,-0.610,-0.061
1667752331033,2022-11-06T18.32.11.033,188.160,1.098,-0.183,0.488
1667752331073,2022-11-06T18.32.11.073,188.200,0.793,-0.122,0.701
1667752331113,2022-11-06T18.32.11.113,188.240,0.793,-0.579,0.823
1667752331153,2022-11-06T18.32.11.153,188.280,1.585,-0.488,0.640
1667752331193,2022-11-06T18.32.11.193,188.320,1.250,-0.884,0.732
1667752331233,2022-11-06T18.32.11.233,188.360,1.982,-1.372,0.030
1667752331273,2022-11-06T18.32.11.273,188.400,2.195,-1.159,0.305
1667752331313,2022-11-06T18.32.11.313,188.440,1.250,-0.122,0.640
1667752331353,2022-11-06T18.32.11.353,188.480,0.671,-0.274,0.549
1667752331393,2022-11-06T18.32.11.393,188.520,0.488,-0.244,0.518
1667752331433,2022-11-06T18.32.11.433,188.560,0.640,-0.427,0.610
1667752331473,2022-11-06T18.32.11.473,188.600,0.488,-0.457,0.579
1667752331513,2022-11-06T18.32.11.513,188.640,1.098,-0.732,0.579
1667752331553,2022-11-06T18.32.11.553,188.680,1.311,-0.427,0.762
1667752331593,2022-11-06T18.32.11.593,188.720,1.494,-0.579,0.610
1667752331633,2022-11-06T18.32.11.633,188.760,1.524,-0.457,0.305
1667752331673,2022-11-06T18.32.11.673,188.800,0.732,0.000,0.122
1667752331713,2022-11-06T18.32.11.713,188.840,0.579,0.213,0.183
1667752331753,2022-11-06T18.32.11.753,188.880,0.732,0.213,0.213
1667752331793,2022-11-06T18.32.11.793,188.920,1.250,0.061,0.061
1667752331833,2022-11-06T18.32.11.833,188.960,1.128,0.000,-0.091
