epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1668364255448,2022-11-13T20.30.55.448,392.000,0.701,-0.061,0.549
1668364255488,2022-11-13T20.30.55.488,392.040,0.610,-0.122,0.640
1668364255528,2022-11-13T20.30.55.528,392.080,0.854,-0.091,0.579
1668364255568,2022-11-13T20.30.55.568,392.120,0.610,-0.152,0.427
1668364255608,2022-11-13T20.30.55.608,392.160,0.610,-0.122,0.366
1668364255648,2022-11-13T20.30.55.648,392.200,0.762,-0.091,0.396
1668364255688,2022-11-13T20.30.55.688,392.240,0.732,-0.030,0.457
1668364255728,2022-11-13T20.30.55.728,392.280,0.823,0.030,0.793
1668364255768,2022-11-13T20.30.55.768,392.320,1.067,-0.244,0.976
1668364255808,2022-11-13T20.30.55.808,392.360,1.006,-0.457,0.640
1668364255848,2022-11-13T20.30.55.848,392.400,1.433,0.274,0.579
1668364255888,2022-11-13T20.30.55.888,392.440,2.134,0.549,0.152
1668364255928,2022-11-13T20.30.55.928,392.480,1.463,0.183,0.274
1668364255968,2022-11-13T20.30.55.968,392.520,0.579,0.274,0.884
1668364256008,2022-11-13T20.30.56.008,392.560,0.427,0.030,0.793
1668364256048,2022-11-13T20.30.56.048,392.600,0.122,-0.488,0.640
1668364256088,2022-11-13T20.30.56.088,392.640,0.427,-0.030,0.488
1668364256128,2022-11-13T20.30.56.128,392.680,0.427,-0.061,0.579
1668364256168,2022-11-13T20.30.56.168,392.720,0.061,-0.488,0.640
1668364256208,2022-11-13T20.30.56.208,392.760,0.640,-0.274,0.671
1668364256248,2022-11-13T20.30.56.248,392.800,0.884,-0.152,0.793
1668364256288,2022-11-13T20.30.56.288,392.840,0.976,-0.274,0.762
1668364256328,2022-11-13T20.30.56.328,392.880,0.884,-0.396,0.823
1668364256368,2022-11-13T20.30.56.368,392.920,0.732,-0.335,0.823
1668364256408,2022-11-13T20.30.56.408,392.960,0.793,-0.244,0.762
1668364256448,2022-11-13T20.30.56.448,393.000,0.945,-0.274,0.640
1668364256488,2022-11-13T20.30.56.488,393.040,0.701,-0.396,0.640
1668364256528,2022-11-13T20.30.56.528,393.080,1.159,-0.366,0.488
1668364256568,2022-11-13T20.30.56.568,393.120,1.555,-0.152,0.457
1668364256608,2022-11-13T20.30.56.608,393.160,0.854,-0.427,0.549
1668364256648,2022-11-13T20.30.56.648,393.200,0.915,-0.427,0.518
1668364256688,2022-11-13T20.30.56.688,393.240,0.762,-0.183,0.488
1668364256728,2022-11-13T20.30.56.728,393.280,0.793,-0.244,0.427
1668364256768,2022-11-13T20.30.56.768,393.320,0.610,-0.183,0.244
1668364256808,2022-11-13T20.30.56.808,393.360,0.579,0.091,0.091
1668364256848,2022-11-13T20.30.56.848,393.400,0.427,-0.152,0.091
1668364256888,2022-11-13T20.30.56.888,393.440,0.305,-0.213,0.244
1668364256928,2022-11-13T20.30.56.928,393.480,0.427,-0.152,0.457
1668364256968,2022-11-13T20.30.56.968,393.520,0.213,-0.274,0.701
1668364257008,2022-11-13T20.30.57.008,393.560,0.518,-0.274,0.732
1668364257048,2022-11-13T20.30.57.048,393.600,0.427,-0.366,1.006
1668364257088,2022-11-13T20.30.57.088,393.640,0.457,-0.457,0.976
1668364257128,2022-11-13T20.30.57.128,393.680,0.488,-0.396,0.762
1668364257168,2022-11-13T20.30.57.168,393.720,0.671,-0.305,0.427
1668364257208,2022-11-13T20.30.57.208,393.760,0.732,-0.335,0.122
1668364257248,2022-11-13T20.30.57.248,393.800,0.579,-0.305,0.152
1668364257288,2022-11-13T20.30.57.288,393.840,0.335,-0.244,0.122
1668364257328,2022-11-13T20.30.57.328,393.880,0.457,0.000,0.183
1668364257368,2022-11-13T20.30.57.368,393.920,0.549,-0.183,0.549
1668364257408,2022-11-13T20.30.57.408,393.960,0.671,-0.152,0.854
1668364257448,2022-11-13T20.30.57.448,394.000,0.976,-0.030,0.884
1668364257488,2022-11-13T20.30.57.488,394.040,0.823,0.000,1.037
1668364257528,2022-11-13T20.30.57.528,394.080,0.793,-0.091,0.945
1668364257568,2022-11-13T20.30.57.568,394.120,0.549,-0.457,0.671
1668364257608,2022-11-13T20.30.57.608,394.160,0.732,-0.122,0.549
1668364257648,2022-11-13T20.30.57.648,394.200,0.579,-0.091,0.335
1668364257688,2022-11-13T20.30.57.688,394.240,0.579,-0.122,0.061
1668364257728,2022-11-13T20.30.57.728,394.280,0.396,0.000,0.091
1668364257768,2022-11-13T20.30.57.768,394.320,0.152,-0.122,0.122
1668364257808,2022-11-13T20.30.57.808,394.360,-0.152,-0.396,0.030
1668364257848,2022-11-13T20.30.57.848,394.400,0.305,-0.030,-0.457
1668364257888,2022-11-13T20.30.57.888,394.440,0.610,0.213,-0.610
1668364257928,2022-11-13T20.30.57.928,394.480,0.793,0.061,-0.427
1668364257968,2022-11-13T20.30.57.968,394.520,-0.061,-0.427,0.610
1668364258008,2022-11-13T20.30.58.008,394.560,0.030,-0.427,1.128
1668364258048,2022-11-13T20.30.58.048,394.600,0.000,-0.488,1.463
1668364258088,2022-11-13T20.30.58.088,394.640,0.579,-0.610,1.341
1668364258128,2022-11-13T20.30.58.128,394.680,1.250,-0.122,1.159
1668364258168,2022-11-13T20.30.58.168,394.720,0.915,-0.305,0.976
1668364258208,2022-11-13T20.30.58.208,394.760,1.067,-0.305,0.854
1668364258248,2022-11-13T20.30.58.248,394.800,1.006,-0.061,0.671
1668364258288,2022-11-13T20.30.58.288,394.840,0.579,-0.396,0.213
1668364258328,2022-11-13T20.30.58.328,394.880,0.213,-0.427,0.213
1668364258368,2022-11-13T20.30.58.368,394.920,0.396,-0.061,0.366
1668364258408,2022-11-13T20.30.58.408,394.960,0.396,-0.152,0.579
1668364258448,2022-11-13T20.30.58.448,395.000,0.122,-0.305,0.762
1668364258488,2022-11-13T20.30.58.488,395.040,0.427,-0.213,0.549
1668364258528,2022-11-13T20.30.58.528,395.080,0.579,-0.061,0.427
1668364258568,2022-11-13T20.30.58.568,395.120,0.488,-0.152,0.366
1668364258608,2022-11-13T20.30.58.608,395.160,0.701,-0.091,0.427
1668364258648,2022-11-13T20.30.58.648,395.200,0.488,-0.152,0.549
1668364258688,2022-11-13T20.30.58.688,395.240,0.640,-0.274,0.213
1668364258728,2022-11-13T20.30.58.728,395.280,0.945,-0.091,0.183
1668364258768,2022-11-13T20.30.58.768,395.320,0.671,-0.091,0.488
1668364258808,2022-11-13T20.30.58.808,395.360,0.366,-0.183,0.610
1668364258848,2022-11-13T20.30.58.848,395.400,0.030,-0.427,0.579
1668364258888,2022-11-13T20.30.58.888,395.440,0.152,-0.427,0.549
1668364258928,2022-11-13T20.30.58.928,395.480,0.488,-0.122,0.427
1668364258968,2022-11-13T20.30.58.968,395.520,0.549,-0.091,0.366
1668364259008,2022-11-13T20.30.59.008,395.560,0.610,-0.030,0.427
1668364259048,2022-11-13T20.30.59.048,395.600,0.610,-0.091,0.488
1668364259088,2022-11-13T20.30.59.088,395.640,0.793,-0.213,0.366
1668364259128,2022-11-13T20.30.59.128,395.680,1.006,0.000,0.366
1668364259168,2022-11-13T20.30.59.168,395.720,0.915,0.030,0.396
1668364259208,2022-11-13T20.30.59.208,395.760,0.884,-0.213,0.396
1668364259248,2022-11-13T20.30.59.248,395.800,0.884,-0.091,0.335
1668364259288,2022-11-13T20.30.59.288,395.840,0.549,-0.061,0.366
1668364259328,2022-11-13T20.30.59.328,395.880,0.793,-0.061,0.457
1668364259368,2022-11-13T20.30.59.368,395.920,0.701,-0.213,0.579
1668364259408,2022-11-13T20.30.59.408,395.960,0.610,-0.335,0.396
1668364259448,2022-11-13T20.30.59.448,396.000,1.159,0.091,0.396
1668364259488,2022-11-13T20.30.59.488,396.040,0.976,0.091,0.549
1668364259528,2022-11-13T20.30.59.528,396.080,0.488,-0.335,0.579
1668364259568,2022-11-13T20.30.59.568,396.120,0.671,-0.061,0.488
1668364259608,2022-11-13T20.30.59.608,396.160,0.915,0.030,0.488
1668364259648,2022-11-13T20.30.59.648,396.200,0.518,-0.244,0.518
1668364259688,2022-11-13T20.30.59.688,396.240,0.457,-0.274,0.396
1668364259728,2022-11-13T20.30.59.728,396.280,0.701,-0.030,0.457
1668364259768,2022-11-13T20.30.59.768,396.320,0.549,-0.152,0.549
1668364259808,2022-11-13T20.30.59.808,396.360,0.701,-0.091,0.457
1668364259848,2022-11-13T20.30.59.848,396.400,0.579,-0.213,0.427
1668364259888,2022-11-13T20.30.59.888,396.440,0.701,-0.213,0.366
1668364259928,2022-11-13T20.30.59.928,396.480,0.823,-0.061,0.335
1668364259968,2022-11-13T20.30.59.968,396.520,0.640,-0.152,0.335
1668364260008,2022-11-13T20.31.00.008,396.560,0.579,-0.213,0.396
1668364260048,2022-11-13T20.31.00.048,396.600,0.549,-0.274,0.518
1668364260088,2022-11-13T20.31.00.088,396.640,0.793,-0.183,0.488
1668364260128,2022-11-13T20.31.00.128,396.680,0.610,-0.213,0.457
1668364260168,2022-11-13T20.31.00.168,396.720,0.610,-0.152,0.488
1668364260208,2022-11-13T20.31.00.208,396.760,0.671,-0.213,0.579
1668364260248,2022-11-13T20.31.00.248,396.800,0.610,-0.183,0.610
1668364260288,2022-11-13T20.31.00.288,396.840,0.671,-0.030,0.488
1668364260328,2022-11-13T20.31.00.328,396.880,0.610,-0.152,0.427
1668364260368,2022-11-13T20.31.00.368,396.920,0.671,-0.122,0.457
1668364260408,2022-11-13T20.31.00.408,396.960,0.610,-0.213,0.427
1668364260448,2022-11-13T20.31.00.448,397.000,0.488,-0.274,0.488
1668364260488,2022-11-13T20.31.00.488,397.040,0.701,-0.061,0.457
1668364260528,2022-11-13T20.31.00.528,397.080,0.610,-0.091,0.549
1668364260568,2022-11-13T20.31.00.568,397.120,0.732,-0.122,0.518
1668364260608,2022-11-13T20.31.00.608,397.160,0.549,-0.030,0.549
1668364260648,2022-11-13T20.31.00.648,397.200,0.671,-0.091,0.549
1668364260688,2022-11-13T20.31.00.688,397.240,0.640,-0.213,0.488
1668364260728,2022-11-13T20.31.00.728,397.280,0.762,-0.152,0.427
1668364260768,2022-11-13T20.31.00.768,397.320,0.671,-0.091,0.518
1668364260808,2022-11-13T20.31.00.808,397.360,0.701,-0.152,0.549
1668364260848,2022-11-13T20.31.00.848,397.400,0.793,-0.030,0.549
1668364260888,2022-11-13T20.31.00.888,397.440,0.671,-0.061,0.366
1668364260928,2022-11-13T20.31.00.928,397.480,0.610,-0.152,0.366
1668364260968,2022-11-13T20.31.00.968,397.520,0.701,-0.061,0.427
1668364261008,2022-11-13T20.31.01.008,397.560,0.610,-0.152,0.549
1668364261048,2022-11-13T20.31.01.048,397.600,0.579,-0.122,0.518
1668364261088,2022-11-13T20.31.01.088,397.640,0.762,-0.091,0.518
1668364261128,2022-11-13T20.31.01.128,397.680,0.610,-0.152,0.610
1668364261168,2022-11-13T20.31.01.168,397.720,0.610,-0.183,0.518
1668364261208,2022-11-13T20.31.01.208,397.760,0.549,-0.213,0.579
1668364261248,2022-11-13T20.31.01.248,397.800,0.640,-0.152,0.610
1668364261288,2022-11-13T20.31.01.288,397.840,0.640,-0.183,0.518
1668364261328,2022-11-13T20.31.01.328,397.880,0.823,-0.061,0.427
1668364261368,2022-11-13T20.31.01.368,397.920,0.762,-0.061,0.488
1668364261408,2022-11-13T20.31.01.408,397.960,0.579,-0.183,0.427
1668364261448,2022-11-13T20.31.01.448,398.000,0.701,-0.213,0.427
1668364261488,2022-11-13T20.31.01.488,398.040,0.732,-0.152,0.488
1668364261528,2022-11-13T20.31.01.528,398.080,0.671,-0.122,0.457
1668364261568,2022-11-13T20.31.01.568,398.120,0.640,-0.122,0.518
1668364261608,2022-11-13T20.31.01.608,398.160,0.762,-0.122,0.610
1668364261648,2022-11-13T20.31.01.648,398.200,0.610,-0.274,0.518
1668364261688,2022-11-13T20.31.01.688,398.240,0.579,-0.152,0.427
1668364261728,2022-11-13T20.31.01.728,398.280,0.701,-0.030,0.457
1668364261768,2022-11-13T20.31.01.768,398.320,0.518,-0.213,0.518
1668364261808,2022-11-13T20.31.01.808,398.360,0.610,-0.152,0.488
1668364261848,2022-11-13T20.31.01.848,398.400,0.640,-0.091,0.427
1668364261888,2022-11-13T20.31.01.888,398.440,0.610,-0.152,0.579
1668364261928,2022-11-13T20.31.01.928,398.480,0.579,-0.122,0.549
1668364261968,2022-11-13T20.31.01.968,398.520,0.579,-0.213,0.457
1668364262008,2022-11-13T20.31.02.008,398.560,0.610,-0.183,0.518
1668364262048,2022-11-13T20.31.02.048,398.600,0.610,-0.183,0.610
1668364262088,2022-11-13T20.31.02.088,398.640,0.610,-0.244,0.488
1668364262128,2022-11-13T20.31.02.128,398.680,0.671,-0.122,0.518
1668364262168,2022-11-13T20.31.02.168,398.720,0.701,-0.183,0.488
1668364262208,2022-11-13T20.31.02.208,398.760,0.701,-0.152,0.427
1668364262248,2022-11-13T20.31.02.248,398.800,0.610,-0.183,0.488
1668364262288,2022-11-13T20.31.02.288,398.840,0.732,-0.183,0.488
1668364262328,2022-11-13T20.31.02.328,398.880,0.671,-0.122,0.457
1668364262368,2022-11-13T20.31.02.368,398.920,0.640,-0.091,0.518
1668364262408,2022-11-13T20.31.02.408,398.960,0.762,-0.061,0.549
1668364262448,2022-11-13T20.31.02.448,399.000,0.732,-0.152,0.518
1668364262488,2022-11-13T20.31.02.488,399.040,0.549,-0.152,0.396
1668364262528,2022-11-13T20.31.02.528,399.080,0.640,0.000,0.457
1668364262568,2022-11-13T20.31.02.568,399.120,0.701,-0.152,0.549
1668364262608,2022-11-13T20.31.02.608,399.160,0.610,-0.183,0.610
1668364262648,2022-11-13T20.31.02.648,399.200,0.640,-0.030,0.549
1668364262688,2022-11-13T20.31.02.688,399.240,0.762,0.000,0.518
1668364262728,2022-11-13T20.31.02.728,399.280,0.701,-0.091,0.457
1668364262768,2022-11-13T20.31.02.768,399.320,0.610,-0.122,0.457
1668364262808,2022-11-13T20.31.02.808,399.360,0.762,-0.061,0.457
1668364262848,2022-11-13T20.31.02.848,399.400,0.579,-0.183,0.518
1668364262888,2022-11-13T20.31.02.888,399.440,0.732,-0.061,0.488
1668364262928,2022-11-13T20.31.02.928,399.480,0.793,-0.061,0.427
1668364262968,2022-11-13T20.31.02.968,399.520,0.701,-0.091,0.549
1668364263008,2022-11-13T20.31.03.008,399.560,0.732,-0.061,0.549
1668364263048,2022-11-13T20.31.03.048,399.600,0.671,-0.061,0.518
1668364263088,2022-11-13T20.31.03.088,399.640,0.671,-0.091,0.518
1668364263128,2022-11-13T20.31.03.128,399.680,0.610,-0.213,0.488
1668364263168,2022-11-13T20.31.03.168,399.720,0.793,-0.061,0.427
1668364263208,2022-11-13T20.31.03.208,399.760,0.732,-0.122,0.518
1668364263248,2022-11-13T20.31.03.248,399.800,0.762,-0.122,0.610
1668364263288,2022-11-13T20.31.03.288,399.840,0.823,-0.030,0.579
1668364263328,2022-11-13T20.31.03.328,399.880,0.732,-0.183,0.335
1668364263368,2022-11-13T20.31.03.368,399.920,0.823,-0.061,0.457
1668364263408,2022-11-13T20.31.03.408,399.960,0.793,-0.122,0.549
1668364263448,2022-11-13T20.31.03.448,400.000,0.610,-0.152,0.610
1668364263488,2022-11-13T20.31.03.488,400.040,0.671,-0.122,0.518
1668364263528,2022-11-13T20.31.03.528,400.080,0.732,-0.061,0.488
1668364263568,2022-11-13T20.31.03.568,400.120,0.701,-0.183,0.579
1668364263608,2022-11-13T20.31.03.608,400.160,0.671,-0.213,0.457
1668364263648,2022-11-13T20.31.03.648,400.200,0.610,-0.213,0.488
1668364263688,2022-11-13T20.31.03.688,400.240,0.518,-0.213,0.579
1668364263728,2022-11-13T20.31.03.728,400.280,0.640,-0.274,0.518
1668364263768,2022-11-13T20.31.03.768,400.320,0.610,-0.274,0.579
1668364263808,2022-11-13T20.31.03.808,400.360,0.427,-0.244,0.579
1668364263848,2022-11-13T20.31.03.848,400.400,0.457,-0.274,0.579
1668364263888,2022-11-13T20.31.03.888,400.440,0.640,-0.244,0.579
1668364263928,2022-11-13T20.31.03.928,400.480,0.701,-0.152,0.518
1668364263968,2022-11-13T20.31.03.968,400.520,0.671,-0.152,0.518
1668364264008,2022-11-13T20.31.04.008,400.560,0.732,-0.122,0.488
1668364264048,2022-11-13T20.31.04.048,400.600,0.579,-0.152,0.244
1668364264088,2022-11-13T20.31.04.088,400.640,0.793,-0.030,-0.030
1668364264128,2022-11-13T20.31.04.128,400.680,0.335,0.091,0.091
1668364264168,2022-11-13T20.31.04.168,400.720,-0.091,0.122,0.274
1668364264208,2022-11-13T20.31.04.208,400.760,0.427,-0.152,0.183
1668364264248,2022-11-13T20.31.04.248,400.800,0.671,-0.152,0.213
1668364264288,2022-11-13T20.31.04.288,400.840,0.549,-0.213,0.335
1668364264328,2022-11-13T20.31.04.328,400.880,0.335,-0.335,0.366
1668364264368,2022-11-13T20.31.04.368,400.920,0.549,-0.244,0.396
1668364264408,2022-11-13T20.31.04.408,400.960,0.610,-0.213,0.457
1668364264448,2022-11-13T20.31.04.448,401.000,0.518,-0.457,0.488
1668364264488,2022-11-13T20.31.04.488,401.040,0.793,-0.457,0.579
1668364264528,2022-11-13T20.31.04.528,401.080,0.671,-0.213,0.762
1668364264568,2022-11-13T20.31.04.568,401.120,0.945,0.030,0.488
1668364264608,2022-11-13T20.31.04.608,401.160,0.488,-0.305,0.427
1668364264648,2022-11-13T20.31.04.648,401.200,0.915,-0.183,0.366
1668364264688,2022-11-13T20.31.04.688,401.240,0.793,-0.213,0.549
1668364264728,2022-11-13T20.31.04.728,401.280,0.427,-0.152,0.732
1668364264768,2022-11-13T20.31.04.768,401.320,0.488,-0.305,0.732
1668364264808,2022-11-13T20.31.04.808,401.360,0.488,-0.335,0.671
1668364264848,2022-11-13T20.31.04.848,401.400,0.640,-0.061,0.610
1668364264888,2022-11-13T20.31.04.888,401.440,0.579,-0.122,0.610
1668364264928,2022-11-13T20.31.04.928,401.480,0.732,-0.122,0.579
1668364264968,2022-11-13T20.31.04.968,401.520,0.732,0.000,0.488
1668364265008,2022-11-13T20.31.05.008,401.560,0.823,-0.061,0.335
1668364265048,2022-11-13T20.31.05.048,401.600,0.732,-0.122,0.457
1668364265088,2022-11-13T20.31.05.088,401.640,0.518,-0.091,0.640
1668364265128,2022-11-13T20.31.05.128,401.680,0.457,-0.213,0.640
1668364265168,2022-11-13T20.31.05.168,401.720,0.640,-0.213,0.549
1668364265208,2022-11-13T20.31.05.208,401.760,0.823,-0.061,0.488
1668364265248,2022-11-13T20.31.05.248,401.800,0.823,-0.091,0.366
1668364265288,2022-11-13T20.31.05.288,401.840,0.793,-0.091,0.335
1668364265328,2022-11-13T20.31.05.328,401.880,0.793,-0.091,0.488
1668364265368,2022-11-13T20.31.05.368,401.920,0.671,-0.152,0.518
1668364265408,2022-11-13T20.31.05.408,401.960,0.640,-0.183,0.579
1668364265448,2022-11-13T20.31.05.448,402.000,0.732,-0.152,0.579
1668364265488,2022-11-13T20.31.05.488,402.040,0.701,-0.091,0.640
1668364265528,2022-11-13T20.31.05.528,402.080,0.640,-0.091,0.549
1668364265568,2022-11-13T20.31.05.568,402.120,0.945,-0.122,0.366
1668364265608,2022-11-13T20.31.05.608,402.160,1.067,0.061,0.366
1668364265648,2022-11-13T20.31.05.648,402.200,0.793,-0.091,0.579
1668364265688,2022-11-13T20.31.05.688,402.240,0.732,-0.274,0.610
1668364265728,2022-11-13T20.31.05.728,402.280,0.701,-0.122,0.701
1668364265768,2022-11-13T20.31.05.768,402.320,0.640,-0.122,0.579
1668364265808,2022-11-13T20.31.05.808,402.360,0.579,-0.213,0.610
1668364265848,2022-11-13T20.31.05.848,402.400,0.793,-0.122,0.671
1668364265888,2022-11-13T20.31.05.888,402.440,0.610,-0.091,0.610
1668364265928,2022-11-13T20.31.05.928,402.480,0.671,-0.122,0.396
1668364265968,2022-11-13T20.31.05.968,402.520,0.732,-0.030,0.518
1668364266008,2022-11-13T20.31.06.008,402.560,0.610,-0.183,0.488
1668364266048,2022-11-13T20.31.06.048,402.600,0.640,-0.152,0.457
1668364266088,2022-11-13T20.31.06.088,402.640,0.793,-0.152,0.488
1668364266128,2022-11-13T20.31.06.128,402.680,0.610,-0.061,0.549
1668364266168,2022-11-13T20.31.06.168,402.720,0.732,0.030,0.366
1668364266208,2022-11-13T20.31.06.208,402.760,0.671,-0.122,0.457
1668364266248,2022-11-13T20.31.06.248,402.800,0.579,-0.274,0.610
1668364266288,2022-11-13T20.31.06.288,402.840,0.549,-0.366,0.610
1668364266328,2022-11-13T20.31.06.328,402.880,0.640,-0.305,0.579
1668364266368,2022-11-13T20.31.06.368,402.920,0.793,-0.091,0.488
1668364266408,2022-11-13T20.31.06.408,402.960,0.549,-0.183,0.579
1668364266448,2022-11-13T20.31.06.448,403.000,0.488,-0.274,0.640
1668364266488,2022-11-13T20.31.06.488,403.040,0.610,-0.152,0.579
1668364266528,2022-11-13T20.31.06.528,403.080,0.671,-0.091,0.274
1668364266568,2022-11-13T20.31.06.568,403.120,0.579,-0.152,0.305
1668364266608,2022-11-13T20.31.06.608,403.160,0.488,-0.122,0.274
1668364266648,2022-11-13T20.31.06.648,403.200,0.701,-0.183,0.061
1668364266688,2022-11-13T20.31.06.688,403.240,0.701,-0.091,0.091
1668364266728,2022-11-13T20.31.06.728,403.280,0.671,0.061,0.274
1668364266768,2022-11-13T20.31.06.768,403.320,0.274,-0.152,0.579
1668364266808,2022-11-13T20.31.06.808,403.360,0.274,-0.183,0.518
1668364266848,2022-11-13T20.31.06.848,403.400,0.457,-0.091,0.488
1668364266888,2022-11-13T20.31.06.888,403.440,0.610,-0.213,0.335
1668364266928,2022-11-13T20.31.06.928,403.480,0.640,-0.061,0.457
1668364266968,2022-11-13T20.31.06.968,403.520,0.579,-0.061,0.579
1668364267008,2022-11-13T20.31.07.008,403.560,0.488,-0.244,0.518
1668364267048,2022-11-13T20.31.07.048,403.600,0.640,-0.152,0.396
1668364267088,2022-11-13T20.31.07.088,403.640,0.762,0.000,0.305
1668364267128,2022-11-13T20.31.07.128,403.680,0.671,-0.152,0.396
1668364267168,2022-11-13T20.31.07.168,403.720,0.488,-0.213,0.579
1668364267208,2022-11-13T20.31.07.208,403.760,0.762,-0.030,0.579
1668364267248,2022-11-13T20.31.07.248,403.800,0.823,-0.030,0.640
1668364267288,2022-11-13T20.31.07.288,403.840,0.823,0.000,0.640
1668364267328,2022-11-13T20.31.07.328,403.880,0.732,-0.091,0.610
1668364267368,2022-11-13T20.31.07.368,403.920,0.732,-0.091,0.640
1668364267408,2022-11-13T20.31.07.408,403.960,0.732,-0.183,0.640
1668364267448,2022-11-13T20.31.07.448,404.000,0.610,-0.091,0.610
1668364267488,2022-11-13T20.31.07.488,404.040,0.640,-0.122,0.549
1668364267528,2022-11-13T20.31.07.528,404.080,0.610,-0.183,0.640
1668364267568,2022-11-13T20.31.07.568,404.120,0.640,-0.183,0.549
1668364267608,2022-11-13T20.31.07.608,404.160,0.610,-0.183,0.610
1668364267648,2022-11-13T20.31.07.648,404.200,0.518,-0.244,0.701
1668364267688,2022-11-13T20.31.07.688,404.240,0.518,-0.244,0.823
1668364267728,2022-11-13T20.31.07.728,404.280,0.488,-0.183,0.793
1668364267768,2022-11-13T20.31.07.768,404.320,0.549,0.152,0.152
1668364267808,2022-11-13T20.31.07.808,404.360,0.091,-0.030,0.091
1668364267848,2022-11-13T20.31.07.848,404.400,0.823,-0.213,0.274
1668364267888,2022-11-13T20.31.07.888,404.440,0.732,-0.274,0.793
1668364267928,2022-11-13T20.31.07.928,404.480,1.067,-0.183,0.488
1668364267968,2022-11-13T20.31.07.968,404.520,0.884,0.061,0.335
1668364268008,2022-11-13T20.31.08.008,404.560,0.335,-0.061,0.549
1668364268048,2022-11-13T20.31.08.048,404.600,0.396,-0.061,0.396
1668364268088,2022-11-13T20.31.08.088,404.640,0.274,-0.091,0.518
1668364268128,2022-11-13T20.31.08.128,404.680,0.274,-0.366,0.732
1668364268168,2022-11-13T20.31.08.168,404.720,0.335,-0.396,0.884
1668364268208,2022-11-13T20.31.08.208,404.760,0.518,-0.305,1.037
1668364268248,2022-11-13T20.31.08.248,404.800,0.518,-0.457,1.280
1668364268288,2022-11-13T20.31.08.288,404.840,0.549,-0.518,1.250
1668364268328,2022-11-13T20.31.08.328,404.880,0.976,-0.305,0.823
1668364268368,2022-11-13T20.31.08.368,404.920,0.579,-0.396,0.854
1668364268408,2022-11-13T20.31.08.408,404.960,0.579,-0.213,0.762
1668364268448,2022-11-13T20.31.08.448,405.000,0.396,-0.335,0.640
1668364268488,2022-11-13T20.31.08.488,405.040,0.488,-0.244,0.274
1668364268528,2022-11-13T20.31.08.528,405.080,0.762,0.091,0.000
1668364268568,2022-11-13T20.31.08.568,405.120,0.640,0.091,0.091
1668364268608,2022-11-13T20.31.08.608,405.160,0.274,-0.183,0.549
1668364268648,2022-11-13T20.31.08.648,405.200,0.427,-0.183,0.884
1668364268688,2022-11-13T20.31.08.688,405.240,0.213,-0.274,1.128
1668364268728,2022-11-13T20.31.08.728,405.280,0.213,-0.335,0.945
1668364268768,2022-11-13T20.31.08.768,405.320,0.396,-0.274,0.732
1668364268808,2022-11-13T20.31.08.808,405.360,1.037,0.152,0.396
1668364268848,2022-11-13T20.31.08.848,405.400,1.006,0.152,0.091
1668364268888,2022-11-13T20.31.08.888,405.440,0.945,0.061,-0.061
1668364268928,2022-11-13T20.31.08.928,405.480,0.884,0.335,0.274
1668364268968,2022-11-13T20.31.08.968,405.520,0.305,-0.305,0.518
1668364269008,2022-11-13T20.31.09.008,405.560,0.244,-0.396,0.976
1668364269048,2022-11-13T20.31.09.048,405.600,0.640,-0.061,1.280
1668364269088,2022-11-13T20.31.09.088,405.640,0.579,-0.183,1.280
1668364269128,2022-11-13T20.31.09.128,405.680,1.037,-0.274,0.915
1668364269168,2022-11-13T20.31.09.168,405.720,1.860,-0.030,0.457
1668364269208,2022-11-13T20.31.09.208,405.760,1.220,-0.122,0.579
1668364269248,2022-11-13T20.31.09.248,405.800,1.341,-0.122,0.122
1668364269288,2022-11-13T20.31.09.288,405.840,1.220,-0.030,-0.030
1668364269328,2022-11-13T20.31.09.328,405.880,0.671,-0.122,0.244
1668364269368,2022-11-13T20.31.09.368,405.920,0.366,-0.518,0.366
1668364269408,2022-11-13T20.31.09.408,405.960,0.274,-0.274,0.457
1668364269448,2022-11-13T20.31.09.448,406.000,0.457,-0.152,0.244
1668364269488,2022-11-13T20.31.09.488,406.040,0.518,-0.427,0.061
1668364269528,2022-11-13T20.31.09.528,406.080,0.854,-0.305,0.030
1668364269568,2022-11-13T20.31.09.568,406.120,0.915,-0.152,0.549
1668364269608,2022-11-13T20.31.09.608,406.160,0.549,-0.427,1.037
1668364269648,2022-11-13T20.31.09.648,406.200,0.671,-0.549,0.884
1668364269688,2022-11-13T20.31.09.688,406.240,1.159,-0.091,0.549
1668364269728,2022-11-13T20.31.09.728,406.280,1.098,-0.061,0.335
1668364269768,2022-11-13T20.31.09.768,406.320,0.823,-0.213,0.366
1668364269808,2022-11-13T20.31.09.808,406.360,0.884,-0.091,0.396
1668364269848,2022-11-13T20.31.09.848,406.400,0.579,-0.274,0.427
1668364269888,2022-11-13T20.31.09.888,406.440,0.640,-0.244,0.427
1668364269928,2022-11-13T20.31.09.928,406.480,0.884,-0.091,0.488
1668364269968,2022-11-13T20.31.09.968,406.520,0.579,-0.274,0.762
1668364270008,2022-11-13T20.31.10.008,406.560,0.549,-0.122,0.793
1668364270048,2022-11-13T20.31.10.048,406.600,0.701,-0.091,0.579
1668364270088,2022-11-13T20.31.10.088,406.640,0.793,-0.213,0.427
