epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1668268048951,2022-11-12T17.47.28.951,47.240,-0.443,0.121,-0.895
1668268048991,2022-11-12T17.47.28.991,47.280,-0.443,0.120,-0.895
1668268049031,2022-11-12T17.47.29.031,47.320,-0.442,0.120,-0.896
1668268049071,2022-11-12T17.47.29.071,47.360,-0.443,0.121,-0.894
1668268049111,2022-11-12T17.47.29.111,47.400,-0.444,0.121,-0.894
1668268049151,2022-11-12T17.47.29.151,47.440,-0.443,0.119,-0.895
1668268049191,2022-11-12T17.47.29.191,47.480,-0.443,0.119,-0.895
1668268049231,2022-11-12T17.47.29.231,47.520,-0.443,0.120,-0.896
1668268049271,2022-11-12T17.47.29.271,47.560,-0.443,0.120,-0.894
1668268049311,2022-11-12T17.47.29.311,47.600,-0.443,0.119,-0.895
1668268049351,2022-11-12T17.47.29.351,47.640,-0.443,0.120,-0.894
1668268049391,2022-11-12T17.47.29.391,47.680,-0.443,0.120,-0.895
1668268049431,2022-11-12T17.47.29.431,47.720,-0.443,0.120,-0.897
1668268049471,2022-11-12T17.47.29.471,47.760,-0.444,0.120,-0.895
1668268049511,2022-11-12T17.47.29.511,47.800,-0.444,0.120,-0.894
1668268049551,2022-11-12T17.47.29.551,47.840,-0.444,0.122,-0.896
1668268049591,2022-11-12T17.47.29.591,47.880,-0.443,0.120,-0.895
1668268049631,2022-11-12T17.47.29.631,47.920,-0.443,0.118,-0.895
1668268049671,2022-11-12T17.47.29.671,47.960,-0.443,0.120,-0.894
1668268049711,2022-11-12T17.47.29.711,48.000,-0.443,0.119,-0.895
1668268049751,2022-11-12T17.47.29.751,48.040,-0.443,0.119,-0.896
1668268049791,2022-11-12T17.47.29.791,48.080,-0.443,0.119,-0.894
1668268049831,2022-11-12T17.47.29.831,48.120,-0.443,0.120,-0.895
1668268049871,2022-11-12T17.47.29.871,48.160,-0.443,0.120,-0.895
1668268049911,2022-11-12T17.47.29.911,48.200,-0.443,0.120,-0.895
1668268049951,2022-11-12T17.47.29.951,48.240,-0.444,0.119,-0.896
1668268049991,2022-11-12T17.47.29.991,48.280,-0.443,0.120,-0.895
1668268050031,2022-11-12T17.47.30.031,48.320,-0.443,0.121,-0.895
1668268050071,2022-11-12T17.47.30.071,48.360,-0.443,0.121,-0.895
1668268050111,2022-11-12T17.47.30.111,48.400,-0.444,0.118,-0.896
1668268050151,2022-11-12T17.47.30.151,48.440,-0.443,0.119,-0.895
1668268050191,2022-11-12T17.47.30.191,48.480,-0.445,0.119,-0.894
1668268050231,2022-11-12T17.47.30.231,48.520,-0.446,0.120,-0.895
1668268050271,2022-11-12T17.47.30.271,48.560,-0.444,0.120,-0.896
1668268050311,2022-11-12T17.47.30.311,48.600,-0.442,0.118,-0.896
1668268050351,2022-11-12T17.47.30.351,48.640,-0.443,0.120,-0.895
1668268050391,2022-11-12T17.47.30.391,48.680,-0.443,0.117,-0.896
1668268050431,2022-11-12T17.47.30.431,48.720,-0.443,0.120,-0.893
1668268050471,2022-11-12T17.47.30.471,48.760,-0.444,0.119,-0.895
1668268050511,2022-11-12T17.47.30.511,48.800,-0.445,0.121,-0.895
1668268050551,2022-11-12T17.47.30.551,48.840,-0.445,0.120,-0.894
1668268050591,2022-11-12T17.47.30.591,48.880,-0.446,0.121,-0.894
1668268050631,2022-11-12T17.47.30.631,48.920,-0.444,0.118,-0.896
1668268050671,2022-11-12T17.47.30.671,48.960,-0.444,0.119,-0.895
1668268050711,2022-11-12T17.47.30.711,49.000,-0.444,0.118,-0.894
1668268050751,2022-11-12T17.47.30.751,49.040,-0.444,0.119,-0.896
1668268050791,2022-11-12T17.47.30.791,49.080,-0.444,0.119,-0.894
1668268050831,2022-11-12T17.47.30.831,49.120,-0.444,0.119,-0.894
1668268050871,2022-11-12T17.47.30.871,49.160,-0.446,0.119,-0.894
1668268050911,2022-11-12T17.47.30.911,49.200,-0.444,0.119,-0.894
1668268050951,2022-11-12T17.47.30.951,49.240,-0.444,0.119,-0.895
1668268050991,2022-11-12T17.47.30.991,49.280,-0.446,0.120,-0.895
1668268051031,2022-11-12T17.47.31.031,49.320,-0.446,0.122,-0.894
1668268051071,2022-11-12T17.47.31.071,49.360,-0.446,0.121,-0.894
1668268051111,2022-11-12T17.47.31.111,49.400,-0.446,0.121,-0.895
1668268051151,2022-11-12T17.47.31.151,49.440,-0.445,0.120,-0.895
1668268051191,2022-11-12T17.47.31.191,49.480,-0.446,0.121,-0.893
1668268051231,2022-11-12T17.47.31.231,49.520,-0.443,0.118,-0.895
1668268051271,2022-11-12T17.47.31.271,49.560,-0.445,0.120,-0.895
1668268051311,2022-11-12T17.47.31.311,49.600,-0.445,0.120,-0.894
1668268051351,2022-11-12T17.47.31.351,49.640,-0.445,0.119,-0.893
1668268051391,2022-11-12T17.47.31.391,49.680,-0.444,0.118,-0.894
1668268051431,2022-11-12T17.47.31.431,49.720,-0.445,0.119,-0.895
1668268051471,2022-11-12T17.47.31.471,49.760,-0.446,0.120,-0.895
1668268051511,2022-11-12T17.47.31.511,49.800,-0.445,0.118,-0.894
1668268051551,2022-11-12T17.47.31.551,49.840,-0.444,0.119,-0.895
1668268051591,2022-11-12T17.47.31.591,49.880,-0.445,0.120,-0.895
1668268051631,2022-11-12T17.47.31.631,49.920,-0.444,0.119,-0.895
1668268051671,2022-11-12T17.47.31.671,49.960,-0.444,0.117,-0.895
1668268051711,2022-11-12T17.47.31.711,50.000,-0.444,0.119,-0.895
1668268051751,2022-11-12T17.47.31.751,50.040,-0.444,0.119,-0.895
1668268051791,2022-11-12T17.47.31.791,50.080,-0.444,0.119,-0.894
1668268051831,2022-11-12T17.47.31.831,50.120,-0.444,0.120,-0.896
1668268051871,2022-11-12T17.47.31.871,50.160,-0.445,0.118,-0.895
1668268051911,2022-11-12T17.47.31.911,50.200,-0.444,0.118,-0.894
1668268051951,2022-11-12T17.47.31.951,50.240,-0.444,0.120,-0.894
1668268051991,2022-11-12T17.47.31.991,50.280,-0.444,0.118,-0.895
1668268052031,2022-11-12T17.47.32.031,50.320,-0.444,0.119,-0.895
1668268052071,2022-11-12T17.47.32.071,50.360,-0.445,0.119,-0.895
1668268052111,2022-11-12T17.47.32.111,50.400,-0.444,0.118,-0.893
1668268052151,2022-11-12T17.47.32.151,50.440,-0.445,0.119,-0.895
1668268052191,2022-11-12T17.47.32.191,50.480,-0.444,0.120,-0.895
1668268052231,2022-11-12T17.47.32.231,50.520,-0.444,0.119,-0.895
1668268052271,2022-11-12T17.47.32.271,50.560,-0.445,0.120,-0.896
1668268052311,2022-11-12T17.47.32.311,50.600,-0.445,0.119,-0.894
1668268052351,2022-11-12T17.47.32.351,50.640,-0.444,0.118,-0.894
1668268052391,2022-11-12T17.47.32.391,50.680,-0.444,0.119,-0.894
1668268052431,2022-11-12T17.47.32.431,50.720,-0.444,0.119,-0.896
1668268052471,2022-11-12T17.47.32.471,50.760,-0.444,0.120,-0.894
1668268052511,2022-11-12T17.47.32.511,50.800,-0.444,0.118,-0.894
1668268052551,2022-11-12T17.47.32.551,50.840,-0.445,0.119,-0.895
1668268052591,2022-11-12T17.47.32.591,50.880,-0.445,0.119,-0.895
1668268052631,2022-11-12T17.47.32.631,50.920,-0.445,0.119,-0.895
1668268052671,2022-11-12T17.47.32.671,50.960,-0.445,0.119,-0.894
1668268052711,2022-11-12T17.47.32.711,51.000,-0.445,0.120,-0.894
1668268052751,2022-11-12T17.47.32.751,51.040,-0.444,0.118,-0.895
1668268052791,2022-11-12T17.47.32.791,51.080,-0.446,0.120,-0.893
1668268052831,2022-11-12T17.47.32.831,51.120,-0.444,0.122,-0.893
1668268052871,2022-11-12T17.47.32.871,51.160,-0.445,0.117,-0.894
1668268052911,2022-11-12T17.47.32.911,51.200,-0.446,0.118,-0.894
1668268052951,2022-11-12T17.47.32.951,51.240,-0.445,0.118,-0.895
1668268052991,2022-11-12T17.47.32.991,51.280,-0.444,0.119,-0.896
1668268053031,2022-11-12T17.47.33.031,51.320,-0.446,0.120,-0.894
1668268053071,2022-11-12T17.47.33.071,51.360,-0.445,0.119,-0.894
1668268053111,2022-11-12T17.47.33.111,51.400,-0.445,0.120,-0.895
1668268053151,2022-11-12T17.47.33.151,51.440,-0.446,0.119,-0.894
1668268053191,2022-11-12T17.47.33.191,51.480,-0.446,0.119,-0.893
1668268053231,2022-11-12T17.47.33.231,51.520,-0.445,0.116,-0.895
1668268053271,2022-11-12T17.47.33.271,51.560,-0.447,0.121,-0.893
1668268053311,2022-11-12T17.47.33.311,51.600,-0.446,0.119,-0.893
1668268053351,2022-11-12T17.47.33.351,51.640,-0.448,0.120,-0.894
1668268053391,2022-11-12T17.47.33.391,51.680,-0.447,0.119,-0.893
1668268053431,2022-11-12T17.47.33.431,51.720,-0.447,0.119,-0.894
1668268053471,2022-11-12T17.47.33.471,51.760,-0.448,0.121,-0.893
1668268053511,2022-11-12T17.47.33.511,51.800,-0.447,0.121,-0.893
1668268053551,2022-11-12T17.47.33.551,51.840,-0.448,0.122,-0.892
1668268053591,2022-11-12T17.47.33.591,51.880,-0.446,0.119,-0.893
1668268053631,2022-11-12T17.47.33.631,51.920,-0.447,0.119,-0.894
1668268053671,2022-11-12T17.47.33.671,51.960,-0.444,0.118,-0.894
1668268053711,2022-11-12T17.47.33.711,52.000,-0.445,0.122,-0.895
1668268053751,2022-11-12T17.47.33.751,52.040,-0.445,0.119,-0.894
1668268053791,2022-11-12T17.47.33.791,52.080,-0.447,0.120,-0.894
1668268053831,2022-11-12T17.47.33.831,52.120,-0.446,0.119,-0.894
1668268053871,2022-11-12T17.47.33.871,52.160,-0.447,0.121,-0.893
1668268053911,2022-11-12T17.47.33.911,52.200,-0.447,0.121,-0.893
1668268053951,2022-11-12T17.47.33.951,52.240,-0.445,0.119,-0.894
1668268053991,2022-11-12T17.47.33.991,52.280,-0.447,0.123,-0.894
1668268054031,2022-11-12T17.47.34.031,52.320,-0.447,0.122,-0.894
1668268054071,2022-11-12T17.47.34.071,52.360,-0.447,0.121,-0.894
1668268054111,2022-11-12T17.47.34.111,52.400,-0.446,0.121,-0.892
1668268054151,2022-11-12T17.47.34.151,52.440,-0.447,0.120,-0.894
1668268054191,2022-11-12T17.47.34.191,52.480,-0.446,0.120,-0.895
1668268054231,2022-11-12T17.47.34.231,52.520,-0.446,0.120,-0.894
1668268054271,2022-11-12T17.47.34.271,52.560,-0.445,0.121,-0.895
1668268054311,2022-11-12T17.47.34.311,52.600,-0.445,0.120,-0.894
1668268054351,2022-11-12T17.47.34.351,52.640,-0.447,0.121,-0.893
1668268054391,2022-11-12T17.47.34.391,52.680,-0.446,0.124,-0.893
1668268054431,2022-11-12T17.47.34.431,52.720,-0.446,0.118,-0.896
1668268054471,2022-11-12T17.47.34.471,52.760,-0.446,0.121,-0.893
1668268054511,2022-11-12T17.47.34.511,52.800,-0.445,0.121,-0.894
1668268054551,2022-11-12T17.47.34.551,52.840,-0.443,0.118,-0.896
1668268054591,2022-11-12T17.47.34.591,52.880,-0.445,0.123,-0.893
1668268054631,2022-11-12T17.47.34.631,52.920,-0.445,0.122,-0.894
1668268054671,2022-11-12T17.47.34.671,52.960,-0.447,0.124,-0.894
1668268054711,2022-11-12T17.47.34.711,53.000,-0.444,0.120,-0.894
1668268054751,2022-11-12T17.47.34.751,53.040,-0.446,0.120,-0.893
1668268054791,2022-11-12T17.47.34.791,53.080,-0.447,0.121,-0.893
1668268054831,2022-11-12T17.47.34.831,53.120,-0.446,0.120,-0.895
1668268054871,2022-11-12T17.47.34.871,53.160,-0.445,0.120,-0.894
1668268054911,2022-11-12T17.47.34.911,53.200,-0.444,0.120,-0.894
1668268054951,2022-11-12T17.47.34.951,53.240,-0.444,0.119,-0.894
1668268054991,2022-11-12T17.47.34.991,53.280,-0.443,0.119,-0.896
1668268055031,2022-11-12T17.47.35.031,53.320,-0.444,0.122,-0.895
1668268055071,2022-11-12T17.47.35.071,53.360,-0.447,0.118,-0.894
1668268055111,2022-11-12T17.47.35.111,53.400,-0.445,0.118,-0.894
1668268055151,2022-11-12T17.47.35.151,53.440,-0.444,0.118,-0.895
1668268055191,2022-11-12T17.47.35.191,53.480,-0.444,0.122,-0.896
1668268055231,2022-11-12T17.47.35.231,53.520,-0.445,0.119,-0.893
1668268055271,2022-11-12T17.47.35.271,53.560,-0.445,0.119,-0.893
1668268055311,2022-11-12T17.47.35.311,53.600,-0.444,0.121,-0.896
1668268055351,2022-11-12T17.47.35.351,53.640,-0.445,0.122,-0.894
1668268055391,2022-11-12T17.47.35.391,53.680,-0.445,0.122,-0.894
1668268055431,2022-11-12T17.47.35.431,53.720,-0.445,0.122,-0.894
1668268055471,2022-11-12T17.47.35.471,53.760,-0.446,0.121,-0.893
1668268055511,2022-11-12T17.47.35.511,53.800,-0.446,0.122,-0.892
1668268055551,2022-11-12T17.47.35.551,53.840,-0.447,0.122,-0.894
1668268055591,2022-11-12T17.47.35.591,53.880,-0.445,0.121,-0.894
1668268055631,2022-11-12T17.47.35.631,53.920,-0.445,0.121,-0.893
1668268055671,2022-11-12T17.47.35.671,53.960,-0.444,0.121,-0.894
1668268055711,2022-11-12T17.47.35.711,54.000,-0.446,0.122,-0.894
1668268055751,2022-11-12T17.47.35.751,54.040,-0.444,0.120,-0.894
1668268055791,2022-11-12T17.47.35.791,54.080,-0.447,0.120,-0.893
1668268055831,2022-11-12T17.47.35.831,54.120,-0.445,0.120,-0.894
1668268055871,2022-11-12T17.47.35.871,54.160,-0.446,0.120,-0.894
1668268055911,2022-11-12T17.47.35.911,54.200,-0.446,0.121,-0.894
1668268055951,2022-11-12T17.47.35.951,54.240,-0.446,0.120,-0.894
1668268055991,2022-11-12T17.47.35.991,54.280,-0.446,0.122,-0.893
1668268056031,2022-11-12T17.47.36.031,54.320,-0.443,0.116,-0.896
1668268056071,2022-11-12T17.47.36.071,54.360,-0.446,0.121,-0.893
1668268056111,2022-11-12T17.47.36.111,54.400,-0.444,0.119,-0.895
1668268056151,2022-11-12T17.47.36.151,54.440,-0.446,0.119,-0.894
1668268056191,2022-11-12T17.47.36.191,54.480,-0.445,0.121,-0.894
1668268056231,2022-11-12T17.47.36.231,54.520,-0.446,0.120,-0.893
1668268056271,2022-11-12T17.47.36.271,54.560,-0.446,0.120,-0.894
1668268056311,2022-11-12T17.47.36.311,54.600,-0.445,0.120,-0.895
1668268056351,2022-11-12T17.47.36.351,54.640,-0.444,0.120,-0.895
1668268056391,2022-11-12T17.47.36.391,54.680,-0.446,0.120,-0.894
1668268056431,2022-11-12T17.47.36.431,54.720,-0.446,0.119,-0.894
1668268056471,2022-11-12T17.47.36.471,54.760,-0.446,0.119,-0.894
1668268056511,2022-11-12T17.47.36.511,54.800,-0.445,0.121,-0.895
1668268056551,2022-11-12T17.47.36.551,54.840,-0.445,0.118,-0.893
1668268056591,2022-11-12T17.47.36.591,54.880,-0.445,0.121,-0.893
1668268056631,2022-11-12T17.47.36.631,54.920,-0.446,0.118,-0.894
1668268056671,2022-11-12T17.47.36.671,54.960,-0.445,0.120,-0.893
1668268056711,2022-11-12T17.47.36.711,55.000,-0.445,0.120,-0.894
1668268056751,2022-11-12T17.47.36.751,55.040,-0.444,0.118,-0.895
1668268056791,2022-11-12T17.47.36.791,55.080,-0.446,0.120,-0.893
1668268056831,2022-11-12T17.47.36.831,55.120,-0.446,0.119,-0.894
1668268056871,2022-11-12T17.47.36.871,55.160,-0.446,0.118,-0.896
1668268056911,2022-11-12T17.47.36.911,55.200,-0.445,0.120,-0.895
1668268056951,2022-11-12T17.47.36.951,55.240,-0.444,0.119,-0.894
1668268056991,2022-11-12T17.47.36.991,55.280,-0.446,0.117,-0.894
1668268057031,2022-11-12T17.47.37.031,55.320,-0.445,0.119,-0.894
1668268057071,2022-11-12T17.47.37.071,55.360,-0.445,0.117,-0.895
1668268057111,2022-11-12T17.47.37.111,55.400,-0.445,0.119,-0.893
1668268057151,2022-11-12T17.47.37.151,55.440,-0.444,0.118,-0.894
1668268057191,2022-11-12T17.47.37.191,55.480,-0.446,0.120,-0.894
1668268057231,2022-11-12T17.47.37.231,55.520,-0.445,0.120,-0.893
1668268057271,2022-11-12T17.47.37.271,55.560,-0.445,0.120,-0.892
1668268057311,2022-11-12T17.47.37.311,55.600,-0.446,0.120,-0.893
1668268057351,2022-11-12T17.47.37.351,55.640,-0.447,0.119,-0.894
1668268057391,2022-11-12T17.47.37.391,55.680,-0.446,0.120,-0.895
1668268057431,2022-11-12T17.47.37.431,55.720,-0.446,0.121,-0.894
1668268057471,2022-11-12T17.47.37.471,55.760,-0.446,0.119,-0.895
1668268057511,2022-11-12T17.47.37.511,55.800,-0.445,0.119,-0.895
1668268057551,2022-11-12T17.47.37.551,55.840,-0.446,0.120,-0.894
1668268057591,2022-11-12T17.47.37.591,55.880,-0.446,0.120,-0.895
1668268057631,2022-11-12T17.47.37.631,55.920,-0.446,0.120,-0.895
1668268057671,2022-11-12T17.47.37.671,55.960,-0.446,0.120,-0.893
1668268057711,2022-11-12T17.47.37.711,56.000,-0.447,0.118,-0.894
1668268057751,2022-11-12T17.47.37.751,56.040,-0.446,0.120,-0.894
1668268057791,2022-11-12T17.47.37.791,56.080,-0.447,0.119,-0.894
1668268057831,2022-11-12T17.47.37.831,56.120,-0.446,0.118,-0.893
1668268057871,2022-11-12T17.47.37.871,56.160,-0.445,0.121,-0.893
1668268057911,2022-11-12T17.47.37.911,56.200,-0.444,0.119,-0.895
1668268057951,2022-11-12T17.47.37.951,56.240,-0.447,0.121,-0.893
1668268057991,2022-11-12T17.47.37.991,56.280,-0.448,0.119,-0.894
1668268058031,2022-11-12T17.47.38.031,56.320,-0.448,0.121,-0.893
1668268058071,2022-11-12T17.47.38.071,56.360,-0.447,0.120,-0.894
1668268058111,2022-11-12T17.47.38.111,56.400,-0.446,0.118,-0.894
1668268058151,2022-11-12T17.47.38.151,56.440,-0.447,0.118,-0.894
1668268058191,2022-11-12T17.47.38.191,56.480,-0.447,0.119,-0.893
1668268058231,2022-11-12T17.47.38.231,56.520,-0.446,0.117,-0.896
1668268058271,2022-11-12T17.47.38.271,56.560,-0.446,0.120,-0.895
1668268058311,2022-11-12T17.47.38.311,56.600,-0.447,0.119,-0.895
1668268058351,2022-11-12T17.47.38.351,56.640,-0.448,0.119,-0.893
1668268058391,2022-11-12T17.47.38.391,56.680,-0.447,0.118,-0.893
1668268058431,2022-11-12T17.47.38.431,56.720,-0.449,0.121,-0.892
1668268058471,2022-11-12T17.47.38.471,56.760,-0.448,0.119,-0.894
1668268058511,2022-11-12T17.47.38.511,56.800,-0.448,0.120,-0.893
1668268058551,2022-11-12T17.47.38.551,56.840,-0.447,0.121,-0.895
1668268058591,2022-11-12T17.47.38.591,56.880,-0.447,0.121,-0.893
1668268058631,2022-11-12T17.47.38.631,56.920,-0.447,0.119,-0.893
1668268058671,2022-11-12T17.47.38.671,56.960,-0.448,0.121,-0.894
1668268058711,2022-11-12T17.47.38.711,57.000,-0.447,0.120,-0.893
1668268058751,2022-11-12T17.47.38.751,57.040,-0.448,0.120,-0.892
1668268058791,2022-11-12T17.47.38.791,57.080,-0.447,0.119,-0.893
1668268058831,2022-11-12T17.47.38.831,57.120,-0.448,0.118,-0.893
1668268058871,2022-11-12T17.47.38.871,57.160,-0.447,0.119,-0.894
1668268058911,2022-11-12T17.47.38.911,57.200,-0.447,0.120,-0.894
1668268058951,2022-11-12T17.47.38.951,57.240,-0.446,0.119,-0.893
1668268058991,2022-11-12T17.47.38.991,57.280,-0.447,0.119,-0.894
1668268059031,2022-11-12T17.47.39.031,57.320,-0.448,0.121,-0.894
1668268059071,2022-11-12T17.47.39.071,57.360,-0.447,0.120,-0.894
1668268059111,2022-11-12T17.47.39.111,57.400,-0.447,0.121,-0.891
1668268059151,2022-11-12T17.47.39.151,57.440,-0.448,0.119,-0.892
1668268059191,2022-11-12T17.47.39.191,57.480,-0.449,0.121,-0.892
1668268059231,2022-11-12T17.47.39.231,57.520,-0.448,0.121,-0.893
1668268059271,2022-11-12T17.47.39.271,57.560,-0.447,0.121,-0.893
1668268059311,2022-11-12T17.47.39.311,57.600,-0.443,0.120,-0.893
1668268059351,2022-11-12T17.47.39.351,57.640,-0.447,0.121,-0.894
1668268059391,2022-11-12T17.47.39.391,57.680,-0.448,0.117,-0.893
1668268059431,2022-11-12T17.47.39.431,57.720,-0.450,0.125,-0.889
1668268059471,2022-11-12T17.47.39.471,57.760,-0.448,0.124,-0.893
1668268059511,2022-11-12T17.47.39.511,57.800,-0.447,0.125,-0.892
1668268059551,2022-11-12T17.47.39.551,57.840,-0.449,0.124,-0.893
1668268059591,2022-11-12T17.47.39.591,57.880,-0.448,0.124,-0.893
1668268059631,2022-11-12T17.47.39.631,57.920,-0.447,0.124,-0.894
1668268059671,2022-11-12T17.47.39.671,57.960,-0.447,0.123,-0.893
1668268059711,2022-11-12T17.47.39.711,58.000,-0.447,0.122,-0.892
1668268059751,2022-11-12T17.47.39.751,58.040,-0.447,0.122,-0.893
1668268059791,2022-11-12T17.47.39.791,58.080,-0.446,0.118,-0.893
1668268059831,2022-11-12T17.47.39.831,58.120,-0.446,0.119,-0.894
1668268059871,2022-11-12T17.47.39.871,58.160,-0.447,0.125,-0.892
1668268059911,2022-11-12T17.47.39.911,58.200,-0.446,0.121,-0.894
1668268059951,2022-11-12T17.47.39.951,58.240,-0.450,0.118,-0.892
1668268059991,2022-11-12T17.47.39.991,58.280,-0.443,0.113,-0.895
1668268060031,2022-11-12T17.47.40.031,58.320,-0.447,0.125,-0.890
1668268060071,2022-11-12T17.47.40.071,58.360,-0.445,0.114,-0.895
1668268060111,2022-11-12T17.47.40.111,58.400,-0.448,0.117,-0.893
1668268060151,2022-11-12T17.47.40.151,58.440,-0.445,0.120,-0.893
1668268060191,2022-11-12T17.47.40.191,58.480,-0.445,0.119,-0.894
1668268060231,2022-11-12T17.47.40.231,58.520,-0.446,0.120,-0.894
1668268060271,2022-11-12T17.47.40.271,58.560,-0.444,0.120,-0.896
1668268060311,2022-11-12T17.47.40.311,58.600,-0.445,0.120,-0.894
1668268060351,2022-11-12T17.47.40.351,58.640,-0.448,0.123,-0.894
1668268060391,2022-11-12T17.47.40.391,58.680,-0.447,0.116,-0.894
1668268060431,2022-11-12T17.47.40.431,58.720,-0.446,0.117,-0.893
1668268060471,2022-11-12T17.47.40.471,58.760,-0.447,0.123,-0.894
1668268060511,2022-11-12T17.47.40.511,58.800,-0.446,0.117,-0.895
1668268060551,2022-11-12T17.47.40.551,58.840,-0.446,0.119,-0.895
1668268060591,2022-11-12T17.47.40.591,58.880,-0.445,0.120,-0.894
1668268060631,2022-11-12T17.47.40.631,58.920,-0.445,0.119,-0.895
1668268060671,2022-11-12T17.47.40.671,58.960,-0.446,0.123,-0.894
1668268060711,2022-11-12T17.47.40.711,59.000,-0.447,0.121,-0.893
1668268060751,2022-11-12T17.47.40.751,59.040,-0.448,0.123,-0.892
1668268060791,2022-11-12T17.47.40.791,59.080,-0.446,0.121,-0.892
1668268060831,2022-11-12T17.47.40.831,59.120,-0.447,0.121,-0.892
1668268060871,2022-11-12T17.47.40.871,59.160,-0.447,0.122,-0.894
1668268060911,2022-11-12T17.47.40.911,59.200,-0.448,0.122,-0.893
1668268060951,2022-11-12T17.47.40.951,59.240,-0.446,0.119,-0.893
1668268060991,2022-11-12T17.47.40.991,59.280,-0.446,0.122,-0.893
1668268061031,2022-11-12T17.47.41.031,59.320,-0.447,0.120,-0.894
1668268061071,2022-11-12T17.47.41.071,59.360,-0.448,0.122,-0.893
1668268061111,2022-11-12T17.47.41.111,59.400,-0.448,0.121,-0.893
1668268061151,2022-11-12T17.47.41.151,59.440,-0.448,0.121,-0.892
1668268061191,2022-11-12T17.47.41.191,59.480,-0.448,0.122,-0.893
1668268061231,2022-11-12T17.47.41.231,59.520,-0.448,0.120,-0.891
1668268061271,2022-11-12T17.47.41.271,59.560,-0.448,0.122,-0.892
1668268061311,2022-11-12T17.47.41.311,59.600,-0.447,0.120,-0.893
1668268061351,2022-11-12T17.47.41.351,59.640,-0.451,0.132,-0.893
1668268061391,2022-11-12T17.47.41.391,59.680,-0.449,0.125,-0.889
1668268061431,2022-11-12T17.47.41.431,59.720,-0.442,0.103,-0.896
1668268061471,2022-11-12T17.47.41.471,59.760,-0.447,0.122,-0.894
1668268061511,2022-11-12T17.47.41.511,59.800,-0.443,0.111,-0.895
1668268061551,2022-11-12T17.47.41.551,59.840,-0.448,0.116,-0.893
1668268061591,2022-11-12T17.47.41.591,59.880,-0.447,0.119,-0.893
1668268061631,2022-11-12T17.47.41.631,59.920,-0.446,0.120,-0.894
1668268061671,2022-11-12T17.47.41.671,59.960,-0.447,0.120,-0.893
1668268061711,2022-11-12T17.47.41.711,60.000,-0.448,0.122,-0.890
1668268061751,2022-11-12T17.47.41.751,60.040,-0.446,0.121,-0.892
1668268061791,2022-11-12T17.47.41.791,60.080,-0.444,0.122,-0.895
1668268061831,2022-11-12T17.47.41.831,60.120,-0.445,0.117,-0.896
1668268061871,2022-11-12T17.47.41.871,60.160,-0.447,0.119,-0.893
1668268061911,2022-11-12T17.47.41.911,60.200,-0.447,0.119,-0.894
1668268061951,2022-11-12T17.47.41.951,60.240,-0.446,0.119,-0.895
1668268061991,2022-11-12T17.47.41.991,60.280,-0.445,0.122,-0.894
1668268062031,2022-11-12T17.47.42.031,60.320,-0.446,0.124,-0.892
1668268062071,2022-11-12T17.47.42.071,60.360,-0.445,0.120,-0.894
1668268062111,2022-11-12T17.47.42.111,60.400,-0.448,0.122,-0.893
1668268062151,2022-11-12T17.47.42.151,60.440,-0.446,0.121,-0.893
1668268062191,2022-11-12T17.47.42.191,60.480,-0.446,0.123,-0.892
1668268062231,2022-11-12T17.47.42.231,60.520,-0.448,0.120,-0.892
1668268062271,2022-11-12T17.47.42.271,60.560,-0.448,0.122,-0.892
1668268062311,2022-11-12T17.47.42.311,60.600,-0.448,0.125,-0.893
1668268062351,2022-11-12T17.47.42.351,60.640,-0.447,0.124,-0.895
1668268062391,2022-11-12T17.47.42.391,60.680,-0.447,0.122,-0.893
1668268062431,2022-11-12T17.47.42.431,60.720,-0.447,0.124,-0.894
1668268062471,2022-11-12T17.47.42.471,60.760,-0.446,0.123,-0.893
1668268062511,2022-11-12T17.47.42.511,60.800,-0.448,0.123,-0.892
1668268062551,2022-11-12T17.47.42.551,60.840,-0.448,0.122,-0.892
1668268062591,2022-11-12T17.47.42.591,60.880,-0.448,0.122,-0.891
1668268062631,2022-11-12T17.47.42.631,60.920,-0.448,0.125,-0.892
1668268062671,2022-11-12T17.47.42.671,60.960,-0.447,0.121,-0.893
1668268062711,2022-11-12T17.47.42.711,61.000,-0.447,0.123,-0.894
1668268062751,2022-11-12T17.47.42.751,61.040,-0.451,0.122,-0.892
1668268062791,2022-11-12T17.47.42.791,61.080,-0.448,0.123,-0.891
1668268062831,2022-11-12T17.47.42.831,61.120,-0.449,0.124,-0.892
1668268062871,2022-11-12T17.47.42.871,61.160,-0.448,0.122,-0.891
1668268062911,2022-11-12T17.47.42.911,61.200,-0.447,0.123,-0.893
1668268062951,2022-11-12T17.47.42.951,61.240,-0.448,0.126,-0.893
1668268062991,2022-11-12T17.47.42.991,61.280,-0.447,0.124,-0.893
1668268063031,2022-11-12T17.47.43.031,61.320,-0.448,0.124,-0.893
1668268063071,2022-11-12T17.47.43.071,61.360,-0.447,0.123,-0.893
1668268063111,2022-11-12T17.47.43.111,61.400,-0.447,0.120,-0.892
1668268063151,2022-11-12T17.47.43.151,61.440,-0.446,0.122,-0.894
1668268063191,2022-11-12T17.47.43.191,61.480,-0.448,0.122,-0.893
