epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1668086155509,2022-11-10T15.15.55.509,35.480,-0.304,0.113,-0.942
1668086155549,2022-11-10T15.15.55.549,35.520,-0.303,0.111,-0.942
1668086155589,2022-11-10T15.15.55.589,35.560,-0.303,0.110,-0.943
1668086155629,2022-11-10T15.15.55.629,35.600,-0.303,0.109,-0.942
1668086155669,2022-11-10T15.15.55.669,35.640,-0.303,0.112,-0.942
1668086155709,2022-11-10T15.15.55.709,35.680,-0.303,0.111,-0.942
1668086155749,2022-11-10T15.15.55.749,35.720,-0.303,0.108,-0.941
1668086155789,2022-11-10T15.15.55.789,35.760,-0.303,0.112,-0.942
1668086155829,2022-11-10T15.15.55.829,35.800,-0.304,0.108,-0.943
1668086155869,2022-11-10T15.15.55.869,35.840,-0.305,0.115,-0.941
1668086155909,2022-11-10T15.15.55.909,35.880,-0.303,0.112,-0.942
1668086155949,2022-11-10T15.15.55.949,35.920,-0.303,0.109,-0.942
1668086155989,2022-11-10T15.15.55.989,35.960,-0.304,0.113,-0.942
1668086156029,2022-11-10T15.15.56.029,36.000,-0.303,0.110,-0.941
1668086156069,2022-11-10T15.15.56.069,36.040,-0.303,0.109,-0.943
1668086156109,2022-11-10T15.15.56.109,36.080,-0.304,0.111,-0.941
1668086156149,2022-11-10T15.15.56.149,36.120,-0.304,0.113,-0.941
1668086156189,2022-11-10T15.15.56.189,36.160,-0.305,0.112,-0.942
1668086156229,2022-11-10T15.15.56.229,36.200,-0.304,0.113,-0.942
1668086156269,2022-11-10T15.15.56.269,36.240,-0.303,0.112,-0.941
1668086156309,2022-11-10T15.15.56.309,36.280,-0.304,0.113,-0.941
1668086156349,2022-11-10T15.15.56.349,36.320,-0.304,0.111,-0.940
1668086156389,2022-11-10T15.15.56.389,36.360,-0.303,0.110,-0.941
1668086156429,2022-11-10T15.15.56.429,36.400,-0.305,0.113,-0.941
1668086156469,2022-11-10T15.15.56.469,36.440,-0.304,0.113,-0.942
1668086156509,2022-11-10T15.15.56.509,36.480,-0.303,0.113,-0.941
1668086156549,2022-11-10T15.15.56.549,36.520,-0.304,0.109,-0.941
1668086156589,2022-11-10T15.15.56.589,36.560,-0.305,0.110,-0.942
1668086156629,2022-11-10T15.15.56.629,36.600,-0.304,0.109,-0.941
1668086156669,2022-11-10T15.15.56.669,36.640,-0.303,0.111,-0.942
1668086156709,2022-11-10T15.15.56.709,36.680,-0.304,0.111,-0.942
1668086156749,2022-11-10T15.15.56.749,36.720,-0.302,0.112,-0.943
1668086156789,2022-11-10T15.15.56.789,36.760,-0.303,0.114,-0.942
1668086156829,2022-11-10T15.15.56.829,36.800,-0.303,0.110,-0.941
1668086156869,2022-11-10T15.15.56.869,36.840,-0.304,0.111,-0.941
1668086156909,2022-11-10T15.15.56.909,36.880,-0.304,0.113,-0.942
1668086156949,2022-11-10T15.15.56.949,36.920,-0.304,0.111,-0.942
1668086156989,2022-11-10T15.15.56.989,36.960,-0.304,0.111,-0.942
1668086157029,2022-11-10T15.15.57.029,37.000,-0.304,0.113,-0.942
1668086157069,2022-11-10T15.15.57.069,37.040,-0.303,0.113,-0.942
1668086157109,2022-11-10T15.15.57.109,37.080,-0.303,0.113,-0.943
1668086157149,2022-11-10T15.15.57.149,37.120,-0.304,0.111,-0.941
1668086157189,2022-11-10T15.15.57.189,37.160,-0.304,0.113,-0.941
1668086157229,2022-11-10T15.15.57.229,37.200,-0.302,0.114,-0.942
1668086157269,2022-11-10T15.15.57.269,37.240,-0.304,0.113,-0.941
1668086157309,2022-11-10T15.15.57.309,37.280,-0.305,0.110,-0.942
1668086157349,2022-11-10T15.15.57.349,37.320,-0.304,0.110,-0.941
1668086157389,2022-11-10T15.15.57.389,37.360,-0.304,0.112,-0.941
1668086157429,2022-11-10T15.15.57.429,37.400,-0.303,0.112,-0.941
1668086157469,2022-11-10T15.15.57.469,37.440,-0.305,0.112,-0.942
1668086157509,2022-11-10T15.15.57.509,37.480,-0.304,0.110,-0.943
1668086157549,2022-11-10T15.15.57.549,37.520,-0.304,0.114,-0.941
1668086157589,2022-11-10T15.15.57.589,37.560,-0.304,0.110,-0.941
1668086157629,2022-11-10T15.15.57.629,37.600,-0.306,0.112,-0.941
1668086157669,2022-11-10T15.15.57.669,37.640,-0.304,0.111,-0.942
1668086157709,2022-11-10T15.15.57.709,37.680,-0.304,0.111,-0.941
1668086157749,2022-11-10T15.15.57.749,37.720,-0.305,0.113,-0.940
1668086157789,2022-11-10T15.15.57.789,37.760,-0.304,0.112,-0.942
1668086157829,2022-11-10T15.15.57.829,37.800,-0.304,0.114,-0.943
1668086157869,2022-11-10T15.15.57.869,37.840,-0.305,0.112,-0.942
1668086157909,2022-11-10T15.15.57.909,37.880,-0.299,0.112,-0.951
1668086157949,2022-11-10T15.15.57.949,37.920,-0.296,0.114,-0.943
1668086157989,2022-11-10T15.15.57.989,37.960,-0.302,0.113,-0.941
1668086158029,2022-11-10T15.15.58.029,38.000,-0.304,0.112,-0.941
1668086158069,2022-11-10T15.15.58.069,38.040,-0.306,0.112,-0.941
1668086158109,2022-11-10T15.15.58.109,38.080,-0.305,0.111,-0.941
1668086158149,2022-11-10T15.15.58.149,38.120,-0.305,0.113,-0.941
1668086158189,2022-11-10T15.15.58.189,38.160,-0.305,0.111,-0.942
1668086158229,2022-11-10T15.15.58.229,38.200,-0.304,0.113,-0.941
1668086158269,2022-11-10T15.15.58.269,38.240,-0.304,0.112,-0.941
1668086158309,2022-11-10T15.15.58.309,38.280,-0.304,0.112,-0.941
1668086158349,2022-11-10T15.15.58.349,38.320,-0.304,0.112,-0.941
1668086158389,2022-11-10T15.15.58.389,38.360,-0.304,0.111,-0.942
1668086158429,2022-11-10T15.15.58.429,38.400,-0.306,0.114,-0.940
1668086158469,2022-11-10T15.15.58.469,38.440,-0.304,0.110,-0.942
1668086158509,2022-11-10T15.15.58.509,38.480,-0.305,0.117,-0.941
1668086158549,2022-11-10T15.15.58.549,38.520,-0.304,0.111,-0.942
1668086158589,2022-11-10T15.15.58.589,38.560,-0.303,0.114,-0.940
1668086158629,2022-11-10T15.15.58.629,38.600,-0.303,0.109,-0.941
1668086158669,2022-11-10T15.15.58.669,38.640,-0.306,0.109,-0.940
1668086158709,2022-11-10T15.15.58.709,38.680,-0.305,0.110,-0.942
1668086158749,2022-11-10T15.15.58.749,38.720,-0.304,0.116,-0.942
1668086158789,2022-11-10T15.15.58.789,38.760,-0.305,0.111,-0.941
1668086158829,2022-11-10T15.15.58.829,38.800,-0.304,0.114,-0.941
1668086158869,2022-11-10T15.15.58.869,38.840,-0.303,0.117,-0.941
1668086158909,2022-11-10T15.15.58.909,38.880,-0.304,0.115,-0.942
1668086158949,2022-11-10T15.15.58.949,38.920,-0.305,0.115,-0.941
1668086158989,2022-11-10T15.15.58.989,38.960,-0.302,0.114,-0.941
1668086159029,2022-11-10T15.15.59.029,39.000,-0.304,0.113,-0.941
1668086159069,2022-11-10T15.15.59.069,39.040,-0.305,0.111,-0.942
1668086159109,2022-11-10T15.15.59.109,39.080,-0.305,0.111,-0.942
1668086159149,2022-11-10T15.15.59.149,39.120,-0.304,0.111,-0.942
1668086159189,2022-11-10T15.15.59.189,39.160,-0.305,0.110,-0.941
1668086159229,2022-11-10T15.15.59.229,39.200,-0.304,0.114,-0.941
1668086159269,2022-11-10T15.15.59.269,39.240,-0.304,0.115,-0.940
1668086159309,2022-11-10T15.15.59.309,39.280,-0.303,0.111,-0.942
1668086159349,2022-11-10T15.15.59.349,39.320,-0.304,0.111,-0.943
1668086159389,2022-11-10T15.15.59.389,39.360,-0.305,0.114,-0.941
1668086159429,2022-11-10T15.15.59.429,39.400,-0.305,0.114,-0.942
1668086159469,2022-11-10T15.15.59.469,39.440,-0.303,0.115,-0.942
1668086159509,2022-11-10T15.15.59.509,39.480,-0.303,0.116,-0.941
1668086159549,2022-11-10T15.15.59.549,39.520,-0.303,0.112,-0.942
1668086159589,2022-11-10T15.15.59.589,39.560,-0.302,0.113,-0.942
1668086159629,2022-11-10T15.15.59.629,39.600,-0.303,0.110,-0.942
1668086159669,2022-11-10T15.15.59.669,39.640,-0.304,0.110,-0.941
1668086159709,2022-11-10T15.15.59.709,39.680,-0.304,0.109,-0.942
1668086159749,2022-11-10T15.15.59.749,39.720,-0.303,0.113,-0.943
1668086159789,2022-11-10T15.15.59.789,39.760,-0.303,0.113,-0.942
1668086159829,2022-11-10T15.15.59.829,39.800,-0.302,0.110,-0.942
1668086159869,2022-11-10T15.15.59.869,39.840,-0.304,0.110,-0.940
1668086159909,2022-11-10T15.15.59.909,39.880,-0.305,0.109,-0.941
1668086159949,2022-11-10T15.15.59.949,39.920,-0.304,0.109,-0.941
1668086159989,2022-11-10T15.15.59.989,39.960,-0.304,0.110,-0.941
1668086160029,2022-11-10T15.16.00.029,40.000,-0.303,0.112,-0.941
1668086160069,2022-11-10T15.16.00.069,40.040,-0.303,0.113,-0.942
1668086160109,2022-11-10T15.16.00.109,40.080,-0.303,0.109,-0.942
1668086160149,2022-11-10T15.16.00.149,40.120,-0.304,0.111,-0.941
1668086160189,2022-11-10T15.16.00.189,40.160,-0.303,0.112,-0.942
1668086160229,2022-11-10T15.16.00.229,40.200,-0.304,0.111,-0.942
1668086160269,2022-11-10T15.16.00.269,40.240,-0.303,0.111,-0.942
1668086160309,2022-11-10T15.16.00.309,40.280,-0.304,0.112,-0.940
1668086160349,2022-11-10T15.16.00.349,40.320,-0.305,0.111,-0.941
1668086160389,2022-11-10T15.16.00.389,40.360,-0.303,0.110,-0.941
1668086160429,2022-11-10T15.16.00.429,40.400,-0.303,0.112,-0.941
1668086160469,2022-11-10T15.16.00.469,40.440,-0.303,0.110,-0.942
1668086160509,2022-11-10T15.16.00.509,40.480,-0.303,0.113,-0.942
1668086160549,2022-11-10T15.16.00.549,40.520,-0.303,0.110,-0.942
1668086160589,2022-11-10T15.16.00.589,40.560,-0.303,0.112,-0.943
1668086160629,2022-11-10T15.16.00.629,40.600,-0.303,0.112,-0.941
1668086160669,2022-11-10T15.16.00.669,40.640,-0.304,0.110,-0.941
1668086160709,2022-11-10T15.16.00.709,40.680,-0.304,0.110,-0.940
1668086160749,2022-11-10T15.16.00.749,40.720,-0.303,0.111,-0.942
1668086160789,2022-11-10T15.16.00.789,40.760,-0.302,0.110,-0.941
1668086160829,2022-11-10T15.16.00.829,40.800,-0.304,0.110,-0.942
1668086160869,2022-11-10T15.16.00.869,40.840,-0.303,0.109,-0.943
1668086160909,2022-11-10T15.16.00.909,40.880,-0.302,0.111,-0.943
1668086160949,2022-11-10T15.16.00.949,40.920,-0.304,0.111,-0.943
1668086160989,2022-11-10T15.16.00.989,40.960,-0.304,0.109,-0.943
1668086161029,2022-11-10T15.16.01.029,41.000,-0.304,0.110,-0.941
1668086161069,2022-11-10T15.16.01.069,41.040,-0.304,0.111,-0.942
1668086161109,2022-11-10T15.16.01.109,41.080,-0.304,0.109,-0.943
1668086161149,2022-11-10T15.16.01.149,41.120,-0.303,0.112,-0.943
1668086161189,2022-11-10T15.16.01.189,41.160,-0.303,0.111,-0.942
1668086161229,2022-11-10T15.16.01.229,41.200,-0.302,0.111,-0.943
1668086161269,2022-11-10T15.16.01.269,41.240,-0.301,0.113,-0.942
1668086161309,2022-11-10T15.16.01.309,41.280,-0.303,0.112,-0.942
1668086161349,2022-11-10T15.16.01.349,41.320,-0.304,0.110,-0.941
1668086161389,2022-11-10T15.16.01.389,41.360,-0.304,0.110,-0.941
1668086161429,2022-11-10T15.16.01.429,41.400,-0.303,0.110,-0.942
1668086161469,2022-11-10T15.16.01.469,41.440,-0.303,0.109,-0.941
1668086161509,2022-11-10T15.16.01.509,41.480,-0.303,0.110,-0.943
1668086161549,2022-11-10T15.16.01.549,41.520,-0.302,0.110,-0.942
1668086161589,2022-11-10T15.16.01.589,41.560,-0.303,0.110,-0.942
1668086161629,2022-11-10T15.16.01.629,41.600,-0.302,0.109,-0.943
1668086161669,2022-11-10T15.16.01.669,41.640,-0.303,0.110,-0.941
1668086161709,2022-11-10T15.16.01.709,41.680,-0.303,0.110,-0.943
1668086161749,2022-11-10T15.16.01.749,41.720,-0.303,0.111,-0.943
1668086161789,2022-11-10T15.16.01.789,41.760,-0.304,0.111,-0.941
1668086161829,2022-11-10T15.16.01.829,41.800,-0.303,0.109,-0.941
1668086161869,2022-11-10T15.16.01.869,41.840,-0.303,0.111,-0.941
1668086161909,2022-11-10T15.16.01.909,41.880,-0.302,0.109,-0.942
1668086161949,2022-11-10T15.16.01.949,41.920,-0.304,0.110,-0.942
1668086161989,2022-11-10T15.16.01.989,41.960,-0.302,0.110,-0.943
1668086162029,2022-11-10T15.16.02.029,42.000,-0.302,0.112,-0.942
1668086162069,2022-11-10T15.16.02.069,42.040,-0.304,0.110,-0.940
1668086162109,2022-11-10T15.16.02.109,42.080,-0.303,0.106,-0.941
1668086162149,2022-11-10T15.16.02.149,42.120,-0.304,0.108,-0.941
1668086162189,2022-11-10T15.16.02.189,42.160,-0.303,0.110,-0.942
1668086162229,2022-11-10T15.16.02.229,42.200,-0.303,0.111,-0.942
1668086162269,2022-11-10T15.16.02.269,42.240,-0.304,0.109,-0.941
1668086162309,2022-11-10T15.16.02.309,42.280,-0.303,0.110,-0.941
1668086162349,2022-11-10T15.16.02.349,42.320,-0.304,0.109,-0.941
1668086162389,2022-11-10T15.16.02.389,42.360,-0.303,0.107,-0.943
1668086162429,2022-11-10T15.16.02.429,42.400,-0.302,0.112,-0.943
1668086162469,2022-11-10T15.16.02.469,42.440,-0.304,0.110,-0.941
1668086162509,2022-11-10T15.16.02.509,42.480,-0.302,0.109,-0.942
1668086162549,2022-11-10T15.16.02.549,42.520,-0.302,0.114,-0.942
1668086162589,2022-11-10T15.16.02.589,42.560,-0.302,0.107,-0.943
1668086162629,2022-11-10T15.16.02.629,42.600,-0.301,0.107,-0.943
1668086162669,2022-11-10T15.16.02.669,42.640,-0.301,0.108,-0.942
1668086162709,2022-11-10T15.16.02.709,42.680,-0.303,0.109,-0.943
1668086162749,2022-11-10T15.16.02.749,42.720,-0.302,0.109,-0.941
1668086162789,2022-11-10T15.16.02.789,42.760,-0.303,0.109,-0.942
1668086162829,2022-11-10T15.16.02.829,42.800,-0.302,0.109,-0.942
1668086162869,2022-11-10T15.16.02.869,42.840,-0.302,0.112,-0.942
1668086162909,2022-11-10T15.16.02.909,42.880,-0.302,0.109,-0.943
1668086162949,2022-11-10T15.16.02.949,42.920,-0.302,0.110,-0.942
1668086162989,2022-11-10T15.16.02.989,42.960,-0.302,0.109,-0.942
1668086163029,2022-11-10T15.16.03.029,43.000,-0.303,0.114,-0.942
1668086163069,2022-11-10T15.16.03.069,43.040,-0.303,0.110,-0.942
1668086163109,2022-11-10T15.16.03.109,43.080,-0.303,0.116,-0.940
1668086163149,2022-11-10T15.16.03.149,43.120,-0.301,0.114,-0.943
1668086163189,2022-11-10T15.16.03.189,43.160,-0.303,0.114,-0.941
1668086163229,2022-11-10T15.16.03.229,43.200,-0.301,0.109,-0.942
1668086163269,2022-11-10T15.16.03.269,43.240,-0.303,0.116,-0.941
1668086163309,2022-11-10T15.16.03.309,43.280,-0.302,0.110,-0.941
1668086163349,2022-11-10T15.16.03.349,43.320,-0.302,0.114,-0.942
1668086163389,2022-11-10T15.16.03.389,43.360,-0.302,0.116,-0.942
1668086163429,2022-11-10T15.16.03.429,43.400,-0.302,0.110,-0.941
1668086163469,2022-11-10T15.16.03.469,43.440,-0.302,0.114,-0.941
1668086163509,2022-11-10T15.16.03.509,43.480,-0.302,0.109,-0.942
1668086163549,2022-11-10T15.16.03.549,43.520,-0.302,0.114,-0.942
1668086163589,2022-11-10T15.16.03.589,43.560,-0.302,0.111,-0.942
1668086163629,2022-11-10T15.16.03.629,43.600,-0.303,0.111,-0.942
1668086163669,2022-11-10T15.16.03.669,43.640,-0.303,0.110,-0.942
1668086163709,2022-11-10T15.16.03.709,43.680,-0.301,0.110,-0.942
1668086163749,2022-11-10T15.16.03.749,43.720,-0.302,0.114,-0.941
1668086163789,2022-11-10T15.16.03.789,43.760,-0.303,0.112,-0.941
1668086163829,2022-11-10T15.16.03.829,43.800,-0.303,0.114,-0.941
1668086163869,2022-11-10T15.16.03.869,43.840,-0.303,0.113,-0.941
1668086163909,2022-11-10T15.16.03.909,43.880,-0.303,0.115,-0.942
1668086163949,2022-11-10T15.16.03.949,43.920,-0.304,0.113,-0.941
1668086163989,2022-11-10T15.16.03.989,43.960,-0.303,0.113,-0.942
1668086164029,2022-11-10T15.16.04.029,44.000,-0.302,0.114,-0.941
1668086164069,2022-11-10T15.16.04.069,44.040,-0.303,0.114,-0.942
1668086164109,2022-11-10T15.16.04.109,44.080,-0.302,0.113,-0.942
1668086164149,2022-11-10T15.16.04.149,44.120,-0.303,0.114,-0.941
1668086164189,2022-11-10T15.16.04.189,44.160,-0.303,0.114,-0.942
1668086164229,2022-11-10T15.16.04.229,44.200,-0.302,0.114,-0.942
1668086164269,2022-11-10T15.16.04.269,44.240,-0.302,0.114,-0.942
1668086164309,2022-11-10T15.16.04.309,44.280,-0.302,0.115,-0.942
1668086164349,2022-11-10T15.16.04.349,44.320,-0.303,0.114,-0.942
1668086164389,2022-11-10T15.16.04.389,44.360,-0.302,0.111,-0.942
1668086164429,2022-11-10T15.16.04.429,44.400,-0.302,0.115,-0.942
1668086164469,2022-11-10T15.16.04.469,44.440,-0.302,0.112,-0.943
1668086164509,2022-11-10T15.16.04.509,44.480,-0.301,0.113,-0.941
1668086164549,2022-11-10T15.16.04.549,44.520,-0.302,0.112,-0.942
1668086164589,2022-11-10T15.16.04.589,44.560,-0.302,0.114,-0.942
1668086164629,2022-11-10T15.16.04.629,44.600,-0.301,0.112,-0.941
1668086164669,2022-11-10T15.16.04.669,44.640,-0.301,0.115,-0.942
1668086164709,2022-11-10T15.16.04.709,44.680,-0.302,0.111,-0.942
1668086164749,2022-11-10T15.16.04.749,44.720,-0.302,0.111,-0.943
1668086164789,2022-11-10T15.16.04.789,44.760,-0.302,0.113,-0.942
1668086164829,2022-11-10T15.16.04.829,44.800,-0.302,0.112,-0.943
1668086164869,2022-11-10T15.16.04.869,44.840,-0.301,0.113,-0.942
1668086164909,2022-11-10T15.16.04.909,44.880,-0.303,0.112,-0.943
1668086164949,2022-11-10T15.16.04.949,44.920,-0.302,0.112,-0.942
1668086164989,2022-11-10T15.16.04.989,44.960,-0.301,0.111,-0.944
1668086165029,2022-11-10T15.16.05.029,45.000,-0.302,0.114,-0.943
1668086165069,2022-11-10T15.16.05.069,45.040,-0.302,0.112,-0.941
1668086165109,2022-11-10T15.16.05.109,45.080,-0.301,0.113,-0.942
1668086165149,2022-11-10T15.16.05.149,45.120,-0.301,0.113,-0.941
1668086165189,2022-11-10T15.16.05.189,45.160,-0.301,0.110,-0.940
1668086165229,2022-11-10T15.16.05.229,45.200,-0.302,0.111,-0.942
1668086165269,2022-11-10T15.16.05.269,45.240,-0.303,0.111,-0.942
1668086165309,2022-11-10T15.16.05.309,45.280,-0.302,0.111,-0.942
1668086165349,2022-11-10T15.16.05.349,45.320,-0.302,0.112,-0.941
1668086165389,2022-11-10T15.16.05.389,45.360,-0.303,0.114,-0.942
1668086165429,2022-11-10T15.16.05.429,45.400,-0.303,0.114,-0.941
1668086165469,2022-11-10T15.16.05.469,45.440,-0.304,0.111,-0.941
1668086165509,2022-11-10T15.16.05.509,45.480,-0.304,0.112,-0.940
1668086165549,2022-11-10T15.16.05.549,45.520,-0.302,0.112,-0.942
1668086165589,2022-11-10T15.16.05.589,45.560,-0.303,0.112,-0.941
1668086165629,2022-11-10T15.16.05.629,45.600,-0.302,0.109,-0.942
1668086165669,2022-11-10T15.16.05.669,45.640,-0.302,0.113,-0.942
1668086165709,2022-11-10T15.16.05.709,45.680,-0.301,0.113,-0.941
1668086165749,2022-11-10T15.16.05.749,45.720,-0.302,0.111,-0.942
1668086165789,2022-11-10T15.16.05.789,45.760,-0.302,0.111,-0.942
1668086165829,2022-11-10T15.16.05.829,45.800,-0.303,0.111,-0.943
1668086165869,2022-11-10T15.16.05.869,45.840,-0.302,0.108,-0.943
1668086165909,2022-11-10T15.16.05.909,45.880,-0.303,0.113,-0.942
1668086165949,2022-11-10T15.16.05.949,45.920,-0.302,0.112,-0.943
1668086165989,2022-11-10T15.16.05.989,45.960,-0.303,0.111,-0.941
1668086166029,2022-11-10T15.16.06.029,46.000,-0.303,0.111,-0.942
1668086166069,2022-11-10T15.16.06.069,46.040,-0.303,0.112,-0.942
1668086166109,2022-11-10T15.16.06.109,46.080,-0.303,0.112,-0.941
1668086166149,2022-11-10T15.16.06.149,46.120,-0.303,0.111,-0.941
1668086166189,2022-11-10T15.16.06.189,46.160,-0.302,0.113,-0.941
1668086166229,2022-11-10T15.16.06.229,46.200,-0.302,0.113,-0.943
1668086166269,2022-11-10T15.16.06.269,46.240,-0.302,0.112,-0.942
1668086166309,2022-11-10T15.16.06.309,46.280,-0.303,0.111,-0.941
1668086166349,2022-11-10T15.16.06.349,46.320,-0.302,0.110,-0.942
1668086166389,2022-11-10T15.16.06.389,46.360,-0.300,0.111,-0.943
1668086166429,2022-11-10T15.16.06.429,46.400,-0.302,0.114,-0.941
1668086166469,2022-11-10T15.16.06.469,46.440,-0.303,0.111,-0.941
1668086166509,2022-11-10T15.16.06.509,46.480,-0.302,0.109,-0.942
1668086166549,2022-11-10T15.16.06.549,46.520,-0.302,0.114,-0.941
1668086166589,2022-11-10T15.16.06.589,46.560,-0.302,0.113,-0.942
1668086166629,2022-11-10T15.16.06.629,46.600,-0.302,0.109,-0.942
1668086166669,2022-11-10T15.16.06.669,46.640,-0.302,0.112,-0.941
1668086166709,2022-11-10T15.16.06.709,46.680,-0.302,0.111,-0.943
1668086166749,2022-11-10T15.16.06.749,46.720,-0.303,0.110,-0.941
1668086166789,2022-11-10T15.16.06.789,46.760,-0.303,0.107,-0.942
1668086166829,2022-11-10T15.16.06.829,46.800,-0.302,0.112,-0.941
1668086166869,2022-11-10T15.16.06.869,46.840,-0.301,0.113,-0.942
1668086166909,2022-11-10T15.16.06.909,46.880,-0.303,0.112,-0.942
1668086166949,2022-11-10T15.16.06.949,46.920,-0.302,0.111,-0.942
1668086166989,2022-11-10T15.16.06.989,46.960,-0.302,0.114,-0.941
1668086167029,2022-11-10T15.16.07.029,47.000,-0.302,0.113,-0.942
1668086167069,2022-11-10T15.16.07.069,47.040,-0.304,0.111,-0.941
1668086167109,2022-11-10T15.16.07.109,47.080,-0.303,0.111,-0.942
1668086167149,2022-11-10T15.16.07.149,47.120,-0.302,0.111,-0.942
1668086167189,2022-11-10T15.16.07.189,47.160,-0.302,0.115,-0.943
1668086167229,2022-11-10T15.16.07.229,47.200,-0.302,0.113,-0.942
1668086167269,2022-11-10T15.16.07.269,47.240,-0.301,0.112,-0.942
1668086167309,2022-11-10T15.16.07.309,47.280,-0.301,0.108,-0.942
1668086167349,2022-11-10T15.16.07.349,47.320,-0.302,0.109,-0.943
1668086167389,2022-11-10T15.16.07.389,47.360,-0.302,0.111,-0.942
1668086167429,2022-11-10T15.16.07.429,47.400,-0.302,0.111,-0.942
1668086167469,2022-11-10T15.16.07.469,47.440,-0.303,0.110,-0.942
1668086167509,2022-11-10T15.16.07.509,47.480,-0.301,0.111,-0.942
1668086167549,2022-11-10T15.16.07.549,47.520,-0.302,0.109,-0.942
1668086167589,2022-11-10T15.16.07.589,47.560,-0.301,0.109,-0.942
1668086167629,2022-11-10T15.16.07.629,47.600,-0.302,0.112,-0.942
1668086167669,2022-11-10T15.16.07.669,47.640,-0.301,0.112,-0.942
1668086167709,2022-11-10T15.16.07.709,47.680,-0.302,0.114,-0.943
1668086167749,2022-11-10T15.16.07.749,47.720,-0.300,0.115,-0.942
1668086167789,2022-11-10T15.16.07.789,47.760,-0.303,0.110,-0.941
1668086167829,2022-11-10T15.16.07.829,47.800,-0.303,0.108,-0.941
1668086167869,2022-11-10T15.16.07.869,47.840,-0.303,0.106,-0.943
1668086167909,2022-11-10T15.16.07.909,47.880,-0.300,0.105,-0.942
1668086167949,2022-11-10T15.16.07.949,47.920,-0.304,0.118,-0.940
1668086167989,2022-11-10T15.16.07.989,47.960,-0.302,0.111,-0.943
1668086168029,2022-11-10T15.16.08.029,48.000,-0.303,0.111,-0.942
1668086168069,2022-11-10T15.16.08.069,48.040,-0.303,0.109,-0.941
1668086168109,2022-11-10T15.16.08.109,48.080,-0.307,0.110,-0.939
1668086168149,2022-11-10T15.16.08.149,48.120,-0.299,0.106,-0.944
1668086168189,2022-11-10T15.16.08.189,48.160,-0.303,0.114,-0.943
1668086168229,2022-11-10T15.16.08.229,48.200,-0.300,0.099,-0.944
1668086168269,2022-11-10T15.16.08.269,48.240,-0.301,0.111,-0.942
1668086168309,2022-11-10T15.16.08.309,48.280,-0.299,0.103,-0.943
1668086168349,2022-11-10T15.16.08.349,48.320,-0.305,0.113,-0.942
1668086168389,2022-11-10T15.16.08.389,48.360,-0.305,0.119,-0.942
1668086168429,2022-11-10T15.16.08.429,48.400,-0.287,0.084,-0.945
1668086168469,2022-11-10T15.16.08.469,48.440,-0.302,0.106,-0.944
1668086168509,2022-11-10T15.16.08.509,48.480,-0.301,0.109,-0.943
1668086168549,2022-11-10T15.16.08.549,48.520,-0.294,0.088,-0.944
1668086168589,2022-11-10T15.16.08.589,48.560,-0.299,0.095,-0.945
1668086168629,2022-11-10T15.16.08.629,48.600,-0.300,0.102,-0.943
1668086168669,2022-11-10T15.16.08.669,48.640,-0.298,0.095,-0.944
1668086168709,2022-11-10T15.16.08.709,48.680,-0.303,0.121,-0.943
1668086168749,2022-11-10T15.16.08.749,48.720,-0.295,0.097,-0.944
1668086168789,2022-11-10T15.16.08.789,48.760,-0.299,0.107,-0.944
1668086168829,2022-11-10T15.16.08.829,48.800,-0.301,0.095,-0.944
1668086168869,2022-11-10T15.16.08.869,48.840,-0.298,0.086,-0.944
1668086168909,2022-11-10T15.16.08.909,48.880,-0.299,0.097,-0.944
1668086168949,2022-11-10T15.16.08.949,48.920,-0.298,0.097,-0.943
1668086168989,2022-11-10T15.16.08.989,48.960,-0.299,0.099,-0.943
1668086169029,2022-11-10T15.16.09.029,49.000,-0.298,0.106,-0.944
1668086169069,2022-11-10T15.16.09.069,49.040,-0.299,0.102,-0.944
1668086169109,2022-11-10T15.16.09.109,49.080,-0.300,0.104,-0.942
1668086169149,2022-11-10T15.16.09.149,49.120,-0.301,0.096,-0.943
1668086169189,2022-11-10T15.16.09.189,49.160,-0.299,0.106,-0.944
1668086169229,2022-11-10T15.16.09.229,49.200,-0.301,0.103,-0.944
1668086169269,2022-11-10T15.16.09.269,49.240,-0.301,0.102,-0.942
1668086169309,2022-11-10T15.16.09.309,49.280,-0.298,0.102,-0.943
1668086169349,2022-11-10T15.16.09.349,49.320,-0.303,0.119,-0.940
1668086169389,2022-11-10T15.16.09.389,49.360,-0.301,0.101,-0.943
1668086169429,2022-11-10T15.16.09.429,49.400,-0.298,0.095,-0.945
1668086169469,2022-11-10T15.16.09.469,49.440,-0.302,0.105,-0.942
1668086169509,2022-11-10T15.16.09.509,49.480,-0.300,0.097,-0.942
1668086169549,2022-11-10T15.16.09.549,49.520,-0.301,0.104,-0.943
1668086169589,2022-11-10T15.16.09.589,49.560,-0.299,0.098,-0.945
1668086169629,2022-11-10T15.16.09.629,49.600,-0.302,0.105,-0.942
1668086169669,2022-11-10T15.16.09.669,49.640,-0.301,0.104,-0.942
1668086169709,2022-11-10T15.16.09.709,49.680,-0.303,0.109,-0.941
1668086169749,2022-11-10T15.16.09.749,49.720,-0.300,0.103,-0.943
